player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Chris Ramos,16,es ESP,FW,26-121,45,13,0,1,3,9,4,13,1,0,0.0,0,0.0,3,8,7,1,0,1,2,0,10,1,35,2022-2023
   Anthony Lozano,9,hn HON,FW,30-024,45,18,0,2,9,8,1,18,4,2,50.0,2,50.0,12,45,5,0,0,0,1,3,16,4,35,2022-2023
Rubén Sobrino,7,es ESP,LW,30-352,90,39,3,11,16,12,1,39,8,4,50.0,3,37.5,17,131,78,4,2,1,1,2,15,3,35,2022-2023
Theo Bongonda,10,cd COD,RW,27-180,87,26,0,1,7,20,6,25,2,0,0.0,1,50.0,18,245,166,6,4,3,4,0,15,6,35,2022-2023
   Santiago Arzamendia,21,py PAR,RW,25-014,3,6,1,3,1,2,0,6,0,0,,0,,3,1,0,0,0,0,1,0,3,0,35,2022-2023
Sergi Guardiola,19,es ESP,AM,31-355,78,23,2,3,9,11,1,23,0,0,,0,,12,47,10,0,0,0,2,2,16,1,35,2022-2023
   José Mari,6,es ESP,AM,35-164,12,5,0,2,2,1,0,5,0,0,,0,,1,6,1,0,0,0,0,0,3,0,35,2022-2023
Rubén Alcaraz,4,es ESP,DM,32-018,65,38,2,9,24,6,1,37,2,1,50.0,0,0.0,12,98,59,1,1,0,1,1,19,0,35,2022-2023
   Fede San Emeterio,24,es ESP,DM,26-064,25,13,2,6,5,2,0,13,1,0,0.0,1,100.0,2,1,0,0,0,0,1,0,3,0,35,2022-2023
Gonzalo Escalante,17,ar ARG,DM,30-053,90,30,3,10,15,6,0,30,1,1,100.0,0,0.0,9,91,88,2,1,0,1,0,10,0,35,2022-2023
Alfonso Espino,22,uy URU,LB,31-134,90,69,7,27,31,13,1,69,0,0,,0,,28,184,128,1,2,0,2,0,29,0,35,2022-2023
Jorge Meré,25,es ESP,CB,26-032,78,26,3,13,11,2,0,26,0,0,,0,,6,30,23,0,0,0,1,0,9,0,35,2022-2023
   Mamadou Mbaye,5,sn SEN,CB,24-325,12,6,1,6,0,0,0,6,0,0,,0,,2,12,0,0,0,0,0,0,4,0,35,2022-2023
Luis Hernández,23,es ESP,CB,34-035,90,36,5,23,8,5,0,36,0,0,,0,,10,39,22,0,0,0,0,0,12,0,35,2022-2023
Isaac Carcelen,20,es ESP,RB,30-026,90,36,4,14,14,9,1,36,3,1,33.3,1,33.3,15,73,31,0,0,0,1,1,14,2,35,2022-2023
Jeremías Ledesma,1,ar ARG,GK,30-095,90,33,20,32,1,0,0,33,0,0,,0,,13,118,84,0,0,0,0,0,8,0,35,2022-2023
Cyle Larin,25,ca CAN,FW,28-032,90,25,0,1,11,13,5,25,1,0,0.0,1,100.0,18,52,11,0,0,0,4,1,22,3,35,2022-2023
