player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Karim Benzema,9,fr FRA,FW,33-322,82,51,1,4,17,30,9,51,2,1,50.0,1,50.0,24,229,55,2,1,2,1,0,43,7,13,2021-2022
   Eden Hazard,7,be BEL,FW,30-303,8,7,0,1,2,4,1,7,0,0,,0,,5,34,8,1,0,0,0,0,6,0,13,2021-2022
Vinicius Júnior,20,br BRA,LW,21-117,90,47,0,8,17,24,4,47,4,3,75.0,1,25.0,31,300,215,5,2,2,2,4,39,7,13,2021-2022
Marco Asensio,11,es ESP,RW,25-289,82,37,0,2,18,17,7,37,1,1,100.0,0,0.0,26,272,186,7,2,4,1,1,29,9,13,2021-2022
   Lucas Vázquez,17,es ESP,RW,30-128,8,10,1,1,0,9,0,10,1,0,0.0,1,100.0,6,20,8,0,0,0,0,0,5,1,13,2021-2022
Toni Kroos,8,de GER,LM,31-306,90,88,2,11,54,24,4,88,3,2,66.7,1,33.3,57,254,146,4,3,1,1,1,74,4,13,2021-2022
Casemiro,14,br BRA,CM,29-256,90,58,5,27,26,6,0,58,1,0,0.0,1,100.0,30,61,34,0,1,0,1,0,35,1,13,2021-2022
Eduardo Camavinga,25,fr FRA,RM,18-361,90,52,1,16,26,11,3,52,3,1,33.3,2,66.7,32,147,61,1,1,1,1,0,37,4,13,2021-2022
Ferland Mendy,23,fr FRA,LB,26-151,90,84,3,33,29,23,2,84,5,3,60.0,2,40.0,45,238,108,2,2,0,2,0,53,7,13,2021-2022
David Alaba,4,at AUT,CB,29-135,90,63,6,31,27,5,0,63,0,0,,0,,38,205,103,1,3,0,0,0,52,1,13,2021-2022
Éder Militão,3,br BRA,CB,23-292,90,87,10,51,35,1,1,87,1,1,100.0,0,0.0,60,308,160,2,0,1,0,0,71,1,13,2021-2022
Dani Carvajal,2,es ESP,RB,29-299,89,74,4,22,29,24,1,74,1,0,0.0,1,100.0,37,242,126,4,5,0,3,1,44,4,13,2021-2022
   Nacho,6,es ESP,RB,31-292,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,13,2021-2022
Thibaut Courtois,1,be BEL,GK,29-179,90,43,42,43,0,0,0,43,0,0,,0,,25,116,72,0,0,0,0,0,25,0,13,2021-2022
Randy Ntekja,9,fr FRA,FW,23-335,68,22,1,2,12,8,3,22,1,0,0.0,1,100.0,8,34,7,1,1,1,0,1,14,1,13,2021-2022
   Radamel Falcao,3,co COL,FW,35-269,12,4,0,0,0,4,2,4,0,0,,0,,3,10,0,0,0,0,0,0,4,0,13,2021-2022
   Sergi Guardiola,16,es ESP,FW,30-161,10,2,0,0,0,2,1,2,0,0,,0,,0,0,0,0,0,0,0,0,1,1,13,2021-2022
Álvaro García,18,es ESP,LW,29-010,90,47,0,10,12,27,7,47,3,0,0.0,3,100.0,31,240,146,7,1,5,1,2,26,7,13,2021-2022
Isaac Palazón Camacho,7,es ESP,RW,26-314,59,35,1,7,16,12,0,35,3,2,66.7,1,33.3,23,86,27,0,0,0,6,1,29,2,13,2021-2022
   Bebé,10,cv CPV,RW,31-117,31,22,0,2,3,19,1,22,6,4,66.7,2,33.3,18,234,154,4,5,1,1,0,17,3,13,2021-2022
Óscar Trejo,8,ar ARG,AM,33-194,59,42,1,2,21,19,1,42,6,4,66.7,2,33.3,27,184,66,2,2,0,0,3,35,3,13,2021-2022
   Unai López,12,es ESP,"AM,DM",26-007,31,31,0,2,16,13,0,31,1,1,100.0,0,0.0,25,57,13,0,2,0,0,0,30,0,13,2021-2022
Óscar Valentín,23,es ESP,"DM,CB",27-078,90,82,4,19,55,9,1,82,0,0,,0,,63,335,179,0,1,0,0,0,66,0,13,2021-2022
Santi Comesaña,6,es ESP,DM,25-032,90,74,5,18,44,13,0,74,2,0,0.0,2,100.0,51,248,132,2,3,0,0,0,60,2,13,2021-2022
Fran Garcia,33,es ESP,LB,22-084,90,66,2,18,19,31,0,66,0,0,,0,,39,360,254,7,8,0,1,0,40,4,13,2021-2022
Catena,5,es ESP,CB,27-009,90,56,8,28,27,1,1,56,0,0,,0,,37,155,98,0,0,0,0,2,44,0,13,2021-2022
Esteban Saveljich,24,me MNE,CB,30-170,80,21,3,12,8,1,0,21,0,0,,0,,14,53,24,0,0,0,0,0,13,0,13,2021-2022
   José Pozo,22,es ESP,"AM,CB",25-236,10,11,0,0,7,4,1,11,0,0,,0,,8,47,6,0,0,0,0,0,9,1,13,2021-2022
Iván Balliu,20,al ALB,RB,29-309,90,57,2,13,19,27,1,57,1,1,100.0,0,0.0,28,126,76,3,3,0,0,0,35,4,13,2021-2022
Stole Dimitrievski,13,mk MKD,GK,27-316,90,31,30,31,0,0,0,31,0,0,,0,,12,88,64,0,0,0,0,0,9,0,13,2021-2022
Arnaut Danjuma,15,nl NED,FW,24-280,11,3,0,0,0,3,0,3,0,0,,0,,3,15,11,1,0,0,0,0,4,0,13,2021-2022
   Yeremi Pino,21,es ESP,FW,19-018,34,17,1,2,8,7,1,17,1,0,0.0,1,100.0,11,64,25,1,0,0,2,1,11,3,13,2021-2022
   Boulaye Dia,16,sn SEN,FW,24-356,45,22,0,2,10,10,3,22,0,0,,0,,15,100,53,3,0,0,3,2,17,4,13,2021-2022
Paco Alcácer,9,es ESP,FW,28-069,70,25,0,3,9,13,4,25,0,0,,0,,12,26,5,0,0,0,2,1,19,6,13,2021-2022
   Samuel Chukwueze,11,ng NGA,AM,22-169,20,15,0,0,4,12,3,15,4,2,50.0,2,50.0,12,110,62,2,2,2,1,0,13,7,13,2021-2022
Francis Coquelin,19,fr FRA,AM,30-178,88,65,0,3,43,20,4,65,2,2,100.0,0,0.0,40,188,86,2,0,1,1,2,59,9,13,2021-2022
   Alberto Moreno,18,es ESP,AM,29-125,2,1,0,0,1,0,0,1,0,0,,0,,1,0,0,0,0,0,0,0,1,0,13,2021-2022
Manu Trigueros,14,es ESP,AM,30-021,70,45,0,7,30,8,2,45,2,0,0.0,2,100.0,23,37,7,0,0,0,0,1,34,3,13,2021-2022
   Moi Gómez,23,es ESP,FW,27-137,20,17,0,0,5,12,2,17,0,0,,0,,9,36,20,0,0,0,1,1,12,4,13,2021-2022
Daniel Parejo,5,es ESP,DM,32-205,90,109,2,13,74,22,1,109,2,2,100.0,0,0.0,65,223,101,2,1,0,3,2,80,3,13,2021-2022
Étienne Capoue,6,fr FRA,DM,33-119,90,79,4,14,57,9,1,79,5,5,100.0,0,0.0,46,334,177,4,4,1,0,2,58,1,13,2021-2022
Pervis Estupiñán,12,ec ECU,LB,23-290,90,107,3,22,53,33,0,107,2,1,50.0,1,50.0,57,286,190,5,4,0,3,0,70,9,13,2021-2022
Pau Torres,4,es ESP,CB,24-295,90,81,4,41,39,2,1,81,0,0,,0,,48,189,104,0,0,0,1,1,61,0,13,2021-2022
Raúl Albiol,3,es ESP,CB,36-064,90,85,4,39,46,0,0,85,1,1,100.0,0,0.0,43,247,136,0,0,0,1,0,47,0,13,2021-2022
Serge Aurier,25,ci CIV,RB,28-318,90,69,2,12,39,18,2,69,4,2,50.0,2,50.0,33,118,49,2,0,0,3,3,44,7,13,2021-2022
