player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Raúl García,22,es ESP,FW,35-072,62,0,0,0,0,1,0,0,0,27,0,1,1,0.0,0.0,0.2,1,0,15,24,62.5,4,12,0,1,1,6,2021-2022
   Iñaki Williams,9,gh GHA,FW,27-098,28,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.6,1,0,3,5,60.0,0,3,0,0,0,6,2021-2022
Asier Villalibre,20,es ESP,FW,23-356,90,0,0,0,0,3,1,0,0,33,0,0,0,0.1,0.1,0.0,2,0,11,25,44.0,1,22,6,2,2,6,2021-2022
Iker Muniain,10,es ESP,LM,28-276,68,0,0,0,0,0,0,1,0,41,1,0,0,0.0,0.0,0.1,4,0,29,36,80.6,8,27,2,3,2,6,2021-2022
   Álex Berenguer,7,es ESP,LM,26-079,22,0,0,0,0,1,0,0,0,21,1,0,0,0.0,0.0,0.0,1,0,7,16,43.8,1,10,1,0,0,6,2021-2022
Mikel Vesga,6,es ESP,CM,28-123,74,0,0,0,0,0,0,0,0,35,3,1,1,0.0,0.0,0.0,1,0,26,31,83.9,6,17,0,0,0,6,2021-2022
   Dani García,14,es ESP,CM,31-120,16,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,9,13,69.2,1,5,0,0,0,6,2021-2022
Oier Zarraga,19,es ESP,CM,22-260,68,0,0,0,0,0,0,0,0,27,0,1,0,0.0,0.0,0.0,1,0,15,22,68.2,4,11,1,1,1,6,2021-2022
   Unai Vencedor Paris,16,es ESP,CM,20-310,22,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,1,0,11,14,78.6,4,5,0,0,0,6,2021-2022
Nico Williams,30,es ESP,RM,19-071,74,0,0,0,0,2,0,0,0,34,2,0,2,0.2,0.2,0.0,0,0,11,19,57.9,1,15,3,2,0,6,2021-2022
   Jon Morcillo,11,es ESP,RM,23-006,16,0,0,0,0,1,0,0,0,10,1,0,1,0.6,0.6,0.0,0,0,5,7,71.4,1,3,1,0,0,6,2021-2022
Iñigo Lekue,15,es ESP,LB,28-140,90,0,0,0,0,0,0,0,0,52,1,0,1,0.0,0.0,0.0,1,0,29,45,64.4,2,19,2,1,1,6,2021-2022
Iñigo Martínez,4,es ESP,CB,30-127,90,0,0,0,0,0,0,1,0,52,2,1,0,0.0,0.0,0.0,0,0,32,46,69.6,3,24,0,0,0,6,2021-2022
Unai Núñez,3,es ESP,CB,24-234,90,0,0,0,0,0,0,1,0,59,1,1,0,0.0,0.0,0.0,0,0,41,50,82.0,4,33,0,2,2,6,2021-2022
Óscar de Marcos,18,es ESP,RB,32-160,90,0,0,0,0,0,0,0,0,62,2,0,1,0.0,0.0,0.0,2,0,40,56,71.4,4,23,3,1,1,6,2021-2022
