player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Karim Benzema,9,fr FRA,FW,34-152,90,0,0,0,0,7,1,0,0,47,0,0,0,0.6,0.6,0.0,5,0,29,37,78.4,5,27,2,2,1,38,2021-2022
Vinicius Júnior,20,br BRA,LW,21-312,90,0,0,0,0,1,0,0,0,56,2,0,1,0.1,0.1,0.2,6,0,36,43,83.7,3,37,11,11,5,38,2021-2022
Rodrygo,21,br BRA,RW,21-131,69,0,0,0,0,1,0,0,0,31,3,0,1,0.2,0.2,0.0,4,0,15,20,75.0,1,18,2,1,0,38,2021-2022
   Isco,22,es ESP,RW,30-029,21,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,2,0,14,16,87.5,2,16,2,5,3,38,2021-2022
Toni Kroos,8,de GER,LM,32-136,45,0,0,0,0,1,0,0,0,51,1,0,0,0.1,0.1,0.1,3,0,41,47,87.2,4,29,0,1,0,38,2021-2022
   Federico Valverde,15,uy URU,RM,23-302,45,0,0,0,0,1,0,0,0,35,1,0,0,0.0,0.0,0.0,3,0,30,32,93.8,1,15,2,1,1,38,2021-2022
Casemiro,14,br BRA,CM,30-086,45,0,0,0,0,2,0,0,0,43,0,1,3,0.0,0.0,0.0,0,0,28,34,82.4,2,25,1,0,0,38,2021-2022
   Eduardo Camavinga,25,fr FRA,CM,19-191,45,0,0,0,0,1,1,0,0,48,6,0,1,0.0,0.0,0.0,1,0,33,38,86.8,7,33,2,2,2,38,2021-2022
Luka Modrić,10,hr CRO,"RM,LM",36-253,69,0,0,0,0,1,1,0,0,69,1,0,1,0.0,0.0,0.0,0,0,55,62,88.7,8,33,3,2,2,38,2021-2022
   Dani Ceballos,19,es ESP,LM,25-286,21,0,0,0,0,1,0,0,0,28,2,0,2,0.0,0.0,0.0,1,0,19,21,90.5,3,14,0,0,0,38,2021-2022
Ferland Mendy,23,fr FRA,LB,26-346,69,0,0,0,0,0,0,0,0,44,1,2,0,0.0,0.0,0.2,2,0,33,38,86.8,7,30,4,1,1,38,2021-2022
   Marcelo,12,br BRA,LB,34-008,21,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.1,1,0,17,21,81.0,1,11,0,0,0,38,2021-2022
Nacho,6,es ESP,CB,32-122,90,0,0,0,0,1,0,0,0,57,0,0,0,0.0,0.0,0.0,1,0,54,55,98.2,2,31,1,0,0,38,2021-2022
Éder Militão,3,br BRA,CB,24-122,90,0,0,0,0,0,0,0,0,56,3,2,1,0.0,0.0,0.0,0,0,39,44,88.6,1,30,0,1,1,38,2021-2022
Dani Carvajal,2,es ESP,RB,30-129,90,0,0,0,0,0,0,0,0,64,1,2,1,0.0,0.0,0.2,3,0,49,53,92.5,2,32,0,1,1,38,2021-2022
Thibaut Courtois,1,be BEL,GK,30-009,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,37,37,100.0,0,25,0,0,0,38,2021-2022
Willian José,12,br BRA,FW,30-178,62,0,0,0,0,1,0,0,0,25,0,0,1,0.0,0.0,0.0,2,0,15,19,78.9,1,20,1,2,2,38,2021-2022
   Rodri,28,es ESP,LW,22-004,28,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,7,11,63.6,2,9,0,0,0,38,2021-2022
Juanmi,7,es ESP,"LW,FW",29-000,72,0,0,0,0,3,0,0,0,25,0,0,0,0.4,0.4,0.0,1,0,16,18,88.9,1,19,1,1,0,38,2021-2022
   Borja Iglesias,9,es ESP,FW,29-123,18,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.3,1,0,3,5,60.0,1,7,0,0,0,38,2021-2022
Sergio Canales,10,es ESP,RW,31-093,85,0,0,0,0,0,0,0,0,80,0,0,0,0.0,0.0,0.2,5,0,68,75,90.7,12,67,7,3,1,38,2021-2022
   Cristian Tello,11,es ESP,RW,30-282,5,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,1,0,1,1,100.0,0,2,1,1,0,38,2021-2022
Nabil Fekir,8,fr FRA,AM,28-306,73,0,0,0,0,2,0,0,0,56,1,0,1,0.0,0.0,0.0,3,0,40,48,83.3,6,43,4,2,1,38,2021-2022
   Joaquín,17,es ESP,AM,40-303,17,0,0,0,0,1,0,0,0,17,0,1,0,0.3,0.3,0.0,0,0,11,14,78.6,2,14,1,2,2,38,2021-2022
Andrés Guardado,18,mx MEX,DM,35-234,62,0,0,0,0,1,1,0,0,50,2,0,1,0.0,0.0,0.0,3,0,42,46,91.3,4,40,1,0,0,38,2021-2022
