player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Rubén Sobrino,21,es ESP,FW,29-152,60,19,1,3,12,5,1,19,2,1,50.0,1,50.0,8,24,5,0,1,0,3,3,11,3,12,2021-2022
   Álvaro Negredo,18,es ESP,FW,36-072,30,9,0,0,5,4,1,8,1,0,0.0,1,100.0,2,1,1,0,0,0,0,1,5,0,12,2021-2022
Anthony Lozano,9,hn HON,FW,28-189,90,27,0,0,9,18,10,27,5,3,60.0,2,40.0,17,89,57,3,1,3,2,0,22,7,12,2021-2022
Alberto Perea,10,es ESP,LM,30-316,90,58,2,8,24,26,2,58,6,2,33.3,4,66.7,29,190,109,4,1,2,4,4,31,5,12,2021-2022
Álex Fernández,8,es ESP,CM,29-016,90,65,1,7,41,17,1,65,2,0,0.0,2,100.0,29,155,80,2,1,0,2,1,35,1,12,2021-2022
Jens Jønsson,2,dk DEN,CM,28-294,61,30,2,9,15,8,4,30,2,2,100.0,0,0.0,14,48,7,0,0,0,1,1,17,5,12,2021-2022
   Tomás Alarcón,12,cl CHI,CM,22-285,29,15,0,1,11,3,0,15,0,0,,0,,6,15,4,0,0,0,0,0,10,0,12,2021-2022
Chapela,27,es ESP,RM,22-163,68,16,0,5,7,4,0,16,0,0,,0,,8,21,7,0,1,0,0,1,8,1,12,2021-2022
   Santiago Arzamendia,19,py PAR,RM,23-179,22,11,0,2,7,2,0,11,1,0,0.0,1,100.0,6,41,3,0,1,0,1,0,6,0,12,2021-2022
Alfonso Espino,22,uy URU,LB,29-299,90,63,1,22,25,17,3,63,2,0,0.0,2,100.0,26,135,84,2,0,0,0,2,24,7,12,2021-2022
Fali,3,es ESP,CB,28-080,45,20,2,13,7,0,0,20,0,0,,0,,4,9,1,0,0,0,1,0,11,0,12,2021-2022
   Víctor Chust,32,es ESP,CB,21-240,45,14,1,8,7,0,0,14,0,0,,0,,6,36,23,0,0,0,0,0,7,0,12,2021-2022
Cala,16,es ESP,CB,31-339,90,36,4,21,14,1,0,36,0,0,,0,,14,75,53,0,0,0,0,0,17,0,12,2021-2022
Isaac Carcelen,20,es ESP,RB,28-191,79,42,2,18,19,5,1,42,1,0,0.0,1,100.0,18,100,46,0,1,0,0,0,21,1,12,2021-2022
   Milutin Osmajić,29,me MNE,RB,22-098,11,2,0,0,1,1,0,2,0,0,,0,,2,0,0,0,0,0,2,0,3,0,12,2021-2022
Jeremías Ledesma,1,ar ARG,GK,28-260,90,24,20,24,0,0,0,24,0,0,,0,,9,65,49,0,0,0,0,0,4,0,12,2021-2022
Ángel Rodríguez,22,es ESP,FW,34-188,90,27,1,4,14,10,2,27,0,0,,0,,9,62,32,1,2,0,3,0,15,4,12,2021-2022
Dani Rodríguez,14,es ESP,"LW,RW",33-147,90,42,1,4,24,14,1,42,3,1,33.3,2,66.7,30,118,18,1,1,0,2,5,28,6,12,2021-2022
Amath,23,sn SEN,RW,25-107,62,28,0,6,12,10,1,28,2,0,0.0,2,100.0,11,44,16,0,0,0,2,2,17,6,12,2021-2022
   Antonio Sánchez,10,es ESP,"LW,RW",24-303,28,15,1,4,6,6,1,15,2,1,50.0,1,50.0,8,69,50,1,1,0,1,1,8,0,12,2021-2022
Lee Kang-in,19,kr KOR,AM,20-254,89,46,1,4,21,21,0,46,2,2,100.0,0,0.0,29,116,35,1,0,0,2,3,35,4,12,2021-2022
   Rodrigo Battaglia,16,ar ARG,DM,30-111,1,2,0,0,2,0,0,2,0,0,,0,,2,7,0,0,0,0,0,0,2,0,12,2021-2022
Salva Sevilla,8,es ESP,DM,37-227,62,69,4,8,50,13,0,69,0,0,,0,,47,253,156,2,3,0,1,0,47,0,12,2021-2022
   Iñigo Ruiz de Galarreta,4,es ESP,DM,28-086,28,16,1,4,10,2,0,16,2,0,0.0,2,100.0,6,11,2,0,0,0,2,0,6,1,12,2021-2022
Iddrisu Baba,12,gh GHA,"DM,CB",25-282,90,62,4,21,37,4,2,62,2,2,100.0,0,0.0,35,199,87,0,0,0,0,1,38,1,12,2021-2022
Brian Oliván,3,es ESP,LB,27-213,90,46,1,12,23,11,0,46,0,0,,0,,23,52,18,0,1,0,0,0,27,2,12,2021-2022
Franco Russo,5,ar ARG,CB,27-006,90,67,8,27,41,0,0,67,0,0,,0,,42,215,87,1,0,0,0,0,44,0,12,2021-2022
Martin Valjent,24,sk SVK,CB,25-324,45,37,4,21,16,0,0,37,0,0,,0,,24,109,64,1,0,0,0,1,24,0,12,2021-2022
   Aleksandar Sedlar,20,rs SRB,CB,29-322,41,11,4,8,3,0,0,11,0,0,,0,,2,1,0,0,0,0,1,0,5,0,12,2021-2022
Pablo Maffeo,15,es ESP,RB,24-111,82,49,3,14,27,8,0,49,3,2,66.7,1,33.3,20,127,77,0,2,0,1,1,19,3,12,2021-2022
   Joan Sastre Vanrell,2,es ESP,RB,24-184,8,4,0,0,3,1,0,4,0,0,,0,,0,0,0,0,0,0,0,0,0,0,12,2021-2022
Manolo Reina,1,es ESP,GK,36-213,90,36,29,36,0,0,0,36,0,0,,0,,19,128,56,0,0,0,0,0,11,0,12,2021-2022
Luis Suárez,9,uy URU,FW,34-280,70,31,0,1,10,20,3,31,1,0,0.0,1,100.0,14,23,8,0,0,0,3,0,29,7,12,2021-2022
   João Félix,7,pt POR,FW,21-355,20,7,0,0,3,4,1,7,0,0,,0,,4,24,17,1,0,1,1,0,7,2,12,2021-2022
Antoine Griezmann,8,fr FRA,AM,30-224,90,60,1,3,30,28,4,60,3,3,100.0,0,0.0,28,144,72,4,1,1,0,2,40,11,12,2021-2022
Ángel Correa,10,ar ARG,AM,26-236,83,44,0,3,15,27,2,44,1,1,100.0,0,0.0,27,135,92,4,3,0,7,1,34,9,12,2021-2022
   Héctor Herrera,16,mx MEX,"CM,AM",31-195,7,9,0,1,8,0,0,9,0,0,,0,,4,25,2,0,0,0,1,0,7,1,12,2021-2022
Koke,6,es ESP,CM,29-296,90,68,0,12,49,7,1,68,0,0,,0,,27,114,30,0,0,0,1,1,52,2,12,2021-2022
Rodrigo De Paul,5,ar ARG,CM,27-160,83,61,0,15,38,10,2,61,1,1,100.0,0,0.0,36,257,156,3,1,0,1,1,41,0,12,2021-2022
   Matheus Cunha,19,br BRA,AM,22-157,7,10,1,5,4,1,1,10,0,0,,0,,2,14,0,0,0,0,0,0,6,0,12,2021-2022
Yannick Carrasco,21,be BEL,WB,28-057,87,57,1,8,16,34,3,57,12,7,58.3,5,41.7,27,156,81,4,2,3,2,1,38,8,12,2021-2022
   Renan Lodi,12,br BRA,WB,23-206,3,1,0,0,0,1,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,12,2021-2022
Kieran Trippier,23,eng ENG,WB,31-042,90,66,1,24,26,16,2,66,1,0,0.0,1,100.0,20,89,53,1,0,0,1,2,35,9,12,2021-2022
Mario Hermoso,22,es ESP,CB,26-135,90,64,2,24,34,7,1,64,0,0,,0,,24,108,63,1,0,0,2,0,38,0,12,2021-2022
José María Giménez,2,uy URU,CB,26-284,90,49,9,25,21,4,4,49,0,0,,0,,19,52,21,0,0,0,0,0,31,0,12,2021-2022
Stefan Savić,15,me MNE,CB,30-296,90,45,8,19,25,1,1,45,0,0,,0,,24,55,30,0,0,0,0,0,27,0,12,2021-2022
Jan Oblak,13,si SVN,GK,28-297,90,28,24,28,0,0,0,28,0,0,,0,,16,56,40,0,0,0,0,0,11,0,12,2021-2022
Willian José,12,br BRA,FW,29-342,77,26,2,3,16,7,1,26,0,0,,0,,13,40,11,0,1,0,0,1,15,2,12,2021-2022
   Borja Iglesias,9,es ESP,FW,28-287,13,11,0,0,2,9,1,11,0,0,,0,,6,31,6,0,0,0,1,0,9,1,12,2021-2022
Juanmi,7,es ESP,LW,28-164,45,13,0,3,7,3,0,13,0,0,,0,,8,28,19,0,0,0,1,2,9,4,12,2021-2022
   Cristian Tello,11,es ESP,LW,30-081,45,22,0,0,11,11,1,22,1,1,100.0,0,0.0,10,27,10,0,0,0,0,2,17,6,12,2021-2022
Rodri,28,es ESP,RW,21-168,45,33,0,7,14,13,0,33,4,2,50.0,2,50.0,25,131,38,1,1,0,1,0,27,3,12,2021-2022
   Aitor Ruibal,24,es ESP,RW,25-223,45,10,0,0,3,7,1,10,1,1,100.0,0,0.0,7,26,3,0,0,0,0,1,8,3,12,2021-2022
Sergio Canales,10,es ESP,AM,30-257,90,66,0,5,42,19,2,66,0,0,,0,,46,273,204,6,4,0,1,1,59,4,12,2021-2022
William Carvalho,14,pt POR,DM,29-207,65,51,1,12,36,3,2,51,2,1,50.0,1,50.0,31,178,112,2,0,0,1,1,37,0,12,2021-2022
   Guido Rodríguez,21,ar ARG,DM,27-202,25,15,1,3,9,3,0,15,0,0,,0,,4,15,5,0,0,0,1,1,5,0,12,2021-2022
Andrés Guardado,18,mx MEX,DM,35-033,77,88,3,20,65,5,0,88,2,1,50.0,1,50.0,55,336,222,2,2,0,0,0,64,1,12,2021-2022
   Roberto González,27,es ESP,DM,20-298,13,6,0,1,3,2,0,6,1,1,100.0,0,0.0,2,20,9,0,0,0,1,0,3,0,12,2021-2022
Álex Moreno,15,es ESP,LB,28-145,90,71,2,18,35,19,1,71,3,1,33.3,2,66.7,38,249,164,6,3,1,1,1,42,7,12,2021-2022
Édgar González,3,es ESP,CB,24-213,90,69,7,33,34,2,0,69,0,0,,0,,51,357,188,1,3,0,0,0,56,0,12,2021-2022
Germán Pezzella,16,ar ARG,CB,30-126,90,64,8,32,32,0,0,64,0,0,,0,,35,107,78,1,0,0,0,0,46,0,12,2021-2022
Martín Montoya,2,es ESP,RB,30-200,90,59,5,21,27,11,1,59,1,0,0.0,1,100.0,26,99,31,1,1,0,1,0,33,1,12,2021-2022
Claudio Bravo,25,cl CHI,GK,38-201,90,35,28,35,0,0,0,35,0,0,,0,,19,123,94,0,0,0,0,0,14,0,12,2021-2022
Enes Ünal,10,tr TUR,FW,24-174,76,36,2,2,11,23,6,36,1,0,0.0,1,100.0,16,29,14,0,0,0,6,1,29,5,12,2021-2022
   Jaime Mata,7,es ESP,FW,33-007,14,10,0,2,6,2,1,10,1,1,100.0,0,0.0,5,61,53,1,1,0,0,0,8,0,12,2021-2022
Darío Poveda,19,es ESP,FW,24-232,90,32,1,2,16,14,1,32,1,0,0.0,1,100.0,17,52,22,0,1,1,6,0,22,3,12,2021-2022
Carles Aleñá,11,es ESP,LM,23-299,80,38,0,6,20,12,0,38,2,1,50.0,1,50.0,15,114,41,3,1,0,1,0,19,1,12,2021-2022
   Jorge Cuenca,15,es ESP,CB,21-348,10,3,2,2,1,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,1,0,12,2021-2022
Mauro Arambarri,18,uy URU,CM,26-031,90,38,1,13,20,5,0,38,0,0,,0,,13,77,35,1,1,0,0,0,16,2,12,2021-2022
Nemanja Maksimović,20,rs SRB,CM,26-278,90,28,0,9,12,7,1,28,1,1,100.0,0,0.0,14,44,8,0,0,0,1,0,17,1,12,2021-2022
Damián Suárez,22,uy URU,"RM,RB",33-187,90,62,4,18,19,25,1,62,1,0,0.0,1,100.0,31,172,23,0,0,0,2,0,31,6,12,2021-2022
Emmanuel Amankwaa Akurugu,28,gh GHA,LB,19-345,63,33,0,4,16,13,2,33,4,3,75.0,1,25.0,20,139,87,5,1,1,2,0,19,5,12,2021-2022
   Jonathan Silva,14,ar ARG,LB,27-124,27,15,2,7,5,3,0,15,0,0,,0,,5,41,27,1,1,0,0,0,7,1,12,2021-2022
Djené,2,tg TOG,CB,29-304,90,53,6,25,25,4,1,53,1,1,100.0,0,0.0,27,197,105,1,2,0,1,1,29,1,12,2021-2022
Stefan Mitrović,23,rs SRB,CB,31-162,90,45,11,27,17,1,1,45,0,0,,0,,18,74,37,0,0,0,2,0,22,0,12,2021-2022
Allan Nyom,4,cm CMR,RB,33-174,80,52,3,21,29,2,0,52,1,0,0.0,1,100.0,25,135,75,2,1,0,0,0,28,1,12,2021-2022
   Florentino Luís,5,pt POR,CM,22-073,10,7,0,2,4,1,0,7,0,0,,0,,3,2,1,0,0,0,0,0,3,2,12,2021-2022
David Soria,13,es ESP,GK,28-210,90,23,20,23,0,0,0,23,0,0,,0,,7,54,49,0,0,0,0,0,2,0,12,2021-2022
Landry Dimata,18,be BEL,FW,24-060,90,25,2,2,15,8,1,25,2,0,0.0,2,100.0,13,28,4,0,1,0,4,2,22,7,12,2021-2022
Nico Ribaudo,21,es ESP,"LW,LM",20-203,62,23,0,1,13,9,0,23,1,1,100.0,0,0.0,16,84,33,0,0,0,2,1,19,2,12,2021-2022
   Javi Puado,9,es ESP,LM,23-159,28,8,0,0,1,7,2,8,2,1,50.0,1,50.0,6,103,30,2,1,1,1,0,6,3,12,2021-2022
Adri Embarba,23,es ESP,"RW,RM",29-177,89,46,2,4,15,27,1,46,1,0,0.0,1,100.0,19,143,80,5,3,1,0,1,19,4,12,2021-2022
   Wu Lei,7,cn CHN,RM,29-346,1,1,0,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,1,0,12,2021-2022
Óscar Melendo,14,es ESP,AM,24-069,45,19,1,2,10,8,0,19,1,1,100.0,0,0.0,13,44,25,0,2,0,0,0,17,1,12,2021-2022
   Yangel Herrera,25,ve VEN,CM,23-290,45,30,0,7,20,3,1,30,1,1,100.0,0,0.0,15,45,7,0,0,0,1,1,20,1,12,2021-2022
Sergi Darder,10,es ESP,DM,27-313,45,20,0,4,15,1,0,20,2,2,100.0,0,0.0,10,78,54,1,0,0,0,1,19,0,12,2021-2022
   Loren Morón,16,es ESP,FW,27-305,45,11,0,0,6,5,3,11,0,0,,0,,4,4,1,0,0,0,1,0,7,2,12,2021-2022
Manu Morlanes,6,es ESP,"DM,CM",22-292,71,29,0,4,24,1,0,29,0,0,,0,,16,51,18,0,0,0,1,0,18,1,12,2021-2022
   Keidi Bare,20,al ALB,CM,24-064,19,21,0,1,13,7,1,21,1,1,100.0,0,0.0,13,66,50,3,1,0,0,0,17,1,12,2021-2022
Adrià Pedrosa,3,es ESP,LB,23-171,90,56,3,11,23,22,2,56,4,3,75.0,1,25.0,24,186,126,5,2,1,2,1,28,4,12,2021-2022
Leandro Cabrera,4,uy URU,CB,30-136,90,68,11,45,19,5,3,68,1,1,100.0,0,0.0,26,106,78,1,0,0,1,0,42,0,12,2021-2022
Sergi Gómez,24,es ESP,CB,29-217,90,55,2,31,22,2,2,55,0,0,,0,,25,105,65,1,0,0,0,0,38,0,12,2021-2022
Aleix Vidal,22,es ESP,RB,32-071,90,73,1,19,40,14,0,73,1,0,0.0,1,100.0,31,203,102,4,2,0,1,1,41,4,12,2021-2022
Diego López,13,es ESP,GK,39-362,90,39,31,39,0,0,0,39,0,0,,0,,20,81,59,0,0,0,0,0,16,0,12,2021-2022
Alexander Sørloth,23,no NOR,FW,25-330,66,14,1,1,4,9,3,14,0,0,,0,,6,28,6,0,0,0,1,5,9,3,12,2021-2022
   Portu,7,es ESP,"FW,LW",29-163,24,8,1,3,3,3,0,8,0,0,,0,,6,37,6,0,0,0,2,0,6,2,12,2021-2022
Adnan Januzaj,11,be BEL,"LW,RW",26-268,78,50,1,6,17,27,0,50,4,2,50.0,2,50.0,31,260,53,1,2,0,4,4,30,5,12,2021-2022
   Ander Guevara,16,es ESP,CM,24-116,12,15,0,0,13,2,1,15,0,0,,0,,12,52,25,1,0,1,1,0,13,2,12,2021-2022
Alexander Isak,19,se SWE,"RW,FW",22-040,85,30,1,4,10,17,3,29,1,1,100.0,0,0.0,23,100,24,0,1,1,1,2,23,7,12,2021-2022
   Julen Lobete,35,es ESP,FW,21-043,5,3,0,0,1,2,0,3,0,0,,0,,3,9,0,0,0,0,0,0,3,2,12,2021-2022
David Silva,21,es ESP,AM,35-296,78,45,2,5,18,22,3,45,2,0,0.0,2,100.0,29,175,87,3,4,0,2,1,35,7,12,2021-2022
   Igor Zubeldia,5,es ESP,CB,24-215,12,9,0,4,5,0,0,9,0,0,,0,,6,21,19,0,0,0,0,0,9,0,12,2021-2022
Mikel Merino,8,es ESP,"DM,CM",25-131,90,57,1,9,36,13,4,57,0,0,,0,,28,73,28,0,2,0,1,3,36,3,12,2021-2022
Martín Zubimendi,3,es ESP,"DM,CM",22-271,90,40,3,9,27,4,0,40,1,0,0.0,1,100.0,24,127,69,0,0,0,0,0,30,0,12,2021-2022
Diego Rico,15,es ESP,LB,28-250,78,69,6,27,31,11,0,69,1,0,0.0,1,100.0,30,70,36,0,2,0,0,0,31,1,12,2021-2022
   Aihen Muñoz,12,es ESP,LB,24-076,12,9,0,3,3,3,0,9,0,0,,0,,6,20,11,0,0,0,0,0,7,0,12,2021-2022
Robin Le Normand,24,es ESP,CB,24-354,90,73,12,41,31,1,0,73,0,0,,0,,39,109,48,0,1,0,0,0,51,0,12,2021-2022
Aritz Elustondo,6,es ESP,CB,27-217,90,63,7,35,28,0,0,63,0,0,,0,,32,95,58,0,0,0,0,0,46,0,12,2021-2022
Andoni Gorosabel,18,es ESP,RB,25-088,90,83,3,19,38,26,1,83,0,0,,0,,48,162,100,3,2,0,2,0,58,8,12,2021-2022
Álex Remiro,1,es ESP,GK,26-221,90,36,31,36,0,0,0,36,0,0,,0,,19,81,36,0,0,0,0,0,15,0,12,2021-2022
Iñaki Williams,9,gh GHA,FW,27-138,90,25,1,2,6,17,4,25,0,0,,0,,14,79,27,2,3,1,1,1,20,8,12,2021-2022
Raúl García,22,es ESP,FW,35-112,65,20,2,5,7,8,4,20,0,0,,0,,13,36,6,0,0,0,0,1,15,1,12,2021-2022
   Oihan Sancet,8,es ESP,FW,21-189,25,8,0,0,5,3,0,8,0,0,,0,,6,30,18,1,2,0,1,1,8,4,12,2021-2022
Iker Muniain,10,es ESP,LM,28-316,90,64,1,2,31,32,2,64,3,1,33.3,2,66.7,42,259,131,2,2,0,2,1,43,2,12,2021-2022
Dani García,14,es ESP,CM,31-160,86,33,3,12,15,6,0,33,0,0,,0,,20,71,31,1,1,0,0,1,22,0,12,2021-2022
   Unai Núñez,3,es ESP,CB,24-274,4,1,0,0,1,0,0,1,0,0,,0,,1,1,1,0,0,0,0,0,1,0,12,2021-2022
Unai Vencedor Paris,16,es ESP,CM,20-350,90,60,2,16,28,16,1,60,2,2,100.0,0,0.0,38,108,38,0,0,0,1,1,42,1,12,2021-2022
