player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Roger Martí,9,es ESP,FW,30-251,74,0,0,0,1,2,0,0,0,2,0,0,0,3,3,1,75.0,4,2021-2022
   Son,2,es ESP,"RM,FW",27-165,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,4,2021-2022
José Luis Morales,11,es ESP,"LW,LM",34-050,90,1,0,0,1,0,0,3,0,0,0,0,0,5,0,0,,4,2021-2022
Álex Cantero,29,es ESP,RW,21-095,58,0,0,0,1,1,0,1,0,0,0,0,0,1,0,3,0.0,4,2021-2022
   Dani Gómez,21,es ESP,"RW,FW",23-043,32,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,,4,2021-2022
José Campaña,24,es ESP,LM,28-103,57,0,0,0,1,1,0,1,0,2,0,0,0,4,3,0,100.0,4,2021-2022
   Mickael Malsa,12,mq MTQ,"CM,DM",25-334,33,1,0,0,1,1,0,0,1,1,0,0,0,3,0,2,0.0,4,2021-2022
Gonzalo Melero,22,es ESP,CM,27-252,90,0,0,0,2,3,0,0,0,0,0,0,0,6,2,1,66.7,4,2021-2022
Pablo Martínez,25,es ESP,RM,23-201,78,1,0,0,1,1,1,1,3,0,0,0,0,3,0,1,0.0,4,2021-2022
   José Luis García Vayá,8,es ESP,CM,23-031,12,0,0,0,2,1,0,0,0,0,0,0,0,1,3,0,100.0,4,2021-2022
Carlos Clerc,19,es ESP,LB,29-202,90,0,0,0,0,2,0,4,0,2,0,0,0,6,0,1,0.0,4,2021-2022
Rober,4,es ESP,CB,26-207,73,0,0,0,2,0,0,1,1,0,0,0,0,3,1,2,33.3,4,2021-2022
   Sergio Postigo,15,es ESP,CB,32-311,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,4,2021-2022
Rúben Vezo,14,pt POR,CB,27-139,90,0,0,0,2,2,0,0,1,0,0,0,0,6,3,1,75.0,4,2021-2022
Jorge Miramón,20,es ESP,RB,32-101,90,0,0,0,0,1,0,1,2,1,0,0,0,9,1,2,33.3,4,2021-2022
Aitor Fernández,1,es ESP,GK,30-131,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,4,2021-2022
Randy Ntekja,9,fr FRA,"FW,AM",23-279,72,0,0,0,1,2,0,0,0,0,0,0,0,1,3,2,60.0,4,2021-2022
   Bebé,10,cv CPV,FW,31-061,18,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,,4,2021-2022
Álvaro García,18,es ESP,LW,28-319,90,1,0,0,2,1,0,3,1,1,0,0,0,6,1,0,100.0,4,2021-2022
Martín Merquelanz,17,es ESP,RW,26-091,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,4,2021-2022
   Isaac Palazón Camacho,7,es ESP,RW,26-258,77,0,0,0,0,3,1,1,0,1,0,0,0,3,1,3,25.0,4,2021-2022
Óscar Trejo,8,ar ARG,AM,33-138,65,0,0,0,1,3,0,5,0,2,0,0,0,5,0,2,0.0,4,2021-2022
   Unai López,12,es ESP,DM,25-316,25,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,,4,2021-2022
Pathé Ciss,21,sn SEN,DM,27-179,65,1,0,0,2,2,0,0,1,0,0,1,0,9,0,2,0.0,4,2021-2022
   Óscar Valentín,23,es ESP,CB,27-022,25,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,100.0,4,2021-2022
Santi Comesaña,6,es ESP,DM,24-341,90,1,0,0,3,1,1,0,3,1,0,0,0,6,2,3,40.0,4,2021-2022
Fran Garcia,33,es ESP,LB,22-028,90,0,0,0,0,0,0,2,4,3,0,0,0,5,1,0,100.0,4,2021-2022
Catena,5,es ESP,CB,26-318,90,0,0,0,1,0,0,0,1,1,0,0,0,6,3,1,75.0,4,2021-2022
Esteban Saveljich,24,me MNE,CB,30-114,65,0,0,0,1,0,0,1,1,0,0,0,0,4,0,2,0.0,4,2021-2022
   Sergi Guardiola,16,es ESP,FW,30-105,25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,4,2021-2022
Iván Balliu,20,al ALB,RB,29-253,90,1,0,0,3,1,0,4,0,0,0,0,0,3,1,1,50.0,4,2021-2022
Stole Dimitrievski,13,mk MKD,GK,27-260,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,2021-2022
Iñaki Williams,9,gh GHA,FW,27-088,82,0,0,0,0,1,2,1,0,0,0,0,0,1,1,3,25.0,4,2021-2022
   Nicolás Serrano,33,es ESP,FW,18-190,8,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0.0,4,2021-2022
Raúl García,22,es ESP,FW,35-062,62,0,0,0,1,1,0,2,1,1,0,0,0,2,2,4,33.3,4,2021-2022
