player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Oihan Sancet,8,es ESP,FW,21-241,62,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,21,2021-2022
   Raúl García,22,es ESP,FW,35-164,28,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,,21,2021-2022
Iñaki Williams,9,gh GHA,FW,27-190,90,0,0,0,2,1,0,1,0,0,0,0,0,2,0,2,0.0,21,2021-2022
Iker Muniain,10,es ESP,LM,29-003,83,0,0,0,1,2,1,7,2,0,0,0,0,5,0,1,0.0,21,2021-2022
   Nicolás Serrano,33,es ESP,LM,18-292,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,21,2021-2022
Dani García,14,es ESP,CM,31-212,90,0,0,0,3,0,0,0,1,0,0,0,0,6,0,0,,21,2021-2022
Unai Vencedor Paris,16,es ESP,CM,21-037,90,1,0,0,0,1,0,2,1,0,0,0,0,5,0,0,,21,2021-2022
Oier Zarraga,19,es ESP,RM,22-352,56,0,0,0,1,2,0,0,2,0,0,0,0,1,0,0,,21,2021-2022
   Nico Williams,30,es ESP,RM,19-163,34,0,0,0,2,0,0,2,0,0,0,0,0,3,0,1,0.0,21,2021-2022
Mikel Balenziaga,24,es ESP,LB,33-296,62,1,0,0,2,0,0,2,1,0,0,0,0,2,1,0,100.0,21,2021-2022
   Iñigo Lekue,15,es ESP,LB,28-232,28,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0.0,21,2021-2022
Unai Núñez,3,es ESP,CB,24-326,90,0,0,0,3,1,0,0,2,0,0,0,0,5,3,0,100.0,21,2021-2022
Yeray Álvarez,5,es ESP,CB,26-332,90,0,0,0,0,0,0,0,2,0,0,0,0,4,1,1,50.0,21,2021-2022
Óscar de Marcos,18,es ESP,RB,32-252,90,0,0,0,3,0,1,4,1,0,0,0,0,7,0,0,,21,2021-2022
Julen Agirrezabala,26,es ESP,GK,20-361,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,21,2021-2022
Karim Benzema,9,fr FRA,FW,34-003,89,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0.0,21,2021-2022
   Luka Jović,16,rs SRB,FW,23-364,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,21,2021-2022
Vinicius Júnior,20,br BRA,LW,21-163,84,1,0,0,1,2,0,0,0,0,0,0,0,4,0,0,,21,2021-2022
   Mariano,24,do DOM,RW,28-143,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,21,2021-2022
Eden Hazard,7,be BEL,RW,30-349,85,0,0,0,1,5,0,0,1,1,0,0,0,4,0,0,,21,2021-2022
