player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Raúl García,22,es ESP,FW,35-072,62,24,24,0,0,0,0,0,0,0,0,0,0,15,0,0,6,2021-2022
   Iñaki Williams,9,gh GHA,FW,27-098,28,5,5,0,0,0,0,1,0,0,0,0,0,3,0,0,6,2021-2022
Asier Villalibre,20,es ESP,FW,23-356,90,25,24,0,0,0,0,2,0,0,0,0,0,11,1,2,6,2021-2022
Iker Muniain,10,es ESP,LM,28-276,68,36,27,9,4,0,0,4,1,2,1,0,0,29,0,0,6,2021-2022
   Álex Berenguer,7,es ESP,LM,26-079,22,16,16,0,0,1,0,0,0,0,0,0,0,7,0,1,6,2021-2022
Mikel Vesga,6,es ESP,CM,28-123,74,31,28,3,3,0,0,0,0,0,0,0,0,26,0,0,6,2021-2022
   Dani García,14,es ESP,CM,31-120,16,13,12,1,1,0,0,0,0,0,0,0,0,9,0,0,6,2021-2022
Oier Zarraga,19,es ESP,CM,22-260,68,22,22,0,0,0,0,0,0,0,0,0,0,15,0,1,6,2021-2022
   Unai Vencedor Paris,16,es ESP,CM,20-310,22,14,13,1,0,0,1,0,0,0,0,0,0,11,0,1,6,2021-2022
Nico Williams,30,es ESP,RM,19-071,74,19,19,0,0,0,0,3,0,0,0,0,0,11,0,1,6,2021-2022
   Jon Morcillo,11,es ESP,RM,23-006,16,7,7,0,0,0,0,1,0,0,0,0,0,5,0,0,6,2021-2022
Iñigo Lekue,15,es ESP,LB,28-140,90,45,32,13,1,0,2,1,12,0,0,0,0,29,0,0,6,2021-2022
Iñigo Martínez,4,es ESP,CB,30-127,90,46,39,7,7,0,1,0,0,0,0,0,0,32,0,0,6,2021-2022
Unai Núñez,3,es ESP,CB,24-234,90,50,49,1,1,0,1,0,0,0,0,0,0,41,0,1,6,2021-2022
Óscar de Marcos,18,es ESP,RB,32-160,90,56,40,16,3,0,0,1,13,0,0,0,0,40,0,1,6,2021-2022
Unai Simón,1,es ESP,GK,24-102,90,22,15,7,2,0,0,0,0,0,0,0,0,19,0,0,6,2021-2022
Sergi Guardiola,16,es ESP,FW,30-115,58,14,13,1,0,0,0,0,0,0,0,0,0,10,0,0,6,2021-2022
