player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Milutin Osmajić,29,me MNE,FW,22-162,54,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,0.0,19,2021-2022
   Florin Andone,17,ro ROU,FW,28-267,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,19,2021-2022
Chapela,27,es ESP,LW,22-227,76,0,0,0,0,1,0,1,0,1,0,0,0,2,1,1,50.0,19,2021-2022
   Rubén Sobrino,21,es ESP,"AM,LW",29-216,14,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,19,2021-2022
Álvaro Negredo,18,es ESP,"RW,AM,LW",36-136,90,0,0,0,0,0,0,0,1,0,0,0,0,6,2,1,66.7,19,2021-2022
Jens Jønsson,2,dk DEN,AM,28-358,61,0,0,0,1,1,0,2,3,1,0,0,0,1,0,2,0.0,19,2021-2022
   Iván Alejo,14,es ESP,RW,26-327,29,0,0,0,0,2,0,3,0,0,0,0,0,2,0,0,,19,2021-2022
Tomás Alarcón,12,cl CHI,DM,22-349,90,0,0,0,0,0,0,3,3,2,0,0,0,6,0,2,0.0,19,2021-2022
Martín,28,es ESP,DM,22-308,54,0,0,0,0,0,0,1,1,1,0,0,0,1,2,1,66.7,19,2021-2022
   Álex Fernández,8,es ESP,DM,29-080,36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,19,2021-2022
Alfonso Espino,22,uy URU,LB,29-363,90,0,0,0,0,3,0,2,1,5,0,0,0,9,1,1,50.0,19,2021-2022
Víctor Chust,32,es ESP,CB,21-304,61,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,,19,2021-2022
   Isaac Carcelen,20,es ESP,"RB,CB",28-255,29,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0,100.0,19,2021-2022
Varazdat Haroyan,5,am ARM,CB,29-132,90,0,0,0,2,0,0,0,4,2,0,0,0,5,3,2,60.0,19,2021-2022
Carlos Akapo,15,gq EQG,"RB,CB",28-297,90,0,0,0,0,0,0,1,2,2,0,0,0,4,3,3,50.0,19,2021-2022
Jeremías Ledesma,1,ar ARG,GK,28-324,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,19,2021-2022
Papu Gómez,24,ar ARG,"LW,FW",33-322,85,0,0,0,0,1,1,1,0,0,0,0,0,2,3,1,75.0,19,2021-2022
   Óliver Torres,21,es ESP,RM,27-054,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,19,2021-2022
Iván Romero,36,es ESP,FW,20-268,70,0,0,0,0,2,1,0,0,0,0,0,0,2,0,2,0.0,19,2021-2022
