player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Karim Benzema,9,fr FRA,FW,34-152,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38,2021-2022
Vinicius Júnior,20,br BRA,LW,21-312,90,2,1,0,2,0,1,4,25.0,3,1,0,1,0,2,0,0,38,2021-2022
Rodrygo,21,br BRA,RW,21-131,69,3,3,1,0,2,1,1,100.0,0,1,0,1,0,3,0,0,38,2021-2022
   Isco,22,es ESP,RW,30-029,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38,2021-2022
Toni Kroos,8,de GER,LM,32-136,45,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,38,2021-2022
   Federico Valverde,15,uy URU,RM,23-302,45,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,38,2021-2022
Casemiro,14,br BRA,CM,30-086,45,0,0,0,0,0,0,0,,0,3,2,1,1,1,3,0,38,2021-2022
   Eduardo Camavinga,25,fr FRA,CM,19-191,45,6,4,3,3,0,1,1,100.0,0,1,0,1,0,6,0,0,38,2021-2022
Luka Modrić,10,hr CRO,"RM,LM",36-253,69,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,0,0,38,2021-2022
   Dani Ceballos,19,es ESP,LM,25-286,21,2,1,2,0,0,1,2,50.0,1,2,0,2,0,2,0,0,38,2021-2022
Ferland Mendy,23,fr FRA,LB,26-346,69,1,1,0,1,0,0,0,,0,0,0,0,2,3,0,0,38,2021-2022
   Marcelo,12,br BRA,LB,34-008,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38,2021-2022
Nacho,6,es ESP,CB,32-122,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,38,2021-2022
Éder Militão,3,br BRA,CB,24-122,90,3,2,3,0,0,2,2,100.0,0,1,1,0,2,5,5,0,38,2021-2022
Dani Carvajal,2,es ESP,RB,30-129,90,1,1,0,1,0,0,3,0.0,3,1,0,1,2,3,1,0,38,2021-2022
Thibaut Courtois,1,be BEL,GK,30-009,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38,2021-2022
Willian José,12,br BRA,FW,30-178,62,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,38,2021-2022
   Rodri,28,es ESP,LW,22-004,28,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,38,2021-2022
Juanmi,7,es ESP,"LW,FW",29-000,72,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0,38,2021-2022
   Borja Iglesias,9,es ESP,FW,29-123,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38,2021-2022
Sergio Canales,10,es ESP,RW,31-093,85,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,38,2021-2022
   Cristian Tello,11,es ESP,RW,30-282,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38,2021-2022
Nabil Fekir,8,fr FRA,AM,28-306,73,1,1,0,0,1,0,0,,0,1,0,1,0,1,0,0,38,2021-2022
