player,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,Matchweek,Season
Gerónimo Rulli,ar ARG,29-191,90,6,3,3,66.7,2.8,4,13,30.8,47,3,21.3,28.1,7,42.9,33.7,8,1,12.5,1,18.0,15,2021-2022
Marc-André ter Stegen,de GER,29-211,90,2,1,1,50.0,0.6,5,16,31.3,38,1,36.8,34.9,12,16.7,26.6,14,0,0.0,1,11.0,15,2021-2022
Rui Silva,pt POR,27-294,90,2,1,1,50.0,0.7,3,13,23.1,25,4,36.0,33.7,6,66.7,50.0,14,1,7.1,1,13.0,15,2021-2022
Cárdenas,es ESP,24-245,90,8,3,5,62.5,2.2,7,24,29.2,17,3,82.4,50.6,14,71.4,49.6,12,0,0.0,4,32.0,15,2021-2022
Diego López,es ESP,40-025,90,4,0,4,100.0,0.8,5,11,45.5,32,8,25.0,29.6,3,100.0,70.3,19,0,0.0,1,11.2,15,2021-2022
Álex Remiro,es ESP,26-249,90,2,1,1,50.0,0.3,3,4,75.0,22,2,13.6,22.2,4,25.0,28.0,6,0,0.0,6,24.3,15,2021-2022
Jeremías Ledesma,ar ARG,28-288,90,7,4,3,42.9,3.0,7,14,50.0,11,2,54.5,38.3,10,80.0,57.8,16,0,0.0,0,,15,2021-2022
Jan Oblak,si SVN,28-325,90,1,1,0,0.0,0.8,4,7,57.1,16,7,12.5,27.3,8,62.5,46.9,23,4,17.4,1,7.8,15,2021-2022
Thibaut Courtois,be BEL,29-201,90,5,1,4,80.0,1.4,5,13,38.5,30,7,33.3,34.4,5,60.0,37.6,17,0,0.0,1,29.0,15,2021-2022
Yassine Bounou,ma MAR,30-237,90,4,2,2,50.0,1.3,6,16,37.5,28,3,25.0,34.3,12,75.0,53.3,6,0,0.0,1,13.5,15,2021-2022
Sergio Herrera,es ESP,28-177,90,4,1,3,75.0,1.1,11,19,57.9,19,0,84.2,50.4,3,100.0,65.7,8,0,0.0,0,5.5,15,2021-2022
Édgar Badía,es ESP,29-290,90,4,1,3,100.0,1.2,8,24,33.3,30,8,46.7,36.3,13,76.9,45.3,25,1,4.0,0,4.7,15,2021-2022
Thibaut Courtois,be BEL,29-204,90,2,0,2,100.0,0.5,4,16,25.0,30,5,40.0,39.0,9,44.4,44.8,20,1,5.0,0,11.8,9,2021-2022
Unai Simón,es ESP,24-173,90,7,1,6,85.7,1.7,2,3,66.7,20,11,5.0,22.6,8,25.0,21.8,12,0,0.0,2,26.0,9,2021-2022
Luís Maximiano,pt POR,22-332,90,2,1,2,50.0,0.4,13,28,46.4,28,9,67.9,39.8,11,81.8,51.5,17,2,11.8,0,6.5,16,2021-2022
Fernando Pacheco,es ESP,29-199,90,2,2,0,0.0,1.1,4,11,36.4,18,2,33.3,29.7,12,41.7,31.8,14,1,7.1,5,24.8,16,2021-2022
Yassine Bounou,ma MAR,30-243,90,2,0,2,100.0,0.2,5,20,25.0,22,1,63.6,46.5,8,75.0,53.1,14,0,0.0,0,,16,2021-2022
Gerónimo Rulli,ar ARG,29-198,90,3,1,2,66.7,0.5,4,9,44.4,34,4,14.7,27.5,7,57.1,43.1,13,0,0.0,3,19.6,16,2021-2022
Marc-André ter Stegen,de GER,29-218,90,2,1,1,50.0,0.8,4,5,80.0,42,4,11.9,22.4,7,0.0,18.6,5,0,0.0,2,19.3,16,2021-2022
Rui Silva,pt POR,27-300,90,3,0,3,100.0,0.5,4,18,22.2,28,5,50.0,38.9,14,28.6,31.6,16,1,6.3,2,14.3,16,2021-2022
