player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Karim Benzema,9,fr FRA,FW,34-152,90,47,0,0,13,34,6,47,2,1,50.0,1,50.0,27,110,81,2,3,0,1,0,43,8,38,2021-2022
Vinicius Júnior,20,br BRA,LW,21-312,90,56,0,1,9,46,12,56,11,5,45.5,6,54.5,37,302,226,11,4,9,1,0,44,18,38,2021-2022
Rodrygo,21,br BRA,RW,21-131,69,31,0,3,9,19,2,31,1,0,0.0,1,100.0,18,137,72,2,1,0,2,0,24,5,38,2021-2022
   Isco,22,es ESP,RW,30-029,21,19,0,0,12,7,2,19,5,3,60.0,2,40.0,16,119,47,2,0,0,1,2,17,0,38,2021-2022
Toni Kroos,8,de GER,LM,32-136,45,51,1,18,23,10,0,51,1,0,0.0,1,100.0,29,142,60,0,0,0,0,0,36,0,38,2021-2022
   Federico Valverde,15,uy URU,RM,23-302,45,35,0,1,23,12,1,35,1,1,100.0,0,0.0,15,147,99,2,2,0,0,0,28,1,38,2021-2022
Casemiro,14,br BRA,CM,30-086,45,43,5,20,16,7,1,43,0,0,,0,,25,94,62,1,3,0,0,1,31,0,38,2021-2022
   Eduardo Camavinga,25,fr FRA,CM,19-191,45,48,0,12,26,12,0,48,2,2,100.0,0,0.0,33,232,157,2,1,0,0,1,35,1,38,2021-2022
Luka Modrić,10,hr CRO,"RM,LM",36-253,69,69,1,15,23,31,0,69,2,2,100.0,0,0.0,33,173,86,3,1,0,2,1,50,3,38,2021-2022
   Dani Ceballos,19,es ESP,LM,25-286,21,28,0,10,13,6,0,28,0,0,,0,,14,82,42,0,0,0,2,0,22,0,38,2021-2022
Ferland Mendy,23,fr FRA,LB,26-346,69,44,1,7,23,14,3,44,1,1,100.0,0,0.0,30,229,120,4,0,2,0,2,34,5,38,2021-2022
   Marcelo,12,br BRA,LB,34-008,21,20,0,6,7,7,0,20,0,0,,0,,11,42,20,0,0,0,0,0,15,2,38,2021-2022
Nacho,6,es ESP,CB,32-122,90,57,9,38,16,3,0,57,0,0,,0,,31,165,115,1,0,0,0,0,47,0,38,2021-2022
Éder Militão,3,br BRA,CB,24-122,90,56,8,36,18,2,0,56,1,1,100.0,0,0.0,30,222,137,0,0,0,0,0,36,0,38,2021-2022
Dani Carvajal,2,es ESP,RB,30-129,90,64,6,23,24,17,0,64,1,1,100.0,0,0.0,32,112,43,0,1,0,4,0,44,4,38,2021-2022
Thibaut Courtois,1,be BEL,GK,30-009,90,37,29,37,0,0,0,37,0,0,,0,,25,114,81,0,0,0,0,0,19,0,38,2021-2022
Willian José,12,br BRA,FW,30-178,62,25,1,1,12,12,1,25,2,2,100.0,0,0.0,20,69,13,1,0,1,1,1,21,6,38,2021-2022
   Rodri,28,es ESP,LW,22-004,28,12,0,2,8,2,0,12,0,0,,0,,9,15,8,0,0,0,1,1,9,2,38,2021-2022
Juanmi,7,es ESP,"LW,FW",29-000,72,25,1,3,13,10,3,25,1,0,0.0,1,100.0,19,75,42,1,0,0,1,2,20,3,38,2021-2022
