player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Raúl de Tomás,11,es ESP,FW,27-085,90,36,0,1,10,25,7,35,1,0,0.0,1,100.0,21,93,46,1,2,1,3,1,29,7,20,2021-2022
Loren Morón,16,es ESP,FW,28-011,57,20,0,2,4,14,4,20,1,1,100.0,0,0.0,8,28,0,0,0,0,3,1,12,4,20,2021-2022
   Nico Ribaudo,21,es ESP,LM,20-274,33,19,1,1,8,10,1,19,1,0,0.0,1,100.0,10,39,4,0,0,0,1,0,13,5,20,2021-2022
Javi Puado,9,es ESP,"LM,RM,FW",23-230,84,39,0,3,23,13,2,39,2,1,50.0,1,50.0,21,209,118,4,3,0,1,4,30,4,20,2021-2022
   Jofre,29,es ESP,RM,20-207,6,3,0,0,0,3,1,3,0,0,,0,,2,26,15,0,1,0,0,0,2,1,20,2021-2022
Manu Morlanes,6,es ESP,CM,22-363,90,60,1,4,39,17,1,60,1,1,100.0,0,0.0,32,240,181,4,5,1,3,0,37,1,20,2021-2022
Keidi Bare,20,al ALB,CM,24-135,84,64,0,5,52,7,0,64,1,0,0.0,1,100.0,26,192,81,1,2,1,1,0,49,1,20,2021-2022
   Fran Mérida,8,es ESP,CM,31-312,6,9,0,1,4,4,0,9,0,0,,0,,4,21,6,0,0,0,0,0,5,0,20,2021-2022
Adri Embarba,23,es ESP,RM,29-248,66,42,1,3,12,27,1,42,2,1,50.0,1,50.0,16,100,43,3,2,0,2,0,23,7,20,2021-2022
   Landry Dimata,18,be BEL,FW,24-131,24,10,0,0,4,6,3,10,1,1,100.0,0,0.0,6,12,2,0,0,0,3,1,7,0,20,2021-2022
Adrià Pedrosa,3,es ESP,LB,23-242,90,47,1,11,19,17,1,47,2,2,100.0,0,0.0,17,92,66,2,1,0,1,0,23,3,20,2021-2022
Leandro Cabrera,4,uy URU,CB,30-207,90,87,5,34,42,12,4,87,0,0,,0,,40,186,66,0,0,0,1,0,58,2,20,2021-2022
Sergi Gómez,24,es ESP,CB,29-288,90,79,9,34,43,2,2,79,0,0,,0,,34,146,88,0,0,0,1,0,55,0,20,2021-2022
Aleix Vidal,22,es ESP,RB,32-142,57,47,2,7,22,18,1,47,0,0,,0,,22,83,33,0,1,0,2,0,29,8,20,2021-2022
   Óscar Gil,12,es ESP,RB,24-259,33,30,0,10,12,8,0,30,0,0,,0,,8,70,22,1,0,0,1,1,12,1,20,2021-2022
Joan García,34,es ESP,GK,20-251,90,27,19,24,3,0,0,27,0,0,,0,,18,85,43,0,0,0,0,0,11,0,20,2021-2022
Guido Carrillo,7,ar ARG,FW,30-230,87,30,5,6,9,15,3,30,1,0,0.0,1,100.0,9,39,8,0,0,0,2,0,17,3,20,2021-2022
   Raúl Guti,8,es ESP,FW,25-011,3,5,0,3,1,1,0,5,1,1,100.0,0,0.0,3,9,7,0,0,0,0,1,2,0,20,2021-2022
Lucas Pérez,12,es ESP,FW,33-122,87,18,1,3,9,6,0,18,0,0,,0,,10,80,18,1,1,0,0,0,14,2,20,2021-2022
   Pablo Piatti,20,ar ARG,FW,32-285,3,3,0,0,2,1,0,3,0,0,,0,,1,8,0,0,0,0,0,0,1,1,20,2021-2022
Pere Milla,10,es ESP,LM,29-109,90,48,10,15,16,17,4,48,2,1,50.0,1,50.0,16,123,33,1,1,1,3,0,24,3,20,2021-2022
Gerard Gumbau,2,es ESP,CM,27-023,90,52,4,13,32,8,0,52,0,0,,0,,28,110,57,0,0,0,0,1,38,0,20,2021-2022
Omar Mascarell,21,es ESP,CM,28-342,90,61,2,16,38,7,0,61,0,0,,0,,25,115,33,0,0,0,0,0,44,1,20,2021-2022
Tete Morente,11,es ESP,RM,25-037,69,32,2,7,19,9,0,32,5,4,80.0,1,20.0,17,169,63,3,2,0,1,1,18,3,20,2021-2022
   Josan,17,es ESP,RM,32-038,21,9,1,3,3,3,0,9,1,1,100.0,0,0.0,3,10,5,0,0,0,0,1,6,0,20,2021-2022
Johan Mojica,22,co COL,LB,29-142,90,68,7,24,19,26,3,68,6,4,66.7,2,33.3,30,193,100,6,5,2,2,0,37,3,20,2021-2022
Gonzalo Verdú,5,es ESP,CB,33-081,76,63,11,37,26,0,0,63,0,0,,0,,31,97,50,0,0,0,0,0,46,0,20,2021-2022
   Josema,24,es ESP,CB,25-218,14,3,1,1,2,0,0,3,0,0,,0,,1,12,10,0,0,0,0,0,1,0,20,2021-2022
Enzo Roco,3,cl CHI,CB,29-147,90,59,10,33,27,0,0,59,0,0,,0,,21,111,55,0,0,0,1,0,35,0,20,2021-2022
Helibelton Palacios,14,co COL,RB,28-213,90,54,8,24,25,5,0,54,1,0,0.0,1,100.0,19,53,32,1,0,0,2,0,22,3,20,2021-2022
Édgar Badía,13,es ESP,GK,29-332,90,40,36,40,0,0,0,40,0,0,,0,,20,79,56,0,0,0,0,0,15,0,20,2021-2022
Lucas Pérez,12,es ESP,FW,33-128,65,18,0,1,12,6,0,18,1,0,0.0,1,100.0,11,30,5,0,0,0,1,0,12,1,21,2021-2022
   Lucas Boyé,9,ar ARG,FW,25-322,25,14,2,3,3,8,1,14,1,0,0.0,1,100.0,6,22,7,1,0,1,3,2,9,0,21,2021-2022
Guido Carrillo,7,ar ARG,FW,30-236,90,27,2,5,15,8,1,27,2,1,50.0,1,50.0,8,39,23,0,0,0,2,2,18,2,21,2021-2022
Pere Milla,10,es ESP,LM,29-115,90,35,1,9,19,7,0,35,1,1,100.0,0,0.0,15,52,7,1,0,0,0,3,18,1,21,2021-2022
Gerard Gumbau,2,es ESP,CM,27-029,83,64,2,17,40,9,0,64,4,2,50.0,2,50.0,28,143,71,2,2,0,3,1,34,1,21,2021-2022
   Iván Marcone,23,ar ARG,CM,31-227,7,4,0,3,0,1,0,4,0,0,,0,,1,11,1,0,0,0,0,0,1,0,21,2021-2022
Omar Mascarell,21,es ESP,CM,28-348,90,53,1,15,35,3,0,53,1,1,100.0,0,0.0,21,88,36,1,0,1,0,0,31,1,21,2021-2022
Tete Morente,11,es ESP,RM,25-043,75,33,0,8,12,13,1,33,1,0,0.0,1,100.0,15,178,37,2,1,1,1,1,20,11,21,2021-2022
   Josan,17,es ESP,RM,32-044,15,6,0,1,1,4,1,6,0,0,,0,,2,43,37,1,1,1,1,0,2,0,21,2021-2022
Johan Mojica,22,co COL,LB,29-148,90,46,5,18,24,4,0,46,0,0,,0,,17,90,5,0,0,0,1,0,20,3,21,2021-2022
Diego González,4,es ESP,CB,26-353,90,47,5,29,17,1,0,47,0,0,,0,,26,104,66,0,0,0,0,0,30,0,21,2021-2022
Gonzalo Verdú,5,es ESP,CB,33-087,90,56,7,32,24,0,0,56,0,0,,0,,29,125,59,0,0,0,1,0,31,0,21,2021-2022
Antonio Barragán,19,es ESP,RB,34-218,90,61,3,20,33,8,0,61,0,0,,0,,23,67,40,0,1,0,1,0,33,3,21,2021-2022
Édgar Badía,13,es ESP,GK,29-338,90,46,39,46,0,0,0,46,0,0,,0,,23,118,70,0,0,0,0,0,21,0,21,2021-2022
Yeremi Pino,21,es ESP,"FW,LM",19-088,90,18,0,1,8,9,2,18,1,0,0.0,1,100.0,13,41,10,0,0,0,4,0,15,4,21,2021-2022
Gerard Moreno,7,es ESP,FW,29-284,90,40,1,5,22,13,2,40,1,0,0.0,1,100.0,20,56,19,0,0,0,2,4,32,3,21,2021-2022
Alberto Moreno,18,es ESP,LM,29-195,84,33,2,5,18,10,1,33,0,0,,0,,16,58,17,0,0,0,2,1,17,3,21,2021-2022
   Dani Raba,17,es ESP,RM,26-079,6,9,0,2,1,6,0,9,1,0,0.0,1,100.0,1,4,4,0,0,0,0,0,2,1,21,2021-2022
Daniel Parejo,5,es ESP,CM,32-275,84,61,2,19,30,13,0,61,2,2,100.0,0,0.0,17,73,56,1,0,0,0,0,36,1,21,2021-2022
   Vicente Iborra,10,es ESP,CM,34-000,6,3,0,0,2,1,0,3,0,0,,0,,1,10,4,0,0,0,0,0,1,0,21,2021-2022
Étienne Capoue,6,fr FRA,CM,33-189,90,33,0,6,25,3,0,33,3,3,100.0,0,0.0,13,80,51,1,0,0,0,0,19,2,21,2021-2022
Moi Gómez,23,es ESP,RM,27-207,68,26,0,2,15,10,0,26,0,0,,0,,15,62,31,0,0,0,2,0,19,3,21,2021-2022
   Nicolas Jackson,26,sn SEN,"RM,FW",20-210,22,10,0,0,3,7,5,10,0,0,,0,,3,10,0,0,0,0,0,1,7,2,21,2021-2022
Pervis Estupiñán,12,ec ECU,LB,23-360,74,42,0,13,19,10,0,42,1,1,100.0,0,0.0,13,107,35,1,2,0,2,0,21,3,21,2021-2022
   Alfonso Pedraza,24,es ESP,LB,25-282,16,11,0,2,5,4,3,11,1,1,100.0,0,0.0,5,46,17,1,1,0,1,0,6,2,21,2021-2022
Pau Torres,4,es ESP,CB,25-000,90,40,3,20,18,2,2,40,0,0,,0,,17,173,100,2,0,0,0,0,19,0,21,2021-2022
Raúl Albiol,3,es ESP,CB,36-134,90,66,10,46,20,0,0,66,0,0,,0,,39,158,70,0,0,0,0,0,44,0,21,2021-2022
Juan Foyth,8,ar ARG,RB,24-004,74,54,1,16,32,7,0,54,1,1,100.0,0,0.0,19,80,44,2,1,0,1,1,24,1,21,2021-2022
   Mario Gaspar,2,es ESP,RB,31-053,16,17,0,2,10,5,1,17,1,1,100.0,0,0.0,5,11,3,0,0,0,0,0,4,0,21,2021-2022
Gerónimo Rulli,13,ar ARG,GK,29-241,90,49,26,48,1,0,0,49,0,0,,0,,25,121,104,0,0,0,0,0,23,0,21,2021-2022
Borja Iglesias,9,es ESP,FW,29-001,70,27,0,1,18,8,5,27,2,1,50.0,1,50.0,14,78,20,1,1,1,2,0,21,4,21,2021-2022
   Willian José,12,br BRA,FW,30-056,20,8,0,0,3,5,1,8,0,0,,0,,3,6,4,0,0,0,0,0,5,0,21,2021-2022
Juanmi,7,es ESP,LW,28-243,82,34,0,1,18,15,7,34,2,1,50.0,1,50.0,14,67,31,2,0,1,6,0,22,4,21,2021-2022
   Diego Lainez,20,mx MEX,RW,21-223,8,5,0,0,2,3,0,5,1,1,100.0,0,0.0,3,17,9,0,0,0,0,0,4,1,21,2021-2022
Sergio Canales,10,es ESP,RW,30-336,71,65,1,8,40,17,2,65,0,0,,0,,34,227,101,3,3,1,0,0,58,5,21,2021-2022
   Rodri,28,es ESP,"RW,LW",21-247,19,15,0,1,9,5,2,15,0,0,,0,,7,22,6,0,0,0,0,0,11,2,21,2021-2022
Nabil Fekir,8,fr FRA,AM,28-184,82,81,0,1,42,38,11,81,1,1,100.0,0,0.0,31,160,68,2,1,2,5,0,56,6,21,2021-2022
   Víctor Camarasa,22,es ESP,AM,27-235,8,3,1,1,1,1,0,3,0,0,,0,,1,11,0,0,0,0,0,0,1,0,21,2021-2022
Andrés Guardado,18,mx MEX,DM,35-112,90,75,2,17,53,5,1,75,0,0,,0,,35,154,47,0,0,0,1,0,47,0,21,2021-2022
Guido Rodríguez,21,ar ARG,DM,27-281,70,48,3,19,25,4,1,48,2,2,100.0,0,0.0,19,61,34,0,0,0,1,0,29,0,21,2021-2022
   William Carvalho,14,pt POR,DM,29-286,20,19,0,1,14,4,2,19,0,0,,0,,11,83,68,2,1,0,0,0,17,1,21,2021-2022
Juan Miranda,33,es ESP,LB,21-364,90,69,4,23,37,10,1,69,0,0,,0,,31,105,50,0,2,0,0,0,41,4,21,2021-2022
Édgar González,3,es ESP,CB,24-292,90,62,6,37,25,0,0,62,0,0,,0,,27,76,20,0,0,0,0,0,37,0,21,2021-2022
Germán Pezzella,16,ar ARG,CB,30-205,90,52,6,31,20,1,1,52,1,1,100.0,0,0.0,16,76,34,0,0,0,0,0,22,0,21,2021-2022
Héctor Bellerín,19,es ESP,RB,26-305,90,62,2,18,33,13,1,62,3,2,66.7,1,33.3,26,158,83,3,2,0,1,0,34,2,21,2021-2022
Claudio Bravo,25,cl CHI,GK,38-280,90,33,27,33,0,0,0,33,0,0,,0,,15,46,35,0,0,0,0,0,15,0,21,2021-2022
