player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Bryan Gil,21,es ESP,FW,21-088,62,17,23,73.9,184,34,11,12,91.7,4,8,50.0,0,1,0.0,0,0.0,0.0,1,2,0,0,3,36,2021-2022
   Gonçalo Guedes,7,pt POR,LM,25-162,28,9,13,69.2,159,41,4,4,100.0,3,5,60.0,1,2,50.0,0,0.1,0.1,1,0,1,0,2,36,2021-2022
Hugo Duro,19,es ESP,FW,22-181,88,22,25,88.0,266,16,10,10,100.0,6,7,85.7,1,1,100.0,0,0.2,0.3,3,0,1,0,4,36,2021-2022
   Denis Cheryshev,17,ru RUS,FW,31-135,2,1,2,50.0,45,0,0,0,,0,1,0.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,36,2021-2022
Ilaix Moriba,23,gn GUI,CM,19-111,90,35,39,89.7,543,230,21,23,91.3,8,8,100.0,4,5,80.0,0,0.0,0.2,0,7,3,0,7,36,2021-2022
Uroš Račić,8,rs SRB,CM,24-054,45,10,15,66.7,215,73,5,5,100.0,2,3,66.7,3,6,50.0,0,0.0,0.0,0,1,0,0,1,36,2021-2022
   Jesús Santiago,44,es ESP,CM,17-350,45,20,24,83.3,293,66,8,9,88.9,8,9,88.9,2,4,50.0,0,0.0,0.0,0,1,0,0,1,36,2021-2022
Carlos Soler,10,es ESP,"CM,RM",25-128,88,40,50,80.0,642,317,14,15,93.3,13,17,76.5,6,10,60.0,0,0.6,0.6,5,6,1,0,5,36,2021-2022
   Yunus Musah,4,us USA,RM,19-162,2,2,3,66.7,11,6,1,1,100.0,0,0,,0,0,,0,0.1,0.0,1,0,0,0,0,36,2021-2022
Jesus Vazquez,32,es ESP,LB,19-128,90,24,34,70.6,268,105,21,24,87.5,2,4,50.0,0,1,0.0,0,0.0,0.3,1,1,0,0,3,36,2021-2022
Omar Alderete,15,py PAR,CB,25-135,90,20,38,52.6,457,295,5,8,62.5,9,15,60.0,5,11,45.5,0,0.0,0.0,1,5,0,0,5,36,2021-2022
Mouctar Diakhaby,12,gn GUI,CB,25-142,90,23,26,88.5,419,149,6,6,100.0,16,17,94.1,1,3,33.3,0,0.0,0.0,0,3,0,0,2,36,2021-2022
Dimitri Foulquier,20,fr FRA,"CB,RB",29-048,90,30,40,75.0,410,256,18,22,81.8,10,11,90.9,0,4,0.0,0,0.0,0.0,0,3,0,0,2,36,2021-2022
Thierry Correia,2,pt POR,RB,23-062,62,22,34,64.7,365,124,7,8,87.5,14,22,63.6,0,2,0.0,0,0.0,0.0,1,3,0,0,3,36,2021-2022
   Maxi Gómez,9,uy URU,FW,25-269,28,6,6,100.0,104,18,4,4,100.0,0,0,,1,1,100.0,0,0.0,0.0,0,0,1,0,1,36,2021-2022
Giorgi Mamardashvili,28,ge GEO,GK,21-223,90,15,22,68.2,396,279,2,2,100.0,10,10,100.0,3,10,30.0,0,0.0,0.0,0,0,0,0,0,36,2021-2022
Willian José,12,br BRA,FW,30-168,80,10,20,50.0,140,31,5,8,62.5,5,8,62.5,0,2,0.0,0,0.0,0.0,0,2,0,0,2,36,2021-2022
   Borja Iglesias,9,es ESP,FW,29-113,10,4,5,80.0,75,16,2,2,100.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,1,0,1,36,2021-2022
Nabil Fekir,8,fr FRA,LW,28-296,71,25,35,71.4,354,122,16,17,94.1,7,10,70.0,1,4,25.0,0,0.1,0.0,2,4,0,0,1,36,2021-2022
   Joaquín,17,es ESP,LW,40-293,19,9,11,81.8,119,50,5,6,83.3,3,4,75.0,0,0,,0,0.0,0.0,0,0,0,0,1,36,2021-2022
Rodri,28,es ESP,RW,21-359,62,20,22,90.9,301,95,11,13,84.6,7,7,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,36,2021-2022
