player,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,Matchweek,Season
Marc-André ter Stegen,de GER,29-204,90,2,0,2,100.0,0.3,2,2,100.0,24,7,4.2,22.3,8,12.5,29.1,10,0,0.0,1,24.0,14,2021-2022
Diego López,es ESP,40-017,90,6,1,5,100.0,1.4,6,16,37.5,29,10,48.3,39.6,7,28.6,31.3,16,0,0.0,0,,14,2021-2022
David Soria,es ESP,28-231,90,2,0,2,100.0,0.7,16,25,64.0,23,0,91.3,55.9,5,80.0,51.8,24,2,8.3,0,6.8,14,2021-2022
Jeremías Ledesma,ar ARG,28-281,90,8,4,4,50.0,1.6,3,17,17.6,26,7,50.0,38.7,9,44.4,49.9,14,0,0.0,1,17.5,14,2021-2022
Luís Maximiano,pt POR,22-320,90,9,4,5,55.6,3.0,6,13,46.2,22,4,31.8,35.7,8,75.0,54.1,7,0,0.0,0,19.0,14,2021-2022
Thibaut Courtois,be BEL,29-194,90,3,1,2,66.7,0.3,3,6,50.0,29,4,17.2,27.8,1,100.0,66.0,15,1,6.7,0,14.0,14,2021-2022
Édgar Badía,es ESP,29-282,90,4,3,1,50.0,2.2,2,3,66.7,21,3,9.5,24.0,6,16.7,32.2,2,0,0.0,0,17.0,14,2021-2022
Rui Silva,pt POR,27-287,90,4,0,4,100.0,0.9,9,17,52.9,23,3,43.5,37.4,10,70.0,50.7,24,0,0.0,0,9.5,14,2021-2022
Álex Remiro,es ESP,26-242,90,3,0,3,100.0,0.5,5,11,45.5,32,7,31.3,33.7,3,33.3,39.3,22,0,0.0,1,17.8,14,2021-2022
Jasper Cillessen,nl NED,32-213,90,2,0,2,100.0,0.2,10,26,38.5,20,3,70.0,52.4,12,100.0,66.3,7,1,14.3,0,8.0,14,2021-2022
Stole Dimitrievski,mk MKD,27-332,90,5,1,4,80.0,1.0,11,21,52.4,26,1,65.4,50.0,6,66.7,55.2,10,1,10.0,0,11.0,14,2021-2022
Manolo Reina,es ESP,36-235,90,5,3,2,60.0,2.4,8,13,61.5,17,3,58.8,43.4,8,37.5,36.5,14,1,7.1,1,13.5,14,2021-2022
Unai Simón,es ESP,24-168,90,3,2,1,33.3,1.8,2,7,28.6,22,1,22.7,29.2,4,50.0,47.3,5,0,0.0,4,27.4,15,2021-2022
Luís Maximiano,pt POR,22-325,90,4,2,3,50.0,0.9,13,28,46.4,28,2,64.3,50.5,11,90.9,58.8,24,1,4.2,5,21.5,15,2021-2022
Fernando Pacheco,es ESP,29-193,90,5,2,2,60.0,1.1,4,10,40.0,17,2,47.1,39.6,3,66.7,51.0,14,0,0.0,0,2.0,15,2021-2022
Matías Dituro,ar ARG,34-203,90,5,1,4,80.0,0.9,10,22,45.5,34,5,55.9,39.4,4,75.0,43.5,18,3,16.7,2,12.9,15,2021-2022
Jasper Cillessen,nl NED,32-219,90,5,1,4,80.0,1.6,7,21,33.3,26,6,65.4,47.4,4,100.0,63.8,18,1,5.6,0,9.3,15,2021-2022
Stole Dimitrievski,mk MKD,27-337,90,4,1,3,100.0,1.8,8,24,33.3,28,5,71.4,52.5,5,80.0,58.4,10,0,0.0,0,9.0,15,2021-2022
Manolo Reina,es ESP,36-240,90,0,0,0,,0.0,3,13,23.1,23,4,43.5,37.1,9,33.3,28.0,10,0,0.0,1,15.7,15,2021-2022
David Soria,es ESP,28-237,90,2,0,2,100.0,0.1,10,31,32.3,35,5,60.0,43.5,10,100.0,58.5,16,1,6.3,2,17.3,15,2021-2022
