player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Álvaro Negredo,18,es ESP,FW,36-232,90,22,21,1,0,0,0,0,0,0,0,0,0,9,0,1,31,2021-2022
Lucas Pérez,25,es ESP,FW,33-211,90,29,19,9,1,0,0,9,0,6,3,2,0,19,1,0,31,2021-2022
Oussama Idrissi,11,ma MAR,LM,26-042,85,27,24,3,1,0,0,5,0,2,1,0,0,19,0,1,31,2021-2022
   Anthony Lozano,9,hn HON,LM,28-349,5,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,31,2021-2022
Rubén Alcaraz,4,es ESP,CM,30-343,90,34,32,2,2,0,0,0,0,0,0,0,0,25,0,1,31,2021-2022
Fede San Emeterio,24,es ESP,CM,25-024,85,21,21,0,0,0,0,0,0,0,0,0,0,16,0,0,31,2021-2022
   Álex Fernández,8,es ESP,CM,29-176,5,6,6,0,0,0,0,1,0,0,0,0,0,3,0,0,31,2021-2022
Iván Alejo,14,es ESP,RM,27-058,63,15,15,0,0,0,0,4,0,0,0,0,0,9,0,1,31,2021-2022
   Rubén Sobrino,21,es ESP,RM,29-312,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2021-2022
Alfonso Espino,22,uy URU,LB,30-094,90,47,37,10,1,0,0,4,9,0,0,0,0,32,0,4,31,2021-2022
Víctor Chust,32,es ESP,CB,22-035,90,26,24,1,1,0,2,0,0,0,0,0,0,15,1,0,31,2021-2022
Luis Hernández,23,es ESP,CB,32-360,90,28,20,8,1,0,1,0,7,0,0,0,0,15,0,0,31,2021-2022
Carlos Akapo,15,gq EQG,RB,29-028,90,31,23,8,0,0,0,2,8,0,0,0,0,24,0,0,31,2021-2022
Jeremías Ledesma,1,ar ARG,GK,29-055,90,27,13,14,6,0,1,0,0,0,0,0,0,13,0,0,31,2021-2022
Willian José,12,br BRA,FW,30-137,59,16,14,2,0,0,0,1,0,0,0,0,0,12,0,1,31,2021-2022
   Borja Iglesias,9,es ESP,FW,29-082,31,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,31,2021-2022
Juanmi,7,es ESP,LW,28-324,76,14,14,0,0,0,0,1,0,0,0,0,0,10,0,0,31,2021-2022
   Cristian Tello,11,es ESP,LW,30-241,14,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,31,2021-2022
Sergio Canales,10,es ESP,"RW,DM",31-052,90,59,57,1,0,0,0,2,1,0,0,0,0,49,1,0,31,2021-2022
Nabil Fekir,8,fr FRA,AM,28-265,90,52,43,9,5,0,0,6,1,3,1,2,0,37,0,1,31,2021-2022
Andrés Guardado,18,mx MEX,DM,35-193,67,48,46,1,0,1,0,1,1,0,0,0,0,36,1,3,31,2021-2022
   Joaquín,17,es ESP,RW,40-262,23,10,9,1,0,0,0,3,0,1,0,1,0,8,0,0,31,2021-2022
Guido Rodríguez,21,ar ARG,DM,27-362,90,62,59,3,3,0,1,0,0,0,0,0,0,53,0,0,31,2021-2022
Álex Moreno,15,es ESP,LB,28-305,90,40,30,10,1,0,1,0,9,0,0,0,0,30,0,0,31,2021-2022
Marc Bartra,5,es ESP,CB,31-084,90,48,45,2,2,0,1,0,0,0,0,0,0,37,1,0,31,2021-2022
Germán Pezzella,16,ar ARG,CB,30-286,90,49,49,0,0,0,0,0,0,0,0,0,0,45,0,0,31,2021-2022
Youssouf Sabaly,23,sn SEN,RB,29-035,67,30,28,2,0,0,0,1,2,0,0,0,0,25,0,1,31,2021-2022
   Héctor Bellerín,19,es ESP,RB,27-021,23,10,9,1,0,0,0,0,1,0,0,0,0,6,0,0,31,2021-2022
Claudio Bravo,25,cl CHI,GK,38-361,90,17,7,9,3,0,0,0,0,0,0,0,0,11,1,0,31,2021-2022
Lee Kang-in,19,kr KOR,FW,21-049,53,19,17,2,0,0,0,1,0,1,1,0,0,9,0,3,31,2021-2022
   Takefusa Kubo,17,jp JPN,FW,20-309,37,9,8,1,1,0,0,1,0,0,0,0,0,6,0,0,31,2021-2022
Vedat Muriqi,7,xk KVX,FW,27-350,90,25,25,0,0,0,0,1,0,0,0,0,0,11,0,2,31,2021-2022
Dani Rodríguez,14,es ESP,CM,33-307,90,21,20,1,1,0,0,1,0,0,0,0,0,16,0,0,31,2021-2022
Iddrisu Baba,12,gh GHA,CM,26-077,89,21,21,0,0,0,0,0,0,0,0,0,0,15,0,2,31,2021-2022
   Clément Grenier,6,fr FRA,CM,31-092,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2021-2022
Antonio Sánchez,10,es ESP,CM,25-098,85,51,50,1,1,0,1,2,0,0,0,0,0,38,0,1,31,2021-2022
   Rodrigo Battaglia,16,ar ARG,CM,30-271,5,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,31,2021-2022
Jaume Costa,18,es ESP,LB,34-022,90,37,25,12,0,0,0,1,12,0,0,0,0,24,0,0,31,2021-2022
Brian Oliván,3,es ESP,CB,28-008,90,39,35,4,1,0,1,0,3,0,0,0,0,26,0,0,31,2021-2022
