player,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,Matchweek,Season
Édgar Badía,es ESP,30-063,90,2,0,2,100.0,0.3,10,21,47.6,27,2,51.9,40.8,9,77.8,47.3,14,0,0.0,2,23.0,32,2021-2022
Sergio Rico,es ESP,28-227,90,2,3,0,-50.0,0.3,5,12,41.7,14,1,64.3,43.0,5,60.0,46.8,11,0,0.0,1,11.7,32,2021-2022
Fernando Pacheco,es ESP,29-333,90,3,0,3,100.0,0.8,13,31,41.9,19,2,78.9,46.4,17,94.1,59.4,25,2,8.0,1,14.7,32,2021-2022
Stole Dimitrievski,mk MKD,28-112,90,5,1,4,80.0,0.6,4,18,22.2,32,4,46.9,37.4,7,42.9,36.9,7,0,0.0,4,21.8,32,2021-2022
Giorgi Mamardashvili,ge GEO,21-199,90,3,2,1,66.7,1.6,5,14,35.7,21,3,57.1,39.3,6,33.3,32.7,12,1,8.3,3,19.4,32,2021-2022
Sergio Herrera,es ESP,28-315,90,4,1,3,100.0,1.3,10,27,37.0,25,0,84.0,51.0,6,100.0,68.5,17,0,0.0,2,18.0,32,2021-2022
David Soria,es ESP,29-012,90,6,2,4,66.7,2.3,6,15,40.0,21,5,61.9,46.0,3,66.7,38.3,10,2,20.0,1,13.3,32,2021-2022
Gerónimo Rulli,ar ARG,29-331,90,5,1,4,80.0,1.1,7,13,53.8,47,6,25.5,31.5,5,20.0,23.6,27,0,0.0,2,12.8,32,2021-2022
Luís Maximiano,pt POR,23-102,90,8,4,4,62.5,3.9,5,20,25.0,23,4,60.9,41.3,8,75.0,51.8,8,2,25.0,0,17.0,32,2021-2022
Cárdenas,es ESP,25-020,90,4,1,3,75.0,1.2,4,9,44.4,18,2,38.9,40.4,10,20.0,21.9,29,0,0.0,1,10.7,32,2021-2022
Jan Oblak,si SVN,29-100,90,5,1,4,80.0,0.8,3,10,30.0,16,5,37.5,34.5,8,50.0,42.6,8,0,0.0,0,1.0,32,2021-2022
Diego López,es ESP,40-165,90,3,2,1,66.7,1.9,3,10,30.0,21,11,19.0,29.5,7,85.7,61.0,21,1,4.8,0,7.2,32,2021-2022
Unai Simón,es ESP,24-310,90,4,2,2,50.0,1.3,4,8,50.0,18,7,44.4,36.7,4,0.0,22.0,10,0,0.0,1,25.0,32,2021-2022
Matías Dituro,ar ARG,34-344,90,2,0,2,100.0,0.6,17,45,37.8,50,3,84.0,50.7,4,75.0,51.3,13,1,7.7,0,10.3,32,2021-2022
Yassine Bounou,ma MAR,31-012,90,6,3,3,50.0,1.9,3,11,27.3,20,2,40.0,36.8,7,42.9,38.9,10,1,10.0,1,13.5,32,2021-2022
Thibaut Courtois,be BEL,29-341,90,2,2,0,0.0,0.8,0,6,0.0,32,6,18.8,29.2,5,0.0,14.8,10,2,20.0,3,17.0,32,2021-2022
Marc-André ter Stegen,de GER,29-353,90,4,1,3,75.0,1.1,1,1,100.0,28,6,3.6,19.7,6,0.0,32.5,3,0,0.0,2,32.7,32,2021-2022
Jeremías Ledesma,ar ARG,29-064,90,6,0,6,100.0,1.0,9,34,26.5,25,2,92.0,58.0,12,91.7,64.0,30,3,10.0,0,5.3,32,2021-2022
Sergio Rico,es ESP,28-230,90,4,1,4,75.0,0.7,8,19,42.1,24,7,54.2,39.2,9,66.7,54.2,27,0,0.0,1,29.0,33,2021-2022
Fernando Pacheco,es ESP,29-336,90,3,2,1,33.3,1.6,5,14,35.7,22,4,59.1,40.7,4,25.0,34.0,3,1,33.3,0,4.0,33,2021-2022
