player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Álvaro Negredo,18,es ESP,FW,36-232,90,0,0,0,1,3,0,0,0,0,0,0,0,2,7,3,70.0,31,2021-2022
Lucas Pérez,25,es ESP,FW,33-211,90,0,0,0,1,1,0,9,0,0,0,0,0,6,1,0,100.0,31,2021-2022
Oussama Idrissi,11,ma MAR,LM,26-042,85,0,0,0,0,0,0,5,0,1,0,0,0,4,0,0,,31,2021-2022
   Anthony Lozano,9,hn HON,LM,28-349,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,31,2021-2022
Rubén Alcaraz,4,es ESP,CM,30-343,90,1,0,0,5,2,1,0,0,2,0,1,0,9,0,0,,31,2021-2022
Fede San Emeterio,24,es ESP,CM,25-024,85,0,0,0,2,1,0,0,1,0,0,0,0,2,2,0,100.0,31,2021-2022
   Álex Fernández,8,es ESP,CM,29-176,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,31,2021-2022
Iván Alejo,14,es ESP,RM,27-058,63,0,0,0,3,2,1,4,2,3,0,0,0,5,0,1,0.0,31,2021-2022
   Rubén Sobrino,21,es ESP,RM,29-312,27,0,0,0,2,0,0,0,1,0,0,0,0,2,1,1,50.0,31,2021-2022
Alfonso Espino,22,uy URU,LB,30-094,90,0,0,0,1,0,0,4,1,2,0,0,0,6,0,0,,31,2021-2022
Víctor Chust,32,es ESP,CB,22-035,90,0,0,0,1,1,0,0,2,0,0,0,0,3,1,0,100.0,31,2021-2022
Luis Hernández,23,es ESP,CB,32-360,90,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,50.0,31,2021-2022
Carlos Akapo,15,gq EQG,RB,29-028,90,0,0,0,1,0,0,2,2,1,0,0,0,4,1,2,33.3,31,2021-2022
Jeremías Ledesma,1,ar ARG,GK,29-055,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,31,2021-2022
Willian José,12,br BRA,FW,30-137,59,0,0,0,1,0,0,1,0,1,0,0,0,2,0,1,0.0,31,2021-2022
   Borja Iglesias,9,es ESP,FW,29-082,31,0,0,0,0,2,0,0,1,0,1,0,0,2,0,0,,31,2021-2022
Juanmi,7,es ESP,LW,28-324,76,0,0,0,0,1,1,1,1,0,0,0,0,6,1,2,33.3,31,2021-2022
