player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Oihan Sancet,8,es ESP,FW,21-241,62,17,17,0,0,1,0,0,0,0,0,0,0,15,0,0,21,2021-2022
   Raúl García,22,es ESP,FW,35-164,28,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0,21,2021-2022
Iñaki Williams,9,gh GHA,FW,27-190,90,25,23,2,0,1,0,1,1,0,0,0,0,16,0,4,21,2021-2022
Iker Muniain,10,es ESP,LM,29-003,83,61,50,11,1,1,0,7,2,6,2,3,0,51,0,0,21,2021-2022
   Nicolás Serrano,33,es ESP,LM,18-292,7,8,6,2,0,0,0,2,2,0,0,0,0,5,0,1,21,2021-2022
Dani García,14,es ESP,CM,31-212,90,53,53,0,0,1,0,0,0,0,0,0,0,45,0,0,21,2021-2022
Unai Vencedor Paris,16,es ESP,CM,21-037,90,76,74,2,1,0,2,2,0,1,1,0,0,69,0,0,21,2021-2022
Oier Zarraga,19,es ESP,RM,22-352,56,22,22,0,0,0,0,0,0,0,0,0,0,17,0,0,21,2021-2022
   Nico Williams,30,es ESP,RM,19-163,34,11,10,0,0,0,0,2,0,0,0,0,0,6,1,1,21,2021-2022
Mikel Balenziaga,24,es ESP,LB,33-296,62,28,24,3,0,0,0,2,3,0,0,0,0,24,1,0,21,2021-2022
   Iñigo Lekue,15,es ESP,LB,28-232,28,22,18,4,2,0,0,3,2,0,0,0,0,18,0,0,21,2021-2022
Unai Núñez,3,es ESP,CB,24-326,90,36,35,1,1,0,1,0,0,0,0,0,0,33,0,0,21,2021-2022
Yeray Álvarez,5,es ESP,CB,26-332,90,34,33,1,1,0,0,0,0,0,0,0,0,32,0,0,21,2021-2022
Óscar de Marcos,18,es ESP,RB,32-252,90,55,47,8,1,0,0,4,7,0,0,0,0,44,0,2,21,2021-2022
Julen Agirrezabala,26,es ESP,GK,20-361,90,16,10,6,1,0,0,0,0,0,0,0,0,14,0,0,21,2021-2022
Karim Benzema,9,fr FRA,FW,34-003,89,50,47,3,1,0,1,0,0,0,0,0,0,46,0,0,21,2021-2022
   Luka Jović,16,rs SRB,FW,23-364,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,21,2021-2022
Vinicius Júnior,20,br BRA,LW,21-163,84,45,45,0,0,0,1,0,0,0,0,0,0,44,0,0,21,2021-2022
   Mariano,24,do DOM,RW,28-143,6,4,4,0,0,1,1,0,0,0,0,0,0,2,0,0,21,2021-2022
Eden Hazard,7,be BEL,RW,30-349,85,54,52,1,0,0,0,0,1,0,0,0,0,47,1,0,21,2021-2022
   Peter González,44,do DOM,"LW,RW",19-150,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,21,2021-2022
Toni Kroos,8,de GER,LM,31-352,90,103,98,5,5,0,7,0,0,0,0,0,0,95,0,0,21,2021-2022
Eduardo Camavinga,25,fr FRA,CM,19-042,90,79,78,1,1,2,1,0,0,0,0,0,0,72,0,0,21,2021-2022
Federico Valverde,15,uy URU,RM,23-153,90,73,71,2,2,0,2,1,0,0,0,0,0,66,0,2,21,2021-2022
Ferland Mendy,23,fr FRA,LB,26-197,90,67,60,7,2,0,0,2,5,0,0,0,0,62,0,0,21,2021-2022
Nacho,6,es ESP,CB,31-338,90,42,40,2,2,0,0,0,0,0,0,0,0,42,0,0,21,2021-2022
Éder Militão,3,br BRA,CB,23-338,90,62,57,5,3,0,0,0,0,0,0,0,0,54,0,1,21,2021-2022
Lucas Vázquez,17,es ESP,RB,30-174,90,75,69,6,1,0,2,2,5,0,0,0,0,64,0,1,21,2021-2022
Thibaut Courtois,1,be BEL,GK,29-225,90,32,21,11,1,0,0,0,0,0,0,0,0,21,0,0,21,2021-2022
Gonçalo Guedes,7,pt POR,"FW,RM",25-032,90,24,22,2,0,0,0,2,1,0,0,0,0,17,0,0,19,2021-2022
Maxi Gómez,9,uy URU,FW,25-139,90,15,14,1,0,0,0,1,0,0,0,0,0,10,0,1,19,2021-2022
Hugo Duro,19,es ESP,LM,22-051,81,17,17,0,0,0,0,2,0,0,0,0,0,11,0,2,19,2021-2022
Daniel Wass,18,dk DEN,CM,32-214,83,33,32,1,0,0,2,0,0,0,0,0,0,27,0,1,19,2021-2022
   Koba Koindredi,27,fr FRA,CM,20-065,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2021-2022
Carlos Soler,10,es ESP,CM,24-363,90,42,28,14,8,0,3,8,0,6,4,1,0,29,0,0,19,2021-2022
Hélder Costa,11,ao ANG,RM,27-353,83,25,24,1,0,0,0,6,0,1,0,0,0,16,0,1,19,2021-2022
   Denis Cheryshev,17,ru RUS,LM,31-005,7,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0,19,2021-2022
Jesus Vazquez,32,es ESP,LB,18-363,66,22,15,7,0,0,0,2,7,0,0,0,0,15,0,2,19,2021-2022
   Cristiano Piccini,24,it ITA,RB,29-096,24,8,8,0,0,0,0,2,0,0,0,0,0,7,0,0,19,2021-2022
Omar Alderete,15,py PAR,CB,25-005,90,34,32,2,2,0,1,0,0,0,0,0,0,20,0,0,19,2021-2022
Hugo Guillamón,6,,CB,21-334,90,,,,,,,0,,,,,,,,,19,2021-2022
Thierry Correia,2,pt POR,"RB,LB",22-297,77,38,32,6,1,0,1,2,5,0,0,0,0,28,0,0,19,2021-2022
   Ruben Lendinez,39,es ESP,LB,18-292,13,3,1,2,0,0,0,0,2,0,0,0,0,2,0,0,19,2021-2022
Jasper Cillessen,13,nl NED,GK,32-253,90,27,18,9,4,0,0,0,0,0,0,0,0,17,0,0,19,2021-2022
Loren Morón,16,es ESP,FW,28-001,70,16,16,0,0,0,0,2,0,0,0,0,0,10,0,0,19,2021-2022
   Landry Dimata,18,be BEL,FW,24-121,20,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,19,2021-2022
Raúl de Tomás,11,es ESP,LW,27-075,90,34,31,2,0,0,3,0,0,0,0,0,0,30,1,0,19,2021-2022
Adri Embarba,23,es ESP,RW,29-238,60,30,25,5,1,0,2,4,0,4,1,1,0,23,0,2,19,2021-2022
   Javi Puado,9,es ESP,RW,23-220,30,14,14,0,0,0,0,0,0,0,0,0,0,14,0,0,19,2021-2022
Nico Ribaudo,21,es ESP,LM,20-264,70,33,33,0,0,0,0,0,0,0,0,0,0,32,0,0,19,2021-2022
   Óscar Gil,12,es ESP,LM,24-249,20,10,9,1,0,0,0,1,1,0,0,0,0,9,0,0,19,2021-2022
