player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Chris Ramos,16,es ESP,FW,26-226,76,9,9,0,0,0,0,0,0,0,0,0,0,5,0,1,4,2023-2024
   Álex Fernández,8,es ESP,FW,30-321,14,11,11,0,0,0,0,1,0,0,0,0,0,9,0,1,4,2023-2024
Roger Martí,21,es ESP,FW,32-241,89,15,13,2,0,0,0,2,0,0,0,0,0,9,0,1,4,2023-2024
   Álvaro Negredo,9,es ESP,FW,38-012,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,4,2023-2024
Darwin Machís,18,ve VEN,LM,30-206,77,36,35,1,0,0,0,4,0,1,0,0,0,25,0,4,4,2023-2024
   Maxi Gómez,25,uy URU,LM,27-018,13,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,4,2023-2024
Gonzalo Escalante,17,ar ARG,CM,30-158,90,22,20,0,0,0,0,0,0,0,0,0,0,18,2,0,4,2023-2024
Rubén Alcaraz,4,es ESP,CM,32-123,89,38,35,3,3,0,3,1,0,0,0,0,0,32,0,1,4,2023-2024
   José Mari,6,es ESP,CM,35-269,1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,4,2023-2024
Iván Alejo,11,es ESP,RM,28-203,56,18,18,0,0,0,0,6,0,0,0,0,0,10,0,1,4,2023-2024
   Rubén Sobrino,7,es ESP,RM,31-092,34,11,11,0,0,0,0,1,0,0,0,0,0,10,0,0,4,2023-2024
Javi Hernández ,15,es ESP,LB,25-122,90,42,29,13,1,0,0,9,6,6,3,0,0,30,0,1,4,2023-2024
Fali,3,es ESP,CB,30-020,90,33,30,3,3,0,0,2,0,0,0,0,0,22,0,0,4,2023-2024
Luis Hernández,23,es ESP,CB,34-140,90,39,28,11,3,0,1,0,8,0,0,0,0,31,0,0,4,2023-2024
Isaac Carcelen,20,es ESP,RB,30-131,90,35,28,7,2,0,0,3,5,0,0,0,0,27,0,0,4,2023-2024
Jeremías Ledesma,1,ar ARG,GK,30-200,90,26,16,10,4,0,1,0,0,0,0,0,0,14,0,0,4,2023-2024
Alexander Sørloth,11,no NOR,FW,27-270,26,4,3,1,0,0,0,0,0,0,0,0,0,4,0,0,4,2023-2024
   José Luis Morales,15,es ESP,FW,36-040,64,11,10,0,0,0,0,0,0,0,0,0,0,9,1,0,4,2023-2024
Yeremi Pino,21,es ESP,LW,20-316,67,27,26,1,1,0,0,0,0,0,0,0,0,21,0,0,4,2023-2024
   Ben Brereton,9,cl CHI,LW,24-136,23,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,4,2023-2024
Gerard Moreno,7,es ESP,RW,31-147,82,48,44,4,1,0,1,1,0,0,0,0,0,42,0,2,4,2023-2024
   Étienne Capoue,6,fr FRA,RW,35-052,8,5,5,0,0,0,0,0,0,0,0,0,0,3,0,1,4,2023-2024
Alex Baena,16,es ESP,LM,22-043,67,50,46,3,2,1,1,2,0,1,1,0,0,38,1,0,4,2023-2024
   Santi Comesaña,4,es ESP,LM,26-331,23,13,12,1,1,0,0,0,0,0,0,0,0,11,0,0,4,2023-2024
Denis Suárez,22,es ESP,CM,29-238,90,54,45,9,7,0,1,2,0,2,2,0,0,48,0,1,4,2023-2024
Ramón Terrats,20,es ESP,RM,22-318,82,45,38,7,0,0,0,2,7,0,0,0,0,37,0,3,4,2023-2024
   Kiko Femenía,17,es ESP,RM,32-211,8,6,2,4,1,0,0,0,3,0,0,0,0,6,0,0,4,2023-2024
Alfonso Pedraza,24,es ESP,LB,27-145,21,10,8,2,0,0,0,0,2,0,0,0,0,8,0,0,4,2023-2024
Jorge Cuenca,5,es ESP,CB,23-288,90,56,42,14,4,0,1,0,0,0,0,0,0,48,0,0,4,2023-2024
Raúl Albiol,3,es ESP,CB,37-362,90,48,44,4,4,0,0,0,0,0,0,0,0,41,0,0,4,2023-2024
Juan Foyth,8,ar ARG,RB,25-232,90,54,44,10,0,0,0,2,10,0,0,0,0,41,0,2,4,2023-2024
Filip Jørgensen,13,dk DEN,GK,21-138,90,29,25,4,2,0,0,0,0,0,0,0,0,24,0,0,4,2023-2024
Luis Javier Suárez,9,co COL,"LW,FW",25-273,89,27,23,4,1,0,0,1,0,0,0,0,0,21,0,0,4,2023-2024
   Léo Baptistão,12,br BRA,LW,31-006,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,4,2023-2024
Largie Ramazani,7,be BEL,"RW,LW",22-186,90,32,32,0,0,1,0,1,0,0,0,0,0,26,0,2,4,2023-2024
Adri Embarba,10,es ESP,RW,31-117,45,22,19,3,0,0,0,5,0,3,0,1,0,16,0,2,4,2023-2024
   Ibrahima Koné,23,ml MLI,FW,24-077,45,9,8,1,0,0,0,0,0,0,0,0,0,5,0,0,4,2023-2024
Gonzalo Melero,11,es ESP,AM,29-242,66,41,41,0,0,0,0,0,0,0,0,0,0,35,0,0,4,2023-2024
   Sergio Arribas,19,es ESP,AM,21-336,24,9,9,0,0,0,0,0,0,0,0,0,0,5,0,1,4,2023-2024
Iddrisu Baba,4,gh GHA,DM,27-222,66,70,70,0,0,1,0,2,0,0,0,0,0,62,0,0,4,2023-2024
   Dion Lopy,6,sn SEN,DM,21-211,24,25,25,0,0,0,1,0,0,0,0,0,0,23,0,0,4,2023-2024
Lucas Robertone,5,ar ARG,DM,26-167,90,105,98,6,2,0,2,8,1,3,2,1,0,88,1,2,4,2023-2024
Sergio Akieme,15,es ESP,LB,25-259,90,72,61,11,0,0,0,5,11,0,0,0,0,64,0,3,4,2023-2024
Kaiky,2,br BRA,CB,19-232,90,69,66,3,2,0,0,0,1,0,0,0,0,67,0,0,4,2023-2024
Juan Brandáriz,21,es ESP,CB,24-183,90,81,79,2,1,0,0,0,0,0,0,0,0,77,0,0,4,2023-2024
Pubill,18,es ESP,RB,20-073,87,59,46,13,3,0,1,3,10,0,0,0,0,48,0,1,4,2023-2024
   Alejandro Pozo Pozo,17,es ESP,RB,24-191,3,16,13,3,0,0,0,4,3,0,0,0,0,10,0,0,4,2023-2024
Luís Maximiano,25,pt POR,GK,24-239,90,28,18,10,3,0,0,0,0,0,0,0,0,21,0,0,4,2023-2024
Iago Aspas,10,es ESP,FW,36-031,88,39,30,9,1,0,0,7,0,5,0,5,0,30,0,0,4,2023-2024
   Anastasios Douvikas,12,gr GRE,FW,24-030,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2023-2024
Jonathan Bamba,17,ci CIV,LM,27-159,89,30,30,0,0,0,0,5,0,0,0,0,0,23,0,2,4,2023-2024
   Renato Tapia,5,pe PER,LM,28-035,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2023-2024
Luca de la Torre,14,us USA,CM,25-101,90,37,37,0,0,1,0,0,0,0,0,0,0,33,0,1,4,2023-2024
Fran Beltrán,8,es ESP,CM,24-210,90,38,38,0,0,0,0,0,0,0,0,0,0,29,0,0,4,2023-2024
Jørgen Strand Larsen,18,no NOR,RM,23-207,69,13,13,0,0,0,0,1,0,0,0,0,0,9,0,0,4,2023-2024
   Williot Swedberg,19,se SWE,RM,19-212,21,9,9,0,0,0,0,1,0,0,0,0,0,6,0,0,4,2023-2024
Manu Sánchez,23,es ESP,LB,23-008,90,59,48,10,0,0,0,4,10,0,0,0,0,47,1,3,4,2023-2024
Carlos Dominguez,28,es ESP,CB,22-202,88,37,35,2,1,0,1,0,1,0,0,0,0,34,0,0,4,2023-2024
