player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Hugo Duro,9,es ESP,FW,24-015,83,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0,14,2023-2024
   Roman Yaremchuk,17,ua UKR,FW,27-363,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,2023-2024
Diego López,16,es ESP,FW,21-196,89,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,2023-2024
   Dimitri Foulquier,20,fr FRA,FW,30-247,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,2023-2024
Sergi Canós,7,es ESP,LM,26-296,63,2,1,0,1,1,0,1,0.0,1,2,0,2,3,5,1,0,14,2023-2024
   Selim Amallah,19,ma MAR,LM,27-010,27,0,0,0,0,0,0,0,,0,1,0,1,2,2,0,0,14,2023-2024
Javier Guerra,8,es ESP,CM,20-328,90,1,0,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0,14,2023-2024
José Luis García Vayá,18,es ESP,CM,25-106,90,2,2,2,0,0,0,0,,0,2,0,2,3,5,4,0,14,2023-2024
Francisco Perez,23,es ESP,RM,21-077,83,2,1,1,0,1,0,1,0.0,1,3,0,3,0,2,0,0,14,2023-2024
   Hugo Guillamón,6,es ESP,RM,23-298,7,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,14,2023-2024
José Luis Gayà,14,es ESP,LB,28-184,45,2,1,2,0,0,1,4,25.0,3,0,0,0,0,2,1,0,14,2023-2024
   Yarek Hernandis,34,es ESP,DF,18-317,45,,1,,,,,,,,,,,4,,,,14,2023-2024
Gabriel Paulista,5,br BRA,CB,32-364,90,1,1,1,0,0,1,1,100.0,0,4,2,2,3,4,4,0,14,2023-2024
Cristhian Mosquera,3,co COL,CB,19-151,90,1,1,1,0,0,0,1,0.0,1,3,3,0,3,4,5,0,14,2023-2024
Thierry Correia,12,pt POR,RB,24-261,90,4,2,2,2,0,2,2,100.0,0,6,3,3,3,7,2,0,14,2023-2024
Giorgi Mamardashvili,25,ge GEO,GK,23-057,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,2023-2024
Jørgen Strand Larsen,18,no NOR,FW,23-292,67,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,14,2023-2024
   Anastasios Douvikas,12,gr GRE,FW,24-115,23,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,14,2023-2024
Iago Aspas,10,es ESP,FW,36-116,84,0,0,0,0,0,0,0,,0,2,1,1,1,1,0,0,14,2023-2024
   Carlos Dotor,6,es ESP,FW,22-255,6,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,14,2023-2024
Jonathan Bamba,17,ci CIV,LM,27-244,66,1,1,0,1,0,0,0,,0,2,0,2,0,1,0,0,14,2023-2024
   Franco Cervi,11,ar ARG,LM,29-183,24,0,0,0,0,0,0,0,,0,3,0,3,0,0,0,0,14,2023-2024
Luca de la Torre,14,us USA,CM,25-186,90,5,3,1,4,0,2,3,66.7,1,1,0,1,1,6,1,0,14,2023-2024
Fran Beltrán,8,es ESP,CM,24-295,90,3,2,2,1,0,2,3,66.7,1,1,0,1,1,4,0,0,14,2023-2024
Óscar Mingueza,3,es ESP,RM,24-196,84,3,2,3,0,0,1,3,33.3,2,1,0,1,0,3,2,0,14,2023-2024
   Williot Swedberg,19,se SWE,RM,19-297,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,2023-2024
