player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Borja Mayoral,19,es ESP,FW,26-178,81,27,27,0,0,0,0,1,0,0,0,0,0,20,0,2,8,2023-2024
   Anthony Lozano,17,hn HON,"CM,FW",30-158,9,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,8,2023-2024
Jaime Mata,7,es ESP,FW,34-341,45,15,15,0,0,0,0,2,0,0,0,0,0,12,0,0,8,2023-2024
   Juanmi Latasa,14,es ESP,FW,22-191,45,9,9,0,0,0,0,0,0,0,0,0,0,4,0,0,8,2023-2024
Óscar Rodríguez Arnaiz,9,es ESP,LM,25-094,45,33,28,5,2,0,2,3,0,3,1,1,0,28,0,1,8,2023-2024
   Mason Greenwood,12,eng ENG,"CM,FW",21-364,45,28,24,4,1,0,2,5,0,3,2,0,0,21,0,0,8,2023-2024
Mauro Arambarri,8,uy URU,CM,28-000,90,53,52,1,0,0,2,3,1,0,0,0,0,47,0,1,8,2023-2024
Nemanja Maksimović,20,rs SRB,CM,28-247,90,47,43,2,1,0,0,0,0,0,0,0,0,39,2,2,8,2023-2024
Damián Suárez,22,uy URU,"RM,RB",35-156,81,50,48,2,1,0,0,11,1,0,0,0,0,39,0,1,8,2023-2024
   Fabrizio Angileri,3,ar ARG,"LB,RB",29-199,9,14,11,3,0,0,0,2,3,0,0,0,0,9,0,0,8,2023-2024
Diego Rico,16,es ESP,LB,30-219,81,57,55,2,1,0,3,7,1,0,0,0,0,41,0,1,8,2023-2024
   Carles Aleñá,11,es ESP,"RB,LB",25-268,9,7,6,1,0,0,0,2,1,0,0,0,0,4,0,0,8,2023-2024
Gastón Álvarez,4,uy URU,CB,23-190,90,47,47,0,0,0,1,0,0,0,0,0,0,42,0,0,8,2023-2024
