Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Luis Javier Suárez,9,co COL,FW,25-252,90,0,0,0,0,4,2,0,0,27,1,0,2,0.6,0.6,0.0,1,0,9,12,75.0,1,15,2,0,0,1,2023-2024
Adri Embarba,10,es ESP,"LW,LM",31-096,90,0,0,0,0,3,0,0,0,58,2,0,1,0.1,0.1,0.5,3,0,30,40,75.0,1,31,4,6,2,1,2023-2024
Lázaro,14,br BRA,RW,21-152,45,0,0,0,0,1,0,0,0,16,0,0,0,0.0,0.0,0.0,1,0,7,8,87.5,0,9,0,3,0,1,2023-2024
   Sergio Arribas,19,es ESP,"FW,RW",21-315,45,0,0,0,0,3,0,0,0,34,2,1,0,0.1,0.1,0.1,6,0,21,25,84.0,6,15,1,2,1,1,2023-2024
Largie Ramazani,7,be BEL,"AM,RM",22-165,82,0,0,0,0,2,2,1,0,33,1,1,0,0.0,0.0,0.1,6,0,15,19,78.9,2,26,2,6,2,1,2023-2024
   Marko Milovanović,29,rs SRB,RM,20-007,8,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,1,2023-2024
Iddrisu Baba,4,gh GHA,"DM,CM",27-201,76,0,0,0,0,2,0,0,0,42,1,1,1,0.4,0.4,0.0,3,0,33,37,89.2,5,25,0,1,0,1,2023-2024
   Gonzalo Melero,11,es ESP,CM,29-221,14,0,0,0,0,0,0,0,0,15,0,0,1,0.0,0.0,0.0,0,0,9,13,69.2,0,10,1,1,1,1,2023-2024
Lucas Robertone,5,ar ARG,"DM,CM",26-146,77,0,0,0,0,1,0,0,0,67,2,1,0,0.0,0.0,0.0,4,0,48,61,78.7,5,39,0,1,0,1,2023-2024
   Dion Lopy,6,sn SEN,CM,21-190,13,0,0,0,0,1,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,12,13,92.3,0,13,0,0,0,1,2023-2024
Sergio Akieme,15,es ESP,LB,25-238,90,0,0,0,0,1,1,0,0,63,3,0,1,0.0,0.0,0.4,4,0,39,50,78.0,4,35,6,8,6,1,2023-2024
Srđan Babić,22,rs SRB,CB,27-111,90,0,0,0,0,1,0,0,0,69,2,0,1,0.0,0.0,0.0,3,0,58,62,93.5,6,44,1,0,0,1,2023-2024
Édgar González,3,es ESP,CB,26-132,90,0,0,0,0,0,0,0,0,99,2,0,1,0.0,0.0,0.0,1,0,88,95,92.6,6,69,0,1,0,1,2023-2024
Alejandro Pozo Pozo,17,es ESP,RB,24-170,65,0,0,0,0,0,0,0,0,51,0,0,1,0.0,0.0,0.0,1,0,35,44,79.5,3,23,1,2,0,1,2023-2024
   Pubill,18,es ESP,RB,20-052,25,0,0,0,0,0,0,0,0,28,1,0,0,0.0,0.0,0.1,2,0,20,25,80.0,0,15,0,0,0,1,2023-2024
Diego Mariño,1,es ESP,GK,33-094,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,23,27,85.2,0,22,0,0,0,1,2023-2024
Luis Javier Suárez,9,co COL,FW,25-252,90,0,0,0,0,4,2,0,0,27,1,0,2,0.6,0.6,0.0,1,0,9,12,75.0,1,15,2,0,0,1,2023-2024
Adri Embarba,10,es ESP,"LW,LM",31-096,90,0,0,0,0,3,0,0,0,58,2,0,1,0.1,0.1,0.5,3,0,30,40,75.0,1,31,4,6,2,1,2023-2024
Lázaro,14,br BRA,RW,21-152,45,0,0,0,0,1,0,0,0,16,0,0,0,0.0,0.0,0.0,1,0,7,8,87.5,0,9,0,3,0,1,2023-2024
   Sergio Arribas,19,es ESP,"FW,RW",21-315,45,0,0,0,0,3,0,0,0,34,2,1,0,0.1,0.1,0.1,6,0,21,25,84.0,6,15,1,2,1,1,2023-2024
Largie Ramazani,7,be BEL,"AM,RM",22-165,82,0,0,0,0,2,2,1,0,33,1,1,0,0.0,0.0,0.1,6,0,15,19,78.9,2,26,2,6,2,1,2023-2024
   Marko Milovanović,29,rs SRB,RM,20-007,8,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,1,2023-2024
Iddrisu Baba,4,gh GHA,"DM,CM",27-201,76,0,0,0,0,2,0,0,0,42,1,1,1,0.4,0.4,0.0,3,0,33,37,89.2,5,25,0,1,0,1,2023-2024
   Gonzalo Melero,11,es ESP,CM,29-221,14,0,0,0,0,0,0,0,0,15,0,0,1,0.0,0.0,0.0,0,0,9,13,69.2,0,10,1,1,1,1,2023-2024
Lucas Robertone,5,ar ARG,"DM,CM",26-146,77,0,0,0,0,1,0,0,0,67,2,1,0,0.0,0.0,0.0,4,0,48,61,78.7,5,39,0,1,0,1,2023-2024
   Dion Lopy,6,sn SEN,CM,21-190,13,0,0,0,0,1,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,12,13,92.3,0,13,0,0,0,1,2023-2024
Sergio Akieme,15,es ESP,LB,25-238,90,0,0,0,0,1,1,0,0,63,3,0,1,0.0,0.0,0.4,4,0,39,50,78.0,4,35,6,8,6,1,2023-2024
Srđan Babić,22,rs SRB,CB,27-111,90,0,0,0,0,1,0,0,0,69,2,0,1,0.0,0.0,0.0,3,0,58,62,93.5,6,44,1,0,0,1,2023-2024
Édgar González,3,es ESP,CB,26-132,90,0,0,0,0,0,0,0,0,99,2,0,1,0.0,0.0,0.0,1,0,88,95,92.6,6,69,0,1,0,1,2023-2024
Alejandro Pozo Pozo,17,es ESP,RB,24-170,65,0,0,0,0,0,0,0,0,51,0,0,1,0.0,0.0,0.0,1,0,35,44,79.5,3,23,1,2,0,1,2023-2024
   Pubill,18,es ESP,RB,20-052,25,0,0,0,0,0,0,0,0,28,1,0,0,0.0,0.0,0.1,2,0,20,25,80.0,0,15,0,0,0,1,2023-2024
Diego Mariño,1,es ESP,GK,33-094,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,23,27,85.2,0,22,0,0,0,1,2023-2024
Youssef En-Nesyri,15,ma MAR,FW,26-071,81,1,0,0,0,4,2,0,0,18,0,0,1,0.6,0.6,0.0,0,0,3,6,50.0,0,8,1,3,0,1,2023-2024
