Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Óscar Trejo,8,ar ARG,FW,35-199,58,0,0,0,0,3,0,0,0,48,3,2,0,0.1,0.1,0.2,6,0,27,31,87.1,9,24,2,6,1,13,2023-2024
   Randy Ntekja,11,fr FRA,FW,25-340,32,0,0,0,0,1,1,0,0,20,0,1,1,0.0,0.0,0.3,3,0,11,14,78.6,3,9,2,0,0,13,2023-2024
Sergio Camello,34,es ESP,FW,22-274,66,0,0,0,0,4,0,0,0,26,2,0,0,0.5,0.5,0.0,1,0,13,15,86.7,0,13,1,1,0,13,2023-2024
   Radamel Falcao,9,co COL,FW,37-274,24,0,0,0,0,1,0,0,0,10,0,0,0,0.2,0.2,0.0,0,0,8,8,100.0,0,5,0,1,0,13,2023-2024
Álvaro García,18,es ESP,LM,31-015,77,1,0,0,0,1,1,1,0,28,1,0,0,0.4,0.4,0.0,2,0,12,23,52.2,3,13,2,0,0,13,2023-2024
   Bebé,10,cv CPV,LM,33-122,13,0,0,0,0,1,1,0,0,11,1,0,0,0.0,0.0,0.2,3,0,10,10,100.0,2,7,1,0,0,13,2023-2024
Unai López,17,es ESP,CM,28-012,66,0,0,0,0,0,0,0,0,53,1,0,0,0.0,0.0,0.3,4,0,42,49,85.7,5,22,1,2,0,13,2023-2024
   Kike Pérez,14,es ESP,CM,26-270,24,0,0,0,0,2,1,0,0,27,0,0,0,0.1,0.1,0.0,1,0,16,23,69.6,3,21,3,1,0,13,2023-2024
Óscar Valentín,23,es ESP,CM,29-083,90,0,0,0,0,1,1,0,0,58,5,2,1,0.0,0.0,0.0,5,0,35,42,83.3,4,25,1,0,0,13,2023-2024
Isaac Palazón Camacho,7,es ESP,RM,28-319,90,0,1,0,0,3,2,0,0,64,5,0,1,0.1,0.1,0.4,3,0,30,45,66.7,5,32,1,4,2,13,2023-2024
Alfonso Espino,12,uy URU,LB,31-310,90,0,0,0,0,1,1,0,0,72,3,1,1,0.1,0.1,0.1,3,0,46,56,82.1,4,30,0,3,2,13,2023-2024
Florian Lejeune,24,fr FRA,CB,32-175,90,0,0,0,0,2,0,0,0,60,1,0,1,0.2,0.2,0.0,3,0,47,54,87.0,4,32,0,0,0,13,2023-2024
Abdul Mumin,16,gh GHA,CB,25-158,90,0,0,0,0,0,0,0,0,51,2,1,5,0.0,0.0,0.0,0,0,32,36,88.9,7,23,1,1,0,13,2023-2024
Andrei Ratiu,2,ro ROU,RB,25-144,77,0,0,0,0,1,1,0,0,50,1,0,1,0.0,0.0,0.2,2,0,37,44,84.1,1,21,3,1,1,13,2023-2024
   Jorge de Frutos,19,es ESP,RB,26-264,13,0,0,0,0,1,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,5,7,71.4,1,8,2,2,1,13,2023-2024
Stole Dimitrievski,1,mk MKD,GK,29-321,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,1,0,18,26,69.2,0,13,0,0,0,13,2023-2024
Óscar Trejo,8,ar ARG,FW,35-199,58,0,0,0,0,3,0,0,0,48,3,2,0,0.1,0.1,0.2,6,0,27,31,87.1,9,24,2,6,1,13,2023-2024
   Randy Ntekja,11,fr FRA,FW,25-340,32,0,0,0,0,1,1,0,0,20,0,1,1,0.0,0.0,0.3,3,0,11,14,78.6,3,9,2,0,0,13,2023-2024
Sergio Camello,34,es ESP,FW,22-274,66,0,0,0,0,4,0,0,0,26,2,0,0,0.5,0.5,0.0,1,0,13,15,86.7,0,13,1,1,0,13,2023-2024
   Radamel Falcao,9,co COL,FW,37-274,24,0,0,0,0,1,0,0,0,10,0,0,0,0.2,0.2,0.0,0,0,8,8,100.0,0,5,0,1,0,13,2023-2024
Álvaro García,18,es ESP,LM,31-015,77,1,0,0,0,1,1,1,0,28,1,0,0,0.4,0.4,0.0,2,0,12,23,52.2,3,13,2,0,0,13,2023-2024
   Bebé,10,cv CPV,LM,33-122,13,0,0,0,0,1,1,0,0,11,1,0,0,0.0,0.0,0.2,3,0,10,10,100.0,2,7,1,0,0,13,2023-2024
Unai López,17,es ESP,CM,28-012,66,0,0,0,0,0,0,0,0,53,1,0,0,0.0,0.0,0.3,4,0,42,49,85.7,5,22,1,2,0,13,2023-2024
   Kike Pérez,14,es ESP,CM,26-270,24,0,0,0,0,2,1,0,0,27,0,0,0,0.1,0.1,0.0,1,0,16,23,69.6,3,21,3,1,0,13,2023-2024
Óscar Valentín,23,es ESP,CM,29-083,90,0,0,0,0,1,1,0,0,58,5,2,1,0.0,0.0,0.0,5,0,35,42,83.3,4,25,1,0,0,13,2023-2024
Isaac Palazón Camacho,7,es ESP,RM,28-319,90,0,1,0,0,3,2,0,0,64,5,0,1,0.1,0.1,0.4,3,0,30,45,66.7,5,32,1,4,2,13,2023-2024
Alfonso Espino,12,uy URU,LB,31-310,90,0,0,0,0,1,1,0,0,72,3,1,1,0.1,0.1,0.1,3,0,46,56,82.1,4,30,0,3,2,13,2023-2024
Florian Lejeune,24,fr FRA,CB,32-175,90,0,0,0,0,2,0,0,0,60,1,0,1,0.2,0.2,0.0,3,0,47,54,87.0,4,32,0,0,0,13,2023-2024
Abdul Mumin,16,gh GHA,CB,25-158,90,0,0,0,0,0,0,0,0,51,2,1,5,0.0,0.0,0.0,0,0,32,36,88.9,7,23,1,1,0,13,2023-2024
Andrei Ratiu,2,ro ROU,RB,25-144,77,0,0,0,0,1,1,0,0,50,1,0,1,0.0,0.0,0.2,2,0,37,44,84.1,1,21,3,1,1,13,2023-2024
   Jorge de Frutos,19,es ESP,RB,26-264,13,0,0,0,0,1,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,5,7,71.4,1,8,2,2,1,13,2023-2024
Stole Dimitrievski,1,mk MKD,GK,29-321,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,1,0,18,26,69.2,0,13,0,0,0,13,2023-2024
Léo Baptistão,12,br BRA,FW,31-077,90,0,0,0,0,1,0,0,0,31,1,1,0,0.0,0.0,0.0,0,0,13,23,56.5,1,15,0,1,0,13,2023-2024
Largie Ramazani,7,be BEL,LW,22-257,90,0,0,0,0,0,0,0,0,18,2,0,2,0.0,0.0,0.0,1,0,5,9,55.6,2,10,1,1,0,13,2023-2024
Adri Embarba,10,es ESP,RW,31-188,71,0,0,0,0,1,0,1,0,26,2,0,1,0.0,0.0,0.0,1,0,6,15,40.0,1,12,0,2,0,13,2023-2024
   Lázaro,14,br BRA,RW,21-244,19,0,0,0,0,1,1,0,0,13,1,0,0,0.2,0.2,0.0,1,1,4,8,50.0,0,6,2,0,0,13,2023-2024
Sergio Arribas,19,es ESP,AM,22-042,86,1,0,0,0,2,1,0,0,30,1,0,0,0.2,0.2,0.0,0,0,15,20,75.0,2,14,0,3,0,13,2023-2024
   Iddrisu Baba,4,gh GHA,AM,27-293,4,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,5,0,0,0,13,2023-2024
Lucas Robertone,5,ar ARG,DM,26-238,70,0,0,0,0,0,0,1,0,32,3,1,2,0.0,0.0,0.0,3,0,17,24,70.8,3,13,0,0,0,13,2023-2024
   Gonzalo Melero,11,es ESP,DM,29-313,20,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,5,7,71.4,0,4,0,0,0,13,2023-2024
Dion Lopy,6,sn SEN,DM,21-282,89,0,0,0,0,0,0,1,0,50,5,1,2,0.0,0.0,0.2,1,0,31,41,75.6,2,20,0,0,0,13,2023-2024
   Marciano Sanca,34,gw GNB,DM,19-253,1,0,0,0,0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,1,0,0,0,13,2023-2024
Sergio Akieme,15,es ESP,LB,25-330,90,0,0,0,0,0,0,0,0,33,0,0,1,0.0,0.0,0.0,1,0,21,30,70.0,0,18,0,1,0,13,2023-2024
Édgar González,3,es ESP,CB,26-224,90,0,0,0,0,1,0,0,0,44,0,0,1,0.0,0.0,0.0,0,0,24,33,72.7,0,21,0,0,0,13,2023-2024
Juan Brandáriz,21,es ESP,CB,24-254,90,0,0,0,0,0,0,0,0,49,0,0,2,0.0,0.0,0.0,0,0,25,42,59.5,1,25,0,0,0,13,2023-2024
Houboulang Mendes,24,gw GNB,RB,25-191,90,0,0,0,0,0,0,0,0,60,6,0,1,0.0,0.0,0.0,2,0,33,47,70.2,1,29,2,3,1,13,2023-2024
Luís Maximiano,25,pt POR,GK,24-310,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,20,37,54.1,0,22,0,0,0,13,2023-2024
Léo Baptistão,12,br BRA,FW,31-077,90,0,0,0,0,1,0,0,0,31,1,1,0,0.0,0.0,0.0,0,0,13,23,56.5,1,15,0,1,0,13,2023-2024
Largie Ramazani,7,be BEL,LW,22-257,90,0,0,0,0,0,0,0,0,18,2,0,2,0.0,0.0,0.0,1,0,5,9,55.6,2,10,1,1,0,13,2023-2024
Adri Embarba,10,es ESP,RW,31-188,71,0,0,0,0,1,0,1,0,26,2,0,1,0.0,0.0,0.0,1,0,6,15,40.0,1,12,0,2,0,13,2023-2024
   Lázaro,14,br BRA,RW,21-244,19,0,0,0,0,1,1,0,0,13,1,0,0,0.2,0.2,0.0,1,1,4,8,50.0,0,6,2,0,0,13,2023-2024
Sergio Arribas,19,es ESP,AM,22-042,86,1,0,0,0,2,1,0,0,30,1,0,0,0.2,0.2,0.0,0,0,15,20,75.0,2,14,0,3,0,13,2023-2024
   Iddrisu Baba,4,gh GHA,AM,27-293,4,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,5,0,0,0,13,2023-2024
Lucas Robertone,5,ar ARG,DM,26-238,70,0,0,0,0,0,0,1,0,32,3,1,2,0.0,0.0,0.0,3,0,17,24,70.8,3,13,0,0,0,13,2023-2024
   Gonzalo Melero,11,es ESP,DM,29-313,20,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,5,7,71.4,0,4,0,0,0,13,2023-2024
Dion Lopy,6,sn SEN,DM,21-282,89,0,0,0,0,0,0,1,0,50,5,1,2,0.0,0.0,0.2,1,0,31,41,75.6,2,20,0,0,0,13,2023-2024
   Marciano Sanca,34,gw GNB,DM,19-253,1,0,0,0,0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,1,0,0,0,13,2023-2024
Sergio Akieme,15,es ESP,LB,25-330,90,0,0,0,0,0,0,0,0,33,0,0,1,0.0,0.0,0.0,1,0,21,30,70.0,0,18,0,1,0,13,2023-2024
Édgar González,3,es ESP,CB,26-224,90,0,0,0,0,1,0,0,0,44,0,0,1,0.0,0.0,0.0,0,0,24,33,72.7,0,21,0,0,0,13,2023-2024
Juan Brandáriz,21,es ESP,CB,24-254,90,0,0,0,0,0,0,0,0,49,0,0,2,0.0,0.0,0.0,0,0,25,42,59.5,1,25,0,0,0,13,2023-2024
Houboulang Mendes,24,gw GNB,RB,25-191,90,0,0,0,0,0,0,0,0,60,6,0,1,0.0,0.0,0.0,2,0,33,47,70.2,1,29,2,3,1,13,2023-2024
Luís Maximiano,25,pt POR,GK,24-310,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,20,37,54.1,0,22,0,0,0,13,2023-2024
Ante Budimir,17,hr CRO,FW,32-112,87,1,0,0,0,4,2,0,0,32,0,0,0,0.6,0.6,0.0,0,0,12,21,57.1,2,14,2,1,0,13,2023-2024
   Raúl,23,es ESP,FW,23-008,3,0,0,0,0,1,0,0,0,1,0,0,0,0.1,0.1,0.0,0,0,0,0,,0,1,0,0,0,13,2023-2024
Ezequiel Ávila,9,ar ARG,LW,29-278,80,0,0,0,0,1,0,0,0,48,0,0,2,0.0,0.0,0.4,5,0,22,34,64.7,4,21,3,4,1,13,2023-2024
   José Arnaiz,20,es ESP,LW,28-210,10,0,0,0,0,0,0,0,0,9,0,0,1,0.0,0.0,0.0,1,0,6,6,100.0,1,3,1,2,0,13,2023-2024
