player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Hugo Duro,9,es ESP,FW,24-015,83,11,10,1,0,0,0,0,0,0,0,0,0,9,0,0,14,2023-2024
   Roman Yaremchuk,17,ua UKR,FW,27-363,7,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,14,2023-2024
Diego López,16,es ESP,FW,21-196,89,26,26,0,0,0,2,2,0,0,0,0,0,11,0,3,14,2023-2024
   Dimitri Foulquier,20,fr FRA,FW,30-247,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,14,2023-2024
Sergi Canós,7,es ESP,LM,26-296,63,22,21,1,0,0,0,0,1,0,0,0,0,16,0,1,14,2023-2024
   Selim Amallah,19,ma MAR,LM,27-010,27,7,7,0,0,0,0,1,0,0,0,0,0,3,0,0,14,2023-2024
Javier Guerra,8,es ESP,CM,20-328,90,25,25,0,0,1,1,0,0,0,0,0,0,13,0,2,14,2023-2024
José Luis García Vayá,18,es ESP,CM,25-106,90,73,67,6,2,0,1,7,0,4,1,1,0,57,0,1,14,2023-2024
Francisco Perez,23,es ESP,RM,21-077,83,27,26,1,0,0,0,4,0,1,0,0,0,17,0,3,14,2023-2024
   Hugo Guillamón,6,es ESP,RM,23-298,7,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0,14,2023-2024
José Luis Gayà,14,es ESP,LB,28-184,45,31,28,3,0,0,0,4,3,0,0,0,0,22,0,2,14,2023-2024
   Yarek Hernandis,34,es ESP,DF,18-317,45,,,,,,,0,,,,,,,,,14,2023-2024
Gabriel Paulista,5,br BRA,CB,32-364,90,82,80,2,2,0,0,0,0,0,0,0,0,74,0,0,14,2023-2024
Cristhian Mosquera,3,co COL,CB,19-151,90,74,73,1,1,0,0,0,0,0,0,0,0,67,0,0,14,2023-2024
Thierry Correia,12,pt POR,RB,24-261,90,69,50,19,1,0,0,3,18,0,0,0,0,58,0,2,14,2023-2024
Giorgi Mamardashvili,25,ge GEO,GK,23-057,90,28,19,9,0,0,0,0,0,0,0,0,0,21,0,0,14,2023-2024
Jørgen Strand Larsen,18,no NOR,FW,23-292,67,10,10,0,0,0,0,0,0,0,0,0,0,6,0,1,14,2023-2024
   Anastasios Douvikas,12,gr GRE,FW,24-115,23,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,14,2023-2024
Iago Aspas,10,es ESP,FW,36-116,84,41,31,10,2,0,0,10,0,7,5,2,0,26,0,1,14,2023-2024
   Carlos Dotor,6,es ESP,FW,22-255,6,7,2,5,2,0,0,1,3,0,0,0,0,3,0,1,14,2023-2024
Jonathan Bamba,17,ci CIV,LM,27-244,66,23,23,0,0,0,1,2,0,0,0,0,0,18,0,0,14,2023-2024
   Franco Cervi,11,ar ARG,LM,29-183,24,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0,14,2023-2024
Luca de la Torre,14,us USA,CM,25-186,90,36,36,0,0,0,0,0,0,0,0,0,0,27,0,3,14,2023-2024
Fran Beltrán,8,es ESP,CM,24-295,90,51,50,1,1,0,1,1,0,0,0,0,0,39,0,2,14,2023-2024
