Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Borja Mayoral,19,es ESP,FW,26-178,81,0,0,0,0,1,1,0,0,32,0,0,0,0.1,0.1,0.1,1,0,20,27,74.1,3,25,1,0,0,8,2023-2024
   Anthony Lozano,17,hn HON,"CM,FW",30-158,9,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,3,0,1,0,8,2023-2024
Jaime Mata,7,es ESP,FW,34-341,45,0,0,0,0,1,1,0,0,20,0,0,0,0.1,0.1,0.0,3,0,12,15,80.0,1,16,0,0,0,8,2023-2024
   Juanmi Latasa,14,es ESP,FW,22-191,45,0,0,0,0,3,2,0,0,13,0,0,0,0.1,0.1,0.0,1,0,4,9,44.4,1,10,0,0,0,8,2023-2024
Óscar Rodríguez Arnaiz,9,es ESP,LM,25-094,45,0,0,0,0,2,1,1,0,37,0,0,0,0.0,0.0,0.1,5,0,28,33,84.8,3,24,1,1,1,8,2023-2024
   Mason Greenwood,12,eng ENG,"CM,FW",21-364,45,0,0,0,0,3,1,1,0,32,0,0,0,0.1,0.1,0.1,6,0,21,28,75.0,0,25,4,1,0,8,2023-2024
Mauro Arambarri,8,uy URU,CM,28-000,90,0,0,0,0,7,2,0,0,70,3,0,0,0.3,0.3,0.0,2,0,47,53,88.7,10,47,0,3,1,8,2023-2024
Nemanja Maksimović,20,rs SRB,CM,28-247,90,0,0,0,0,2,1,0,0,60,3,2,1,0.1,0.1,0.0,0,0,39,47,83.0,3,38,3,1,0,8,2023-2024
Damián Suárez,22,uy URU,"RM,RB",35-156,81,0,0,0,0,0,0,0,0,64,5,0,2,0.0,0.0,0.2,7,0,39,50,78.0,5,48,6,4,1,8,2023-2024
   Fabrizio Angileri,3,ar ARG,"LB,RB",29-199,9,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,1,0,9,14,64.3,2,7,1,0,0,8,2023-2024
Diego Rico,16,es ESP,LB,30-219,81,0,0,0,0,2,0,0,0,65,4,1,0,0.1,0.1,0.0,5,0,41,57,71.9,10,49,3,1,0,8,2023-2024
   Carles Aleñá,11,es ESP,"RB,LB",25-268,9,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,4,7,57.1,0,6,0,1,0,8,2023-2024
Gastón Álvarez,4,uy URU,CB,23-190,90,0,0,0,0,1,0,0,0,59,6,2,1,0.0,0.0,0.0,1,0,42,47,89.4,7,42,1,0,0,8,2023-2024
Stefan Mitrović,23,rs SRB,CB,33-131,90,0,0,0,0,0,0,0,0,56,0,1,0,0.0,0.0,0.0,2,0,46,53,86.8,7,32,2,0,0,8,2023-2024
Djené,2,tg TOG,"CB,RB",31-273,90,0,0,0,0,0,0,0,0,81,1,0,1,0.0,0.0,0.1,3,0,55,69,79.7,12,47,4,0,0,8,2023-2024
David Soria,13,es ESP,GK,30-179,90,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,18,22,81.8,0,12,0,0,0,8,2023-2024
Borja Mayoral,19,es ESP,FW,26-178,81,0,0,0,0,1,1,0,0,32,0,0,0,0.1,0.1,0.1,1,0,20,27,74.1,3,25,1,0,0,8,2023-2024
   Anthony Lozano,17,hn HON,"CM,FW",30-158,9,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,3,0,1,0,8,2023-2024
Jaime Mata,7,es ESP,FW,34-341,45,0,0,0,0,1,1,0,0,20,0,0,0,0.1,0.1,0.0,3,0,12,15,80.0,1,16,0,0,0,8,2023-2024
   Juanmi Latasa,14,es ESP,FW,22-191,45,0,0,0,0,3,2,0,0,13,0,0,0,0.1,0.1,0.0,1,0,4,9,44.4,1,10,0,0,0,8,2023-2024
Óscar Rodríguez Arnaiz,9,es ESP,LM,25-094,45,0,0,0,0,2,1,1,0,37,0,0,0,0.0,0.0,0.1,5,0,28,33,84.8,3,24,1,1,1,8,2023-2024
   Mason Greenwood,12,eng ENG,"CM,FW",21-364,45,0,0,0,0,3,1,1,0,32,0,0,0,0.1,0.1,0.1,6,0,21,28,75.0,0,25,4,1,0,8,2023-2024
Mauro Arambarri,8,uy URU,CM,28-000,90,0,0,0,0,7,2,0,0,70,3,0,0,0.3,0.3,0.0,2,0,47,53,88.7,10,47,0,3,1,8,2023-2024
Nemanja Maksimović,20,rs SRB,CM,28-247,90,0,0,0,0,2,1,0,0,60,3,2,1,0.1,0.1,0.0,0,0,39,47,83.0,3,38,3,1,0,8,2023-2024
Damián Suárez,22,uy URU,"RM,RB",35-156,81,0,0,0,0,0,0,0,0,64,5,0,2,0.0,0.0,0.2,7,0,39,50,78.0,5,48,6,4,1,8,2023-2024
   Fabrizio Angileri,3,ar ARG,"LB,RB",29-199,9,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,1,0,9,14,64.3,2,7,1,0,0,8,2023-2024
Diego Rico,16,es ESP,LB,30-219,81,0,0,0,0,2,0,0,0,65,4,1,0,0.1,0.1,0.0,5,0,41,57,71.9,10,49,3,1,0,8,2023-2024
   Carles Aleñá,11,es ESP,"RB,LB",25-268,9,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,4,7,57.1,0,6,0,1,0,8,2023-2024
Gastón Álvarez,4,uy URU,CB,23-190,90,0,0,0,0,1,0,0,0,59,6,2,1,0.0,0.0,0.0,1,0,42,47,89.4,7,42,1,0,0,8,2023-2024
Stefan Mitrović,23,rs SRB,CB,33-131,90,0,0,0,0,0,0,0,0,56,0,1,0,0.0,0.0,0.0,2,0,46,53,86.8,7,32,2,0,0,8,2023-2024
Djené,2,tg TOG,"CB,RB",31-273,90,0,0,0,0,0,0,0,0,81,1,0,1,0.0,0.0,0.1,3,0,55,69,79.7,12,47,4,0,0,8,2023-2024
David Soria,13,es ESP,GK,30-179,90,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,18,22,81.8,0,12,0,0,0,8,2023-2024
Sergio Camello,34,es ESP,FW,22-232,59,0,1,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.1,2,2,8,9,88.9,2,11,0,1,1,8,2023-2024
   Raúl de Tomás,22,es ESP,FW,28-348,31,0,0,0,0,2,0,1,0,14,0,0,0,0.2,0.2,0.0,1,0,8,10,80.0,1,10,1,1,0,8,2023-2024
Álvaro García,18,es ESP,LW,30-338,90,1,0,0,0,2,1,0,0,52,0,2,2,0.2,0.2,0.0,4,0,29,42,69.0,4,36,1,1,0,8,2023-2024
Isaac Palazón Camacho,7,es ESP,RW,28-277,90,0,0,0,0,1,1,0,0,56,2,0,0,0.0,0.0,0.0,4,0,35,46,76.1,9,36,0,4,2,8,2023-2024
Kike Pérez,14,es ESP,AM,26-228,59,0,0,0,0,1,0,0,0,39,0,2,2,0.6,0.6,0.0,3,0,21,25,84.0,3,26,0,5,0,8,2023-2024
   Óscar Valentín,23,es ESP,AM,29-041,31,0,0,0,0,0,0,0,0,26,0,0,1,0.0,0.0,0.0,1,0,17,24,70.8,2,16,0,0,0,8,2023-2024
Pathé Ciss,21,sn SEN,DM,29-198,90,0,0,0,0,3,0,0,0,56,2,0,2,0.2,0.2,0.0,0,0,31,39,79.5,4,27,2,2,1,8,2023-2024
Unai López,17,es ESP,DM,27-335,59,0,0,0,0,2,0,1,0,53,0,0,1,0.1,0.1,0.0,3,0,44,49,89.8,2,36,0,1,1,8,2023-2024
   Óscar Trejo,8,ar ARG,DM,35-157,31,0,0,0,0,1,0,0,0,31,0,0,0,0.1,0.1,0.1,4,0,24,25,96.0,12,28,1,3,0,8,2023-2024
Alfonso Espino,12,uy URU,LB,31-268,79,0,0,0,0,0,0,0,0,53,0,0,0,0.0,0.0,0.1,2,0,37,48,77.1,6,26,1,4,1,8,2023-2024
   Radamel Falcao,9,co COL,LB,37-232,11,1,0,1,1,1,0,0,0,9,0,0,0,0.8,0.0,0.1,1,0,5,6,83.3,0,6,0,0,0,8,2023-2024
Florian Lejeune,24,fr FRA,CB,32-133,90,0,0,0,0,3,1,0,0,88,1,1,1,0.1,0.1,0.0,2,0,65,78,83.3,10,63,2,0,0,8,2023-2024
Aridane Hernández,5,es ESP,CB,34-191,70,0,0,0,0,0,0,0,0,44,0,1,0,0.0,0.0,0.0,1,0,33,40,82.5,2,27,0,0,0,8,2023-2024
   Jorge de Frutos,19,es ESP,CB,26-222,20,0,0,0,0,2,1,0,0,11,0,0,0,0.0,0.0,0.0,0,0,9,9,100.0,1,8,1,0,0,8,2023-2024
Iván Balliu,20,al ALB,RB,31-272,90,0,0,0,0,0,0,0,0,60,0,1,2,0.0,0.0,0.2,2,0,43,58,74.1,4,38,0,0,0,8,2023-2024
Stole Dimitrievski,1,mk MKD,GK,29-279,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,25,33,75.8,0,18,0,1,1,8,2023-2024
Sergio Camello,34,es ESP,FW,22-232,59,0,1,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.1,2,2,8,9,88.9,2,11,0,1,1,8,2023-2024
   Raúl de Tomás,22,es ESP,FW,28-348,31,0,0,0,0,2,0,1,0,14,0,0,0,0.2,0.2,0.0,1,0,8,10,80.0,1,10,1,1,0,8,2023-2024
Álvaro García,18,es ESP,LW,30-338,90,1,0,0,0,2,1,0,0,52,0,2,2,0.2,0.2,0.0,4,0,29,42,69.0,4,36,1,1,0,8,2023-2024
Isaac Palazón Camacho,7,es ESP,RW,28-277,90,0,0,0,0,1,1,0,0,56,2,0,0,0.0,0.0,0.0,4,0,35,46,76.1,9,36,0,4,2,8,2023-2024
Kike Pérez,14,es ESP,AM,26-228,59,0,0,0,0,1,0,0,0,39,0,2,2,0.6,0.6,0.0,3,0,21,25,84.0,3,26,0,5,0,8,2023-2024
   Óscar Valentín,23,es ESP,AM,29-041,31,0,0,0,0,0,0,0,0,26,0,0,1,0.0,0.0,0.0,1,0,17,24,70.8,2,16,0,0,0,8,2023-2024
Pathé Ciss,21,sn SEN,DM,29-198,90,0,0,0,0,3,0,0,0,56,2,0,2,0.2,0.2,0.0,0,0,31,39,79.5,4,27,2,2,1,8,2023-2024
Unai López,17,es ESP,DM,27-335,59,0,0,0,0,2,0,1,0,53,0,0,1,0.1,0.1,0.0,3,0,44,49,89.8,2,36,0,1,1,8,2023-2024
   Óscar Trejo,8,ar ARG,DM,35-157,31,0,0,0,0,1,0,0,0,31,0,0,0,0.1,0.1,0.1,4,0,24,25,96.0,12,28,1,3,0,8,2023-2024
