player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Hugo Duro,9,es ESP,FW,24-015,83,9,11,81.8,148,36,4,5,80.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,3,14,2023-2024
   Roman Yaremchuk,17,ua UKR,FW,27-363,7,3,4,75.0,42,10,1,2,50.0,2,2,100.0,0,0,,0,0.0,0.0,1,0,1,0,1,14,2023-2024
Diego López,16,es ESP,FW,21-196,89,11,26,42.3,275,57,4,12,33.3,3,5,60.0,4,4,100.0,0,0.1,0.1,1,3,1,1,1,14,2023-2024
   Dimitri Foulquier,20,fr FRA,FW,30-247,1,2,2,100.0,51,46,0,0,,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,14,2023-2024
Sergi Canós,7,es ESP,LM,26-296,63,16,22,72.7,218,84,11,14,78.6,3,3,100.0,1,2,50.0,0,0.0,0.0,0,1,1,0,2,14,2023-2024
   Selim Amallah,19,ma MAR,LM,27-010,27,3,7,42.9,72,21,2,3,66.7,0,3,0.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1,14,2023-2024
Javier Guerra,8,es ESP,CM,20-328,90,13,25,52.0,213,55,7,10,70.0,5,8,62.5,1,4,25.0,0,0.0,0.0,0,2,0,0,2,14,2023-2024
José Luis García Vayá,18,es ESP,CM,25-106,90,57,73,78.1,1120,356,22,28,78.6,26,30,86.7,8,13,61.5,0,0.1,0.2,2,8,1,0,11,14,2023-2024
Francisco Perez,23,es ESP,RM,21-077,83,17,27,63.0,239,100,12,15,80.0,5,6,83.3,0,2,0.0,0,0.0,0.1,0,1,2,1,1,14,2023-2024
   Hugo Guillamón,6,es ESP,RM,23-298,7,7,9,77.8,95,37,4,6,66.7,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,14,2023-2024
José Luis Gayà,14,es ESP,LB,28-184,45,22,31,71.0,365,57,11,12,91.7,9,14,64.3,2,2,100.0,0,0.0,0.0,0,2,0,0,1,14,2023-2024
   Yarek Hernandis,34,es ESP,DF,18-317,45,,,,,,,,,,,,,,,0,,,,,,,,14,2023-2024
Gabriel Paulista,5,br BRA,CB,32-364,90,74,82,90.2,1537,663,20,20,100.0,43,45,95.6,10,16,62.5,0,0.0,0.0,0,3,0,0,4,14,2023-2024
Cristhian Mosquera,3,co COL,CB,19-151,90,67,74,90.5,1194,349,22,24,91.7,40,42,95.2,4,6,66.7,0,0.0,0.0,0,2,0,0,4,14,2023-2024
Thierry Correia,12,pt POR,RB,24-261,90,58,69,84.1,988,355,27,27,100.0,26,27,96.3,4,11,36.4,0,0.0,0.0,1,4,2,1,6,14,2023-2024
Giorgi Mamardashvili,25,ge GEO,GK,23-057,90,21,28,75.0,590,505,7,8,87.5,7,7,100.0,7,13,53.8,0,0.0,0.0,0,1,0,0,0,14,2023-2024
Jørgen Strand Larsen,18,no NOR,FW,23-292,67,6,10,60.0,57,0,4,7,57.1,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,14,2023-2024
   Anastasios Douvikas,12,gr GRE,FW,24-115,23,4,5,80.0,46,16,2,2,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,1,0,0,1,14,2023-2024
Iago Aspas,10,es ESP,FW,36-116,84,26,41,63.4,370,116,16,20,80.0,8,12,66.7,2,8,25.0,0,0.2,0.3,4,0,1,0,2,14,2023-2024
   Carlos Dotor,6,es ESP,FW,22-255,6,3,7,42.9,110,45,0,0,,1,4,25.0,2,2,100.0,0,0.0,0.0,0,0,0,0,0,14,2023-2024
