player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Miguel Ángel Guerrero,9,es ESP,FW,27-037,90,0,0,0,2,2,3,0,1,1,0,0,0,4,1,1,50.0,1,2017-2018
Alexander,11,ar ARG,LW,28-309,90,0,0,0,3,1,0,3,1,1,0,0,0,3,0,0,,1,2017-2018
Omar Ramos,23,es ESP,RW,29-204,64,0,0,0,1,3,0,3,1,2,0,0,0,4,1,0,100.0,1,2017-2018
   Erik Morán,4,es ESP,DM,26-085,26,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,1,2017-2018
Javier Eraso,17,es ESP,"AM,RW",27-149,69,0,0,0,2,1,0,2,2,1,0,0,0,8,1,0,100.0,1,2017-2018
   Nabil El Zhar,10,ma MAR,RW,30-356,21,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0.0,1,2017-2018
Gabriel,8,br BRA,"DM,AM",23-334,90,0,0,0,2,3,0,2,0,2,0,0,0,5,8,5,61.5,1,2017-2018
Rubén Pérez,21,es ESP,DM,28-114,90,0,0,0,2,1,0,0,1,4,0,0,0,9,5,1,83.3,1,2017-2018
Diego Rico,15,es ESP,LB,24-176,90,0,0,0,2,1,0,1,4,0,0,1,0,9,1,1,50.0,1,2017-2018
Martín Mantovani,5,ar ARG,CB,33-042,90,0,0,0,1,0,0,0,2,0,0,0,0,3,6,2,75.0,1,2017-2018
Ezequiel Muñoz,19,ar ARG,CB,26-314,90,0,0,0,0,2,0,0,1,3,0,0,0,4,7,3,70.0,1,2017-2018
Joseba Zaldúa,20,es ESP,RB,25-055,79,0,0,0,0,1,0,1,0,0,0,0,0,4,0,2,0.0,1,2017-2018
   Unai Bustinza,3,es ESP,RB,25-197,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,2017-2018
Iván Cuéllar,1,es ESP,GK,33-083,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2017-2018
Christian Santos,9,ve VEN,FW,29-147,90,0,0,0,4,0,0,0,0,0,0,0,0,1,7,16,30.4,1,2017-2018
Rubén Sobrino,7,es ESP,FW,25-078,61,0,0,0,0,0,0,1,0,2,0,0,0,5,1,4,20.0,1,2017-2018
   Óscar Romero,10,py PAR,"RM,FW",25-045,29,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,100.0,1,2017-2018
Ibai Gómez,11,es ESP,LM,27-280,90,0,0,0,2,2,0,3,1,0,0,0,0,7,0,0,,1,2017-2018
Manu García,19,es ESP,CM,31-114,90,0,0,0,1,2,0,0,2,4,0,0,0,4,2,2,50.0,1,2017-2018
Wakaso,22,gh GHA,CM,27-024,62,1,0,0,3,2,0,1,3,2,0,0,0,8,0,4,0.0,1,2017-2018
   Tomás Pina Isla,18,es ESP,CM,29-308,28,0,0,0,3,0,0,0,0,1,0,0,0,3,0,1,0.0,1,2017-2018
Burgui,14,es ESP,"RM,FW",23-293,90,0,0,0,0,3,0,1,0,0,1,0,0,7,0,0,,1,2017-2018
Alfonso Pedraza,17,es ESP,LB,21-131,74,0,0,0,1,3,0,3,2,1,0,0,0,3,0,0,,1,2017-2018
   Héctor Hernández,20,es ESP,LB,26-087,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,2017-2018
Rodrigo Ely,12,br BRA,CB,23-288,90,0,0,0,1,1,0,0,2,1,0,0,0,8,4,1,80.0,1,2017-2018
Alexis,4,es ESP,CB,32-014,90,0,0,0,0,1,0,0,4,0,0,0,0,3,1,1,50.0,1,2017-2018
