player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Jorge Molina,19,es ESP,FW,35-242,60,17,16,1,0,0,0,0,0,0,0,0,0,11,0,0,17,2017-2018
   Gaku Shibasaki,10,jp JPN,"FW,LW",25-206,30,9,9,0,0,1,1,0,0,0,0,0,0,6,0,0,17,2017-2018
Ángel Rodríguez,9,es ESP,FW,30-238,90,19,19,0,0,0,0,1,0,0,0,0,0,12,0,2,17,2017-2018
Amath,23,sn SEN,LM,21-157,77,10,10,0,0,1,0,0,0,0,0,0,0,8,0,1,17,2017-2018
   Mehdi Lacen,8,dz ALG,"CM,LM",33-280,13,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,17,2017-2018
Fayçal Fajr,21,ma MAR,CM,29-141,90,40,38,2,2,1,5,1,0,0,0,0,0,35,0,1,17,2017-2018
Sergio Mora,14,es ESP,CM,38-112,90,27,26,1,1,0,0,0,0,0,0,0,0,23,0,0,17,2017-2018
Francisco Portillo,12,es ESP,"RM,RW",27-190,89,38,36,2,0,0,1,1,1,1,0,0,0,25,0,2,17,2017-2018
   Jefferson Montero,24,ec ECU,RW,28-110,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17,2017-2018
Vitorino Antunes,3,pt POR,LB,30-263,90,25,16,9,1,0,0,1,8,0,0,0,0,19,0,0,17,2017-2018
Cala,16,es ESP,CB,28-024,90,18,15,3,3,0,1,0,0,0,0,0,0,11,0,0,17,2017-2018
Djené,2,tg TOG,CB,25-354,90,22,21,1,1,0,2,0,0,0,0,0,0,17,0,0,17,2017-2018
Damián Suárez,22,uy URU,RB,29-237,90,54,36,18,1,0,0,4,15,2,0,2,0,39,0,2,17,2017-2018
Vicente Guaita,13,es ESP,GK,30-344,90,36,18,18,5,0,0,0,0,0,0,0,0,17,0,0,17,2017-2018
Jonathan Calleri,9,ar ARG,FW,24-088,90,23,20,3,0,0,0,2,0,0,0,0,0,16,0,1,17,2017-2018
Loïc Rémy,7,fr FRA,LW,30-352,90,26,26,0,0,0,0,0,0,0,0,0,0,19,0,0,17,2017-2018
Oussama Tannane,10,ma MAR,RW,23-272,70,33,32,0,0,1,0,1,0,0,0,0,0,28,1,2,17,2017-2018
   Hernán Toledo,19,ar ARG,RW,21-337,20,9,9,0,0,0,0,1,0,0,0,0,0,8,0,1,17,2017-2018
Jonathan Viera,21,es ESP,AM,28-060,90,91,85,4,3,1,0,0,0,1,0,0,0,79,2,3,17,2017-2018
Javi Castellano,18,es ESP,DM,30-048,86,65,62,3,2,0,0,0,1,0,0,0,0,59,0,0,17,2017-2018
   Momo,11,es ESP,DM,35-158,4,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0,17,2017-2018
Alberto Aquilani,25,it ITA,DM,33-166,90,106,103,3,3,0,0,0,0,0,0,0,0,90,0,0,17,2017-2018
Dani Castellano,23,es ESP,LB,30-048,90,51,46,5,1,0,0,4,4,0,0,0,0,44,0,2,17,2017-2018
Pedro Bigas,17,es ESP,CB,27-096,90,59,59,0,0,0,0,0,0,0,0,0,0,49,0,0,17,2017-2018
Ximo Navarro,22,es ESP,CB,27-331,90,49,45,4,4,0,0,1,0,0,0,0,0,45,0,0,17,2017-2018
Michel,12,br BRA,RB,27-308,20,19,15,4,0,0,0,1,4,0,0,0,0,14,0,1,17,2017-2018
   David Simón,2,es ESP,RB,29-004,70,64,51,13,4,1,0,6,9,0,0,0,0,49,0,1,17,2017-2018
Raúl Lizoain,1,es ESP,GK,26-327,90,23,16,7,2,0,0,0,0,0,0,0,0,19,0,0,17,2017-2018
Willian José,12,br BRA,FW,26-027,90,39,37,2,0,1,2,0,0,0,0,0,0,31,0,1,17,2017-2018
Adnan Januzaj,8,be BEL,LW,22-318,59,20,19,1,0,0,0,1,1,0,0,0,0,14,0,1,17,2017-2018
   Mikel Oyarzabal,18,es ESP,"LW,RW",20-243,31,10,10,0,0,0,0,0,0,0,0,0,0,9,0,1,17,2017-2018
Sergio Canales,16,es ESP,RW,26-307,77,40,36,4,0,0,0,7,0,4,2,2,0,29,0,1,17,2017-2018
   Carlos Vela,11,mx MEX,"LW,RW",28-294,13,7,6,1,0,0,0,0,1,0,0,0,0,7,0,0,17,2017-2018
Xabi Prieto,10,es ESP,LM,34-113,90,38,36,2,2,0,0,1,0,0,0,0,0,34,0,0,17,2017-2018
Asier Illarramendi,4,es ESP,CM,27-287,90,63,59,4,4,0,0,1,0,0,0,0,0,57,0,0,17,2017-2018
David Zurutuza,17,es ESP,RM,31-154,75,40,40,0,0,0,0,2,0,0,0,0,0,37,0,0,17,2017-2018
   Igor Zubeldia,5,es ESP,RM,20-265,15,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,17,2017-2018
Iñigo Martínez,6,es ESP,LB,26-217,90,60,47,13,4,0,2,2,9,0,0,0,0,49,0,2,17,2017-2018
Raúl Navas,22,es ESP,CB,29-223,90,50,46,4,4,0,0,0,0,0,0,0,0,43,0,0,17,2017-2018
Diego Llorente,3,es ESP,CB,24-126,90,59,56,3,3,0,1,0,0,0,0,0,0,52,0,1,17,2017-2018
Álvaro Odriozola,19,es ESP,RB,22-006,90,37,32,5,0,0,0,4,5,0,0,0,0,26,0,2,17,2017-2018
Gerónimo Rulli,1,ar ARG,GK,25-214,90,46,37,9,5,0,0,0,0,0,0,0,0,31,0,0,17,2017-2018
Wissam Ben Yedder,9,fr FRA,FW,27-130,90,34,29,4,0,0,0,0,0,0,0,0,0,28,1,0,17,2017-2018
Pablo Sarabia,17,es ESP,LW,25-223,90,33,29,2,0,0,0,5,1,1,1,0,0,24,2,1,17,2017-2018
Michael Krohn-Dehli,7,dk DEN,RW,34-197,80,51,51,0,0,0,0,0,0,0,0,0,0,45,0,3,17,2017-2018
   Luis Muriel,20,co COL,RW,26-248,10,3,3,0,0,0,1,0,0,0,0,0,0,3,0,0,17,2017-2018
Ganso,19,br BRA,AM,28-069,63,40,37,2,1,0,1,0,1,0,0,0,0,29,1,2,17,2017-2018
   Franco Vázquez,22,ar ARG,AM,28-301,27,16,16,0,0,0,0,3,0,0,0,0,0,12,0,0,17,2017-2018
Guido Pizarro,14,ar ARG,DM,27-297,90,68,66,2,2,0,0,0,0,0,0,0,0,60,0,2,17,2017-2018
Éver Banega,10,ar ARG,DM,29-174,90,79,74,5,2,0,3,3,0,3,1,2,0,68,0,0,17,2017-2018
Sergio Escudero,18,es ESP,LB,28-109,90,56,46,10,0,0,0,0,10,0,0,0,0,47,0,0,17,2017-2018
Simon Kjær,4,dk DEN,CB,28-269,90,29,27,2,2,0,0,0,0,0,0,0,0,24,0,0,17,2017-2018
Johannes Geis,12,de GER,CB,24-125,90,46,44,1,1,0,0,0,0,0,0,0,0,37,1,0,17,2017-2018
Sébastien Corchia,2,fr FRA,RB,27-049,80,36,28,8,1,0,1,2,7,0,0,0,0,27,0,0,17,2017-2018
   Nolito,24,es ESP,RB,31-066,10,9,8,1,0,0,0,0,0,1,0,0,0,9,0,0,17,2017-2018
David Soria,13,es ESP,GK,24-260,90,23,14,9,0,0,0,0,0,0,0,0,0,18,0,0,17,2017-2018
Charles,19,br BRA,FW,33-261,83,17,16,1,0,0,0,1,0,0,0,0,0,10,0,0,17,2017-2018
   Gonzalo Escalante,5,ar ARG,FW,24-269,7,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,17,2017-2018
Kiké,17,es ESP,FW,28-026,78,27,26,1,0,0,0,0,0,0,0,0,0,20,0,2,17,2017-2018
   Sergi Enrich,9,es ESP,FW,27-298,12,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,17,2017-2018
Takashi Inui,8,jp JPN,LM,29-202,90,31,30,0,0,0,0,1,0,0,0,0,0,26,1,0,17,2017-2018
Dani García,14,es ESP,CM,27-211,90,49,49,0,0,0,0,1,0,0,0,0,0,37,0,0,17,2017-2018
Joan Jordán,24,es ESP,CM,23-168,90,31,29,1,1,1,0,1,0,0,0,0,0,22,1,1,17,2017-2018
Bebé,10,cv CPV,RM,27-162,72,22,22,0,0,0,0,9,0,0,0,0,0,9,0,2,17,2017-2018
   Rubén Peña,11,es ESP,RM,26-156,18,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0,17,2017-2018
