player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Jonathan Calleri,9,ar ARG,FW,24-147,90,1,0,1,1,3,0,0,0,24,0,0,1,1.0,0.2,0.0,1,0,10,15,66.7,2,11,0,2,2,24,2017-2018
Nacho Gil,15,es ESP,LW,22-161,57,0,0,0,0,1,0,0,0,26,1,0,1,0.0,0.0,0.0,1,0,15,18,83.3,2,15,1,2,1,24,2017-2018
   Alen Halilović,8,hr CRO,LW,21-244,33,0,0,0,0,1,0,0,0,15,0,0,1,0.0,0.0,0.0,1,1,8,12,66.7,1,10,3,1,1,24,2017-2018
Jairo Samperio,16,es ESP,RW,24-221,45,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,0,0,4,14,28.6,2,11,1,2,1,24,2017-2018
   Tana,24,es ESP,RW,27-150,45,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.2,3,0,17,20,85.0,2,13,1,2,0,24,2017-2018
Jonathan Viera,21,es ESP,AM,28-119,90,0,0,0,0,1,0,1,0,57,2,0,0,0.1,0.1,0.1,5,1,37,48,77.1,5,39,1,2,0,24,2017-2018
Gabriel Peñalba,7,ar ARG,DM,33-147,41,0,0,0,0,0,0,1,0,21,1,0,1,0.0,0.0,0.0,0,0,18,20,90.0,0,10,0,0,0,24,2017-2018
   Imoh Ezekiel,14,ng NGA,DM,24-116,49,0,0,0,0,0,0,0,0,16,1,0,0,0.0,0.0,0.0,1,0,8,12,66.7,0,12,3,1,1,24,2017-2018
Oghenekaro Etebo,6,ng NGA,DM,22-100,90,0,0,0,0,1,0,0,0,57,0,5,2,0.0,0.0,0.0,4,0,36,50,72.0,6,31,2,0,0,24,2017-2018
Matías Aguirregaray,3,uy URU,LB,28-322,90,0,0,0,0,0,0,0,0,55,1,0,0,0.0,0.0,0.0,1,0,34,48,70.8,5,21,1,1,0,24,2017-2018
David García,5,es ESP,CB,35-357,90,0,0,0,0,0,0,0,0,61,2,5,1,0.0,0.0,0.0,0,0,46,55,83.6,3,31,0,0,0,24,2017-2018
Álex Gálvez,20,es ESP,CB,28-256,90,0,0,0,0,2,2,0,0,62,4,3,2,0.1,0.1,0.0,1,0,41,50,82.0,4,32,0,0,0,24,2017-2018
Michel,12,br BRA,RB,28-002,90,0,0,0,0,1,0,0,0,51,2,1,0,0.0,0.0,0.1,3,0,35,45,77.8,4,26,1,1,1,24,2017-2018
Leandro Chichizola,13,ar ARG,GK,27-327,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,28,40,70.0,0,25,0,0,0,24,2017-2018
Wissam Ben Yedder,9,fr FRA,FW,27-189,85,1,0,0,0,5,1,0,0,27,0,0,1,1.7,1.7,0.0,2,1,13,18,72.2,1,14,3,3,1,24,2017-2018
   Sergio Escudero,18,es ESP,LW,28-168,5,0,0,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0,24,2017-2018
Joaquín Correa,11,ar ARG,LW,23-188,42,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.4,2,0,5,8,62.5,1,7,3,5,3,24,2017-2018
