player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Carlos Bacca,9,co COL,FW,31-176,90,28,1,3,9,18,6,28,1,0,0.0,1,100.0,18,110,68,5,2,2,3,1,18,5,27,2017-2018
Dani Raba,28,es ESP,FW,22-125,45,19,0,1,11,7,1,19,1,1,100.0,0,0.0,13,92,34,1,1,1,2,2,18,5,27,2017-2018
   Enes Ünal,15,tr TUR,FW,20-297,45,15,0,0,1,14,3,15,1,0,0.0,1,100.0,6,27,6,0,1,0,4,0,9,4,27,2017-2018
Pablo Fornals,8,es ESP,AM,22-009,78,50,1,3,23,24,4,50,3,2,66.7,1,33.3,29,214,112,4,2,2,2,1,37,8,27,2017-2018
   Roger Martínez,24,co COL,AM,23-253,12,6,0,0,3,3,1,6,0,0,,0,,3,30,5,0,0,0,0,0,5,1,27,2017-2018
Manu Trigueros,14,es ESP,LM,26-137,90,75,2,6,37,32,2,75,3,3,100.0,0,0.0,40,304,185,4,2,1,3,1,54,7,27,2017-2018
Samu Castillejo,10,es ESP,RM,23-044,58,42,0,3,14,25,2,42,1,0,0.0,1,100.0,21,116,47,2,3,0,2,2,26,5,27,2017-2018
   Roberto Soriano,20,it ITA,RM,27-023,32,23,0,3,10,10,0,23,0,0,,0,,16,116,58,1,0,0,2,0,18,0,27,2017-2018
Rodri,16,es ESP,DM,21-254,90,90,4,19,61,10,2,90,1,1,100.0,0,0.0,45,283,167,2,1,0,2,1,56,1,27,2017-2018
Jaume Costa,11,es ESP,LB,29-350,90,64,2,17,29,19,0,64,0,0,,0,,39,212,143,5,2,0,1,1,40,5,27,2017-2018
Álvaro González,3,es ESP,CB,28-054,90,75,6,38,35,3,2,75,0,0,,0,,38,259,174,1,0,0,0,0,47,0,27,2017-2018
Daniele Bonera,23,it ITA,CB,36-276,90,74,4,29,44,3,0,74,0,0,,0,,48,361,285,3,2,0,2,0,48,0,27,2017-2018
Mario Gaspar,2,es ESP,RB,27-099,90,85,2,16,37,32,4,85,2,0,0.0,2,100.0,37,259,183,7,5,1,1,0,48,6,27,2017-2018
Sergio Asenjo,1,es ESP,GK,28-248,90,21,12,21,0,0,0,21,0,0,,0,,5,35,27,0,0,0,0,0,4,0,27,2017-2018
Cristhian Stuani,7,uy URU,FW,31-142,70,22,1,1,16,5,1,22,0,0,,0,,8,44,21,0,0,0,1,0,16,2,27,2017-2018
   Anthony Lozano,19,hn HON,FW,24-312,20,16,0,1,11,4,1,16,2,1,50.0,1,50.0,8,31,17,1,0,0,2,1,10,1,27,2017-2018
Borja García,24,es ESP,AM,27-121,90,54,2,14,33,8,0,54,0,0,,0,,15,78,16,0,0,0,1,1,34,2,27,2017-2018
Portu,9,es ESP,AM,25-286,90,30,0,6,14,12,4,30,7,6,85.7,1,14.3,23,269,185,7,4,4,3,4,22,7,27,2017-2018
Álex Granell,6,es ESP,CM,29-213,90,46,4,10,25,11,0,46,0,0,,0,,18,121,70,1,0,0,1,1,24,0,27,2017-2018
Pere Pons,8,es ESP,CM,25-011,62,26,2,7,15,4,0,26,2,1,50.0,1,50.0,11,112,77,3,1,0,2,1,11,1,27,2017-2018
   Aleix García,23,es ESP,CM,20-248,28,23,1,4,17,2,0,23,0,0,,0,,5,33,16,0,0,0,0,1,16,0,27,2017-2018
Carles Planas,21,es ESP,WB,26-364,24,11,1,5,4,2,0,11,0,0,,0,,4,17,4,0,0,0,1,0,6,2,27,2017-2018
   Johan Mojica,3,co COL,WB,25-194,66,48,6,21,14,13,0,48,3,1,33.3,2,66.7,21,175,86,5,3,0,1,1,25,3,27,2017-2018
Pablo Maffeo,25,es ESP,WB,20-234,90,37,3,17,12,9,0,37,1,1,100.0,0,0.0,8,62,28,0,0,0,2,4,13,2,27,2017-2018
Juanpe,15,es ESP,CB,26-307,90,44,8,28,12,4,2,44,0,0,,0,,3,16,8,0,0,0,0,0,10,0,27,2017-2018
Bernardo Espinosa,2,co COL,CB,28-235,90,21,8,16,4,1,1,21,0,0,,0,,1,15,5,0,0,0,1,1,3,0,27,2017-2018
Jonás Ramalho,4,es ESP,CB,24-266,90,29,13,19,9,2,1,29,0,0,,0,,6,49,2,0,0,0,0,0,6,0,27,2017-2018
Yassine Bounou,13,ma MAR,GK,26-332,90,42,35,42,0,0,0,42,0,0,,0,,11,109,89,0,0,0,0,0,5,0,27,2017-2018
Luis Muriel,20,co COL,FW,26-321,67,27,0,3,8,16,4,27,6,3,50.0,3,50.0,18,112,73,1,0,0,0,2,17,6,27,2017-2018
