player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
   Jesús Navas,16,es ESP,"RW,RM,AM",32-060,25,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,20,2017-2018
Steven Nzonzi,15,fr FRA,"DM,CM",29-036,90,4,2,1,3,0,0,0,,0,3,1,2,1,5,6,0,20,2017-2018
Éver Banega,10,ar ARG,"DM,CM,AM",29-205,85,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,1,1,20,2017-2018
   Nolito,24,es ESP,"LW,AM",31-097,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2017-2018
Sergio Escudero,18,es ESP,LB,28-140,90,2,2,0,2,0,0,0,,0,2,0,2,6,8,4,0,20,2017-2018
Clément Lenglet,5,fr FRA,CB,22-217,90,0,0,0,0,0,0,0,,0,4,0,4,3,3,5,0,20,2017-2018
Gabriel Mercado,25,ar ARG,CB,30-308,90,3,1,3,0,0,3,3,100.0,0,4,1,3,1,4,3,0,20,2017-2018
Sébastien Corchia,2,fr FRA,RB,27-080,90,1,0,1,0,0,1,2,50.0,1,1,1,0,1,2,1,0,20,2017-2018
Sergio Rico,1,es ESP,GK,24-141,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,20,2017-2018
Diego Costa,18,es ESP,FW,29-105,60,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,20,2017-2018
   Kévin Gameiro,21,fr FRA,FW,30-256,30,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,20,2017-2018
Antoine Griezmann,7,fr FRA,AM,26-305,70,4,4,0,3,1,2,2,100.0,0,1,0,1,0,4,0,0,20,2017-2018
   Koke,6,es ESP,"CM,AM",26-012,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,20,2017-2018
Ángel Correa,11,ar ARG,AM,22-317,90,3,2,2,1,0,2,2,100.0,0,0,0,0,1,4,0,0,20,2017-2018
Saúl Ñíguez,8,es ESP,"CM,WB",23-060,90,5,5,3,2,0,2,5,40.0,3,2,0,2,2,7,3,0,20,2017-2018
Thomas Partey,5,gh GHA,CM,24-221,90,5,5,1,3,1,1,2,50.0,1,0,0,0,0,5,1,0,20,2017-2018
Yannick Carrasco,10,be BEL,WB,24-138,90,2,2,1,1,0,0,0,,0,2,0,2,0,2,0,0,20,2017-2018
Šime Vrsaljko,16,hr CRO,WB,26-010,79,4,2,1,3,0,3,3,100.0,0,0,0,0,3,7,0,0,20,2017-2018
   Vitolo,23,es ESP,AM,28-079,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2017-2018
Lucas Hernández,19,fr FRA,CB,21-340,90,2,1,0,1,1,1,2,50.0,1,4,0,4,3,5,1,0,20,2017-2018
José María Giménez,24,uy URU,CB,23-000,90,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,5,0,20,2017-2018
Stefan Savić,15,me MNE,CB,27-012,90,1,1,1,0,0,0,0,,0,2,1,1,4,5,2,0,20,2017-2018
Jan Oblak,13,si SVN,GK,25-013,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2017-2018
Michael Olunga,14,ke KEN,FW,23-300,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,20,2017-2018
Borja García,24,es ESP,AM,27-079,90,3,2,2,0,1,0,2,0.0,2,0,0,0,1,4,1,0,20,2017-2018
Portu,9,es ESP,AM,25-244,90,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0,20,2017-2018
Álex Granell,6,es ESP,CM,29-171,83,4,2,1,3,0,1,4,25.0,3,1,0,1,1,5,2,0,20,2017-2018
   David Timor,16,es ESP,CM,28-095,7,0,0,0,0,0,0,0,,0,1,1,0,1,1,1,0,20,2017-2018
Pere Pons,8,es ESP,CM,24-334,90,2,2,0,2,0,0,3,0.0,3,0,0,0,2,4,2,0,20,2017-2018
Johan Mojica,3,co COL,WB,25-152,90,2,1,2,0,0,0,0,,0,2,0,2,0,2,2,0,20,2017-2018
Aday,11,es ESP,WB,30-035,90,1,1,1,0,0,0,0,,0,0,0,0,2,3,0,0,20,2017-2018
Juanpe,15,es ESP,CB,26-265,90,1,0,1,0,0,1,2,50.0,1,0,0,0,1,2,2,0,20,2017-2018
Bernardo Espinosa,2,co COL,CB,28-193,90,4,3,3,1,0,2,3,66.7,1,2,1,1,4,8,3,0,20,2017-2018
Jonás Ramalho,4,es ESP,CB,24-224,90,3,2,3,0,0,2,2,100.0,0,2,1,1,4,7,5,0,20,2017-2018
Yassine Bounou,13,ma MAR,GK,26-290,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2017-2018
   Gorka Iraizoz,1,es ESP,GK,36-320,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,20,2017-2018
Denis Cheryshev,7,ru RUS,FW,27-025,64,2,2,0,1,1,1,2,50.0,1,0,0,0,0,2,0,0,20,2017-2018
   Dani Raba,28,es ESP,"RM,FW,AM",22-083,26,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2017-2018
Enes Ünal,15,tr TUR,FW,20-255,90,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,2,0,20,2017-2018
Pablo Fornals,8,es ESP,AM,21-332,85,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,20,2017-2018
   Ramiro Guerra,26,uy URU,"RM,AM",20-305,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,20,2017-2018
Manu Trigueros,14,es ESP,LM,26-095,90,3,3,2,1,0,1,3,33.3,2,1,1,0,0,3,1,0,20,2017-2018
Samu Castillejo,10,es ESP,RM,23-002,74,1,0,0,0,1,0,0,,0,1,0,1,2,3,3,0,20,2017-2018
   Roger Martínez,24,co COL,FW,23-211,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2017-2018
Rodri,16,es ESP,DM,21-212,90,8,5,2,4,2,0,0,,0,2,1,1,2,10,5,0,20,2017-2018
Jaume Costa,11,es ESP,LB,29-308,90,1,1,1,0,0,1,1,100.0,0,1,0,1,3,4,6,0,20,2017-2018
Álvaro González,3,es ESP,CB,28-012,90,2,2,2,0,0,1,1,100.0,0,0,0,0,2,4,5,0,20,2017-2018
Daniele Bonera,23,it ITA,CB,36-234,90,1,0,1,0,0,1,1,100.0,0,1,1,0,1,2,5,0,20,2017-2018
Mario Gaspar,2,es ESP,RB,27-057,90,4,3,2,2,0,3,3,100.0,0,3,1,2,2,6,1,0,20,2017-2018
Sergio Asenjo,1,es ESP,GK,28-206,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2017-2018
Emmanuel Boateng,21,gh GHA,FW,21-242,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,20,2017-2018
José Luis Morales,11,es ESP,"LW,RM,FW",30-181,90,3,2,0,2,1,2,4,50.0,2,1,0,1,0,3,0,0,20,2017-2018
Jason,23,es ESP,"RW,RM",23-198,63,3,2,1,1,1,1,3,33.3,2,0,0,0,0,3,0,0,20,2017-2018
   Roger Martí,9,es ESP,"FW,RM",27-017,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2017-2018
Jefferson Lerma,8,co COL,"LM,CM",23-087,90,2,2,0,2,0,0,1,0.0,1,2,2,0,3,5,1,0,20,2017-2018
Saša Lukić,20,rs SRB,CM,21-160,52,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,20,2017-2018
   Ivi,14,es ESP,LM,23-205,38,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,20,2017-2018
Cheick Doukouré,5,ci CIV,"RM,CM",25-131,75,3,2,2,1,0,0,2,0.0,2,1,0,1,0,3,0,0,20,2017-2018
   José Campaña,24,es ESP,CM,24-234,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2017-2018
Antonio Luna,22,es ESP,LB,26-309,90,4,3,1,3,0,2,4,50.0,2,0,0,0,1,5,0,0,20,2017-2018
Sergio Postigo,15,es ESP,CB,29-077,90,1,1,0,1,0,1,3,33.3,2,3,2,1,0,1,6,0,20,2017-2018
Rober,4,es ESP,CB,22-338,90,3,3,2,1,0,1,3,33.3,2,1,1,0,3,6,2,0,20,2017-2018
Coke,12,es ESP,RB,30-269,90,4,1,4,0,0,4,5,80.0,1,2,1,1,3,7,0,0,20,2017-2018
Oier Olazábal,13,es ESP,GK,28-128,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2017-2018
Jonathan Calleri,9,ar ARG,FW,24-119,90,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0,20,2017-2018
Jairo Samperio,16,es ESP,LW,24-193,75,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,20,2017-2018
   Alen Halilović,8,hr CRO,LW,21-216,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2017-2018
Hernán Toledo,19,ar ARG,RW,22-003,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,20,2017-2018
Jonathan Viera,21,es ESP,LM,28-091,90,0,0,0,0,0,0,0,,0,3,0,3,1,1,0,0,20,2017-2018
Gabriel Peñalba,7,ar ARG,CM,33-119,79,1,1,1,0,0,1,3,33.3,2,2,2,0,3,4,1,0,20,2017-2018
   Javi Castellano,18,es ESP,CM,30-079,11,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,20,2017-2018
Tana,24,es ESP,RM,27-122,90,4,3,2,1,1,2,4,50.0,2,1,0,1,1,5,0,0,20,2017-2018
Dani Castellano,23,es ESP,LB,30-079,90,0,0,0,0,0,0,1,0.0,1,1,1,0,3,3,4,0,20,2017-2018
Mauricio Lemos,3,uy URU,CB,22-023,45,2,0,1,1,0,0,2,0.0,2,0,0,0,1,3,2,0,20,2017-2018
   David Simón,2,es ESP,RB,29-035,45,2,1,1,0,1,0,0,,0,1,0,1,2,4,0,0,20,2017-2018
Álex Gálvez,20,es ESP,CB,28-228,90,5,4,1,4,0,0,1,0.0,1,0,0,0,1,6,3,0,20,2017-2018
Ximo Navarro,22,es ESP,"CB,RB",27-362,90,3,2,2,1,0,1,1,100.0,0,1,1,0,1,4,1,0,20,2017-2018
Leandro Chichizola,13,ar ARG,GK,27-299,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2017-2018
Rodrigo,19,es ESP,FW,26-320,67,2,1,0,2,0,0,0,,0,0,0,0,0,2,0,0,20,2017-2018
   Luciano Vietto,8,ar ARG,FW,24-046,23,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,20,2017-2018
Santi Mina,22,es ESP,FW,22-044,73,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,20,2017-2018
   Simone Zaza,9,it ITA,FW,26-209,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2017-2018
Nacho Gil,31,es ESP,LM,22-133,56,3,1,2,1,0,1,4,25.0,3,1,0,1,0,3,0,0,20,2017-2018
   Gonçalo Guedes,7,pt POR,LM,21-052,34,2,2,0,2,0,0,0,,0,0,0,0,0,2,0,0,20,2017-2018
Geoffrey Kondogbia,16,cf CTA,CM,24-339,90,8,4,4,4,0,3,4,75.0,1,3,0,3,4,12,2,0,20,2017-2018
Francis Coquelin,17,fr FRA,CM,26-252,90,0,0,0,0,0,0,2,0.0,2,2,0,2,3,3,0,0,20,2017-2018
Nemanja Maksimović,6,rs SRB,RM,22-359,90,6,5,2,4,0,3,4,75.0,1,1,0,1,3,9,1,0,20,2017-2018
Toni Lato,15,es ESP,LB,20-060,90,3,1,1,1,1,1,1,100.0,0,0,0,0,1,4,5,0,20,2017-2018
Rúben Vezo,3,pt POR,CB,23-270,86,3,2,2,1,0,2,3,66.7,1,4,3,1,1,4,5,0,20,2017-2018
Gabriel Paulista,5,br BRA,CB,27-055,51,1,1,1,0,0,0,0,,0,0,0,0,2,3,2,0,20,2017-2018
Martín Montoya,21,es ESP,RB,26-281,90,4,3,3,0,1,2,3,66.7,1,1,0,1,1,5,5,0,20,2017-2018
Neto,13,br BRA,GK,28-185,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2017-2018
John Guidetti,10,se SWE,FW,25-281,77,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,20,2017-2018
   Rubén Sobrino,7,es ESP,FW,25-234,13,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,20,2017-2018
Munir El Haddadi,24,ma MAR,FW,22-142,88,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0,20,2017-2018
   Guillermo Maripán,6,cl CHI,"FW,CB",23-260,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,20,2017-2018
Alfonso Pedraza,17,es ESP,LM,21-287,90,3,3,1,2,0,3,4,75.0,1,1,0,1,0,3,0,0,20,2017-2018
Daniel Torres,16,co COL,CM,28-067,90,1,1,1,0,0,1,3,33.3,2,0,0,0,2,3,2,0,20,2017-2018
Tomás Pina Isla,18,es ESP,CM,30-099,90,1,0,0,1,0,0,0,,0,1,0,1,0,1,1,0,20,2017-2018
Ibai Gómez,11,es ESP,RM,28-071,90,1,1,1,0,0,0,2,0.0,2,0,0,0,0,1,1,0,20,2017-2018
Alexis,4,es ESP,LB,32-170,90,2,1,1,1,0,2,3,66.7,1,0,0,0,0,2,5,1,20,2017-2018
Rodrigo Ely,12,br BRA,CB,24-079,86,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,20,2017-2018
Víctor Laguardia,5,es ESP,CB,28-077,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,20,2017-2018
Martin Agirregabiria,32,es ESP,RB,21-256,90,4,4,1,3,0,2,3,66.7,1,1,0,1,1,5,5,0,20,2017-2018
Fernando Pacheco,1,es ESP,GK,25-248,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2017-2018
Claudio Beauvue,12,gp GLP,FW,29-280,90,1,1,1,0,0,0,0,,0,1,0,1,0,1,2,0,20,2017-2018
Javier Eraso,17,es ESP,FW,27-305,61,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2017-2018
   Nordin Amrabat,7,ma MAR,"LM,FW",30-296,29,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,20,2017-2018
Omar Ramos,23,es ESP,LM,29-360,65,2,2,0,1,1,2,4,50.0,2,0,0,0,0,2,1,0,20,2017-2018
   Darko Brašanac,24,rs SRB,"FW,CM,LM",25-343,25,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2017-2018
Gabriel,8,br BRA,CM,24-125,90,2,1,1,0,1,0,3,0.0,3,2,1,1,4,6,2,0,20,2017-2018
Rubén Pérez,21,es ESP,"CM,CB",28-270,90,3,1,2,1,0,1,2,50.0,1,0,0,0,3,6,1,0,20,2017-2018
Nabil El Zhar,10,ma MAR,RM,31-147,90,1,1,0,1,0,0,2,0.0,2,0,0,0,0,1,1,0,20,2017-2018
Raúl García,14,es ESP,LB,28-266,90,4,3,4,0,0,1,2,50.0,1,2,0,2,2,6,2,0,20,2017-2018
Dimitris Siovas,22,gr GRE,CB,29-127,84,2,2,2,0,0,1,2,50.0,1,3,2,1,1,3,2,0,20,2017-2018
   Miguel Ángel Guerrero,9,es ESP,"FW,CB",27-193,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2017-2018
Martín Mantovani,5,ar ARG,CB,33-198,90,1,0,1,0,0,0,0,,0,0,0,0,2,3,7,0,20,2017-2018
Joseba Zaldúa,20,es ESP,RB,25-211,90,2,2,2,0,0,0,0,,0,1,1,0,3,5,3,0,20,2017-2018
Iván Cuéllar,1,es ESP,GK,33-239,90,1,0,1,0,0,0,0,,0,0,0,0,0,1,1,0,20,2017-2018
Borja Mayoral,21,es ESP,FW,20-291,63,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2017-2018
   Karim Benzema,9,fr FRA,FW,30-033,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2017-2018
Cristiano Ronaldo,7,pt POR,LW,32-350,84,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0,20,2017-2018
Gareth Bale,11,wls WAL,RW,28-189,81,2,2,0,1,1,1,1,100.0,0,0,0,0,0,2,0,0,20,2017-2018
   Lucas Vázquez,17,es ESP,RW,26-204,9,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,20,2017-2018
Toni Kroos,8,de GER,LM,28-017,90,1,1,0,1,0,1,2,50.0,1,2,0,2,1,2,0,0,20,2017-2018
Casemiro,14,br BRA,CM,25-332,90,6,6,4,1,1,3,3,100.0,0,3,0,3,3,9,0,1,20,2017-2018
Luka Modrić,10,hr CRO,RM,32-134,75,3,2,0,2,1,1,1,100.0,0,1,0,1,0,3,0,0,20,2017-2018
   Mateo Kovačić,23,hr CRO,RM,23-260,15,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,20,2017-2018
Marcelo,12,br BRA,LB,29-254,90,7,6,2,3,2,2,2,100.0,0,0,0,0,0,7,3,0,20,2017-2018
Nacho,6,es ESP,CB,28-003,90,2,1,1,1,0,1,1,100.0,0,0,0,0,0,2,3,0,20,2017-2018
Raphaël Varane,5,fr FRA,CB,24-271,90,2,0,2,0,0,1,1,100.0,0,2,0,2,1,3,3,0,20,2017-2018
Dani Carvajal,2,es ESP,RB,26-010,90,2,2,2,0,0,1,3,33.3,2,0,0,0,1,3,0,0,20,2017-2018
Keylor Navas,1,cr CRC,GK,31-037,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,20,2017-2018
Florin Andone,10,ro ROU,FW,24-285,78,0,0,0,0,0,0,3,0.0,3,1,0,1,0,0,0,0,20,2017-2018
   Carles Gil,11,es ESP,"RW,FW",25-060,12,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,20,2017-2018
Adrián López,15,es ESP,LW,30-013,90,3,2,3,0,0,0,2,0.0,2,0,0,0,0,3,2,0,20,2017-2018
Lucas Pérez,7,es ESP,"RW,FW",29-133,90,2,1,0,2,0,0,1,0.0,1,3,0,3,0,2,0,0,20,2017-2018
Pedro Mosquera,5,es ESP,LM,29-275,47,3,3,0,3,0,0,0,,0,0,0,0,1,4,2,0,20,2017-2018
   Edu Expósito,27,es ESP,LM,21-173,43,0,0,0,0,0,0,0,,0,1,0,1,1,1,2,0,20,2017-2018
Guilherme,20,br BRA,CM,26-291,90,2,1,1,0,1,1,2,50.0,1,3,2,1,1,3,2,0,20,2017-2018
Celso Borges,22,cr CRC,RM,29-239,53,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,1,0,20,2017-2018
   Emre Çolak,8,tr TUR,RM,26-246,37,2,2,0,1,1,0,0,,0,1,0,1,0,2,0,0,20,2017-2018
Luisinho,16,pt POR,LB,32-261,90,3,2,2,1,0,1,3,33.3,2,0,0,0,4,7,6,0,20,2017-2018
Steve Aldo One,33,cm CMR,CB,23-016,90,1,0,0,1,0,0,0,,0,0,0,0,0,1,7,0,20,2017-2018
Fabian Schär,24,ch SUI,CB,26-032,90,2,2,2,0,0,2,3,66.7,1,2,1,1,0,2,7,0,20,2017-2018
Juanfran,2,es ESP,RB,29-132,90,0,0,0,0,0,0,2,0.0,2,1,0,1,2,2,6,0,20,2017-2018
Rubén,13,es ESP,GK,33-213,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,20,2017-2018
Willian José,12,br BRA,FW,26-059,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,20,2017-2018
Juanmi,7,es ESP,LW,24-246,68,2,1,1,1,0,0,0,,0,1,0,1,0,2,0,0,20,2017-2018
   Adnan Januzaj,8,be BEL,"LW,RM",22-350,22,1,1,0,0,1,0,1,0.0,1,0,0,0,1,2,0,0,20,2017-2018
Sergio Canales,16,es ESP,RW,26-339,59,3,2,0,3,0,0,1,0.0,1,1,0,1,1,4,0,0,20,2017-2018
   Mikel Oyarzabal,18,es ESP,"RW,LM",20-275,31,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2017-2018
Igor Zubeldia,5,es ESP,"LM,CM",20-297,90,2,1,0,1,1,0,1,0.0,1,1,0,1,2,4,1,0,20,2017-2018
Asier Illarramendi,4,es ESP,CM,27-319,90,4,4,1,3,0,1,4,25.0,3,1,0,1,3,7,2,0,20,2017-2018
Xabi Prieto,10,es ESP,RM,34-145,81,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,20,2017-2018
   Imanol Agirretxe,9,es ESP,FW,30-331,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2017-2018
Kévin Rodrigues,20,pt POR,LB,23-322,90,2,1,0,2,0,0,0,,0,1,1,0,0,2,0,0,20,2017-2018
Raúl Navas,22,es ESP,CB,29-255,90,1,0,1,0,0,1,2,50.0,1,3,1,2,3,4,6,0,20,2017-2018
Diego Llorente,3,es ESP,CB,24-158,90,1,1,0,1,0,1,1,100.0,0,2,1,1,2,3,2,0,20,2017-2018
Álvaro Odriozola,19,es ESP,RB,22-038,90,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,1,0,20,2017-2018
Gerónimo Rulli,1,ar ARG,GK,25-246,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2017-2018
Maxi Gómez,7,uy URU,FW,21-160,87,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,1,0,20,2017-2018
   Gustavo Cabral,22,ar ARG,"CB,FW",32-099,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,20,2017-2018
Pione Sisto,11,dk DEN,LW,22-351,77,1,1,0,1,0,0,1,0.0,1,0,0,0,2,3,0,0,20,2017-2018
   Brais Méndez,26,es ESP,"LW,LM",21-014,13,2,2,1,1,0,0,1,0.0,1,0,0,0,0,2,0,0,20,2017-2018
Iago Aspas,10,es ESP,"RW,FW",30-173,90,2,1,1,1,0,0,3,0.0,3,1,0,1,2,4,1,0,20,2017-2018
Daniel Wass,18,dk DEN,"LM,RM",28-235,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,3,0,20,2017-2018
Stanislav Lobotka,14,sk SVK,CM,23-057,90,3,2,2,1,0,0,4,0.0,4,1,1,0,3,6,1,0,20,2017-2018
Jozabed,16,es ESP,RM,26-319,66,2,2,2,0,0,1,2,50.0,1,2,1,1,0,2,3,0,20,2017-2018
   Nemanja Radoja,6,rs SRB,"RM,CM",24-349,24,2,1,0,2,0,0,0,,0,1,0,1,0,2,0,0,20,2017-2018
Jonny Castro,19,es ESP,LB,23-324,90,5,4,4,1,0,3,4,75.0,1,1,0,1,3,8,10,0,20,2017-2018
Sergi Gómez,20,es ESP,CB,25-299,90,2,1,2,0,0,0,1,0.0,1,4,3,1,2,4,5,0,20,2017-2018
Facundo Roncaglia,24,ar ARG,CB,30-345,90,2,2,2,0,0,2,2,100.0,0,1,1,0,1,3,4,0,20,2017-2018
Hugo Mallo,2,es ESP,RB,26-213,90,2,0,1,1,0,0,1,0.0,1,4,2,2,3,5,6,0,20,2017-2018
Rubén Blanco,13,es ESP,GK,22-180,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2017-2018
Cristian Tello,20,es ESP,FW,26-163,90,3,3,1,2,0,0,6,0.0,6,1,0,1,1,4,0,0,20,2017-2018
Sergio León,7,es ESP,FW,29-015,72,2,2,0,1,1,0,0,,0,0,0,0,0,2,0,0,20,2017-2018
   Rubén Castro,24,es ESP,FW,36-208,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2017-2018
Joaquín,17,es ESP,AM,36-184,90,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,20,2017-2018
Andrés Guardado,18,mx MEX,CM,31-115,90,4,1,2,1,1,1,6,16.7,5,2,0,2,3,7,2,0,20,2017-2018
Fabián Ruiz Peña,6,es ESP,CM,21-293,87,1,1,0,1,0,0,1,0.0,1,2,0,2,4,5,0,1,20,2017-2018
   Víctor Camarasa,8,es ESP,CM,23-238,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2017-2018
Riza Durmisi,14,dk DEN,WB,24-013,90,3,3,1,2,0,0,1,0.0,1,1,0,1,1,4,1,0,20,2017-2018
Francis Guerrero,27,es ESP,WB,21-316,90,2,0,0,1,1,1,3,33.3,2,1,0,1,2,4,2,0,20,2017-2018
Zouhair Feddal,4,ma MAR,CB,29-020,90,5,2,3,2,0,2,6,33.3,4,0,0,0,5,10,2,1,20,2017-2018
Aïssa Mandi,23,dz ALG,CB,26-091,90,3,2,1,2,0,2,4,50.0,2,1,0,1,0,3,0,0,20,2017-2018
Javi García,3,es ESP,CB,30-347,76,1,1,0,1,0,0,0,,0,0,0,0,3,4,1,0,20,2017-2018
