player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Florin Andone,10,ro ROU,FW,24-291,90,30,27,3,0,0,0,1,0,0,0,0,0,23,0,1,21,2017-2018
Adrián López,15,es ESP,"LW,RW",30-019,90,29,29,0,0,1,0,0,0,0,0,0,0,16,0,0,21,2017-2018
Lucas Pérez,7,es ESP,RW,29-139,40,12,9,3,1,0,0,3,0,2,1,1,0,8,0,0,21,2017-2018
   Federico Valverde,17,uy URU,"DM,RW",19-189,50,23,23,0,0,0,0,0,0,0,0,0,0,15,0,1,21,2017-2018
Carles Gil,11,es ESP,"AM,RW",25-066,75,23,21,2,1,1,0,1,0,1,0,0,0,18,0,1,21,2017-2018
   Fernando Navarro,3,es ESP,LB,35-216,15,7,4,3,1,0,0,0,2,0,0,0,0,3,0,0,21,2017-2018
Celso Borges,22,cr CRC,DM,29-245,33,16,16,0,0,0,0,0,0,0,0,0,0,10,0,1,21,2017-2018
Guilherme,20,br BRA,DM,26-297,90,32,32,0,0,0,0,0,0,0,0,0,0,23,0,0,21,2017-2018
Luisinho,16,pt POR,"LB,LW",32-267,90,41,32,9,0,0,0,1,9,0,0,0,0,30,0,1,21,2017-2018
Sidnei,12,br BRA,CB,28-157,23,18,17,1,1,0,0,0,0,0,0,0,0,16,0,0,21,2017-2018
   Eneko Bóveda,4,es ESP,CB,29-044,67,14,11,3,3,0,1,0,0,0,0,0,0,9,0,0,21,2017-2018
Fabian Schär,24,ch SUI,CB,26-038,90,22,19,3,3,0,1,0,0,0,0,0,0,17,0,0,21,2017-2018
Juanfran,2,es ESP,RB,29-138,90,31,23,8,0,0,1,2,7,1,0,1,0,22,0,1,21,2017-2018
Rubén,13,es ESP,GK,33-219,90,34,12,22,6,0,0,0,0,0,0,0,0,14,0,0,21,2017-2018
Ivi,14,es ESP,"LM,FW",23-212,90,38,33,5,0,0,2,5,0,2,2,0,0,25,0,1,21,2017-2018
José Luis Morales,11,es ESP,"RB,LW",30-188,90,53,40,13,2,0,1,11,8,3,0,2,0,33,0,4,21,2017-2018
Jason,23,es ESP,"RM,RW",23-205,90,34,31,2,0,1,0,3,1,1,0,0,0,21,1,2,21,2017-2018
José Campaña,24,es ESP,"CM,AM",24-241,90,77,72,5,4,0,4,8,0,1,0,1,0,63,0,2,21,2017-2018
Jefferson Lerma,8,co COL,"DM,CM",23-094,50,28,27,1,1,0,1,0,0,0,0,0,0,24,0,0,21,2017-2018
   Enis Bardhi,10,mk MKD,CM,22-209,40,25,25,0,0,0,2,2,0,0,0,0,0,18,0,0,21,2017-2018
Cheick Doukouré,5,ci CIV,DM,25-138,45,23,23,0,0,0,0,0,0,0,0,0,0,18,0,2,21,2017-2018
   Roger Martí,9,es ESP,FW,27-024,45,5,5,0,0,0,0,0,0,0,0,0,0,1,0,2,21,2017-2018
Antonio Luna,22,es ESP,LB,26-316,90,54,45,9,0,0,1,6,9,0,0,0,0,39,0,2,21,2017-2018
Chema,6,es ESP,CB,25-330,90,30,29,1,1,0,0,0,0,0,0,0,0,26,0,1,21,2017-2018
Erick Cabaco,18,uy URU,CB,22-283,90,39,36,3,3,0,1,0,0,0,0,0,0,35,0,0,21,2017-2018
Coke,12,es ESP,RB,30-276,45,37,28,8,0,0,0,1,8,0,0,0,0,29,1,1,21,2017-2018
   Emmanuel Boateng,21,gh GHA,FW,21-249,45,4,4,0,0,0,0,1,0,0,0,0,0,1,0,0,21,2017-2018
Oier Olazábal,13,es ESP,GK,28-135,90,17,12,5,1,0,0,0,0,0,0,0,0,11,0,0,21,2017-2018
Rodrigo,19,es ESP,FW,26-327,74,19,16,3,0,0,0,0,0,0,0,0,0,17,0,1,21,2017-2018
   Simone Zaza,9,it ITA,FW,26-216,16,3,2,1,0,0,0,0,0,0,0,0,0,3,0,0,21,2017-2018
Santi Mina,22,es ESP,FW,22-051,90,27,26,1,1,0,0,1,0,0,0,0,0,18,0,1,21,2017-2018
José Luis Gayà,14,es ESP,"LM,LB",22-247,90,29,26,3,2,0,0,1,1,0,0,0,0,22,0,0,21,2017-2018
Geoffrey Kondogbia,16,cf CTA,CM,24-346,90,62,60,2,2,0,0,0,0,0,0,0,0,51,0,0,21,2017-2018
Daniel Parejo,10,es ESP,CM,28-286,90,86,72,13,7,0,1,7,1,4,2,1,1,68,1,2,21,2017-2018
Gonçalo Guedes,7,pt POR,RM,21-059,45,17,17,0,0,0,0,0,0,0,0,0,0,12,0,0,21,2017-2018
   Carlos Soler,18,es ESP,RM,21-025,45,27,26,1,1,0,0,2,0,0,0,0,0,24,0,1,21,2017-2018
Toni Lato,15,es ESP,LB,20-067,76,39,33,6,0,0,0,1,6,0,0,0,0,35,0,0,21,2017-2018
   Andreas Pereira,11,br BRA,LM,22-026,14,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,21,2017-2018
Francis Coquelin,17,fr FRA,CB,26-259,90,45,42,2,1,0,2,0,1,0,0,0,0,41,1,0,21,2017-2018
Ezequiel Garay,24,ar ARG,CB,31-109,90,42,38,4,4,0,0,0,0,0,0,0,0,38,0,0,21,2017-2018
Martín Montoya,21,es ESP,RB,26-288,90,51,40,11,3,0,0,2,8,0,0,0,0,42,0,0,21,2017-2018
Neto,13,br BRA,GK,28-192,90,19,11,8,1,0,0,0,0,0,0,0,0,14,0,0,21,2017-2018
Karim Benzema,9,fr FRA,FW,30-039,77,38,36,2,0,0,0,0,0,0,0,0,0,31,0,2,21,2017-2018
   Marco Asensio,20,es ESP,FW,22-006,13,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0,21,2017-2018
Cristiano Ronaldo,7,pt POR,LW,32-356,90,36,36,0,0,0,0,1,0,0,0,0,0,29,0,0,21,2017-2018
Gareth Bale,11,wls WAL,RW,28-195,68,22,21,1,0,0,1,5,1,0,0,0,0,13,0,1,21,2017-2018
   Lucas Vázquez,17,es ESP,RW,26-210,22,13,13,0,0,0,0,0,0,0,0,0,0,12,0,0,21,2017-2018
Toni Kroos,8,de GER,LM,28-023,90,94,87,7,3,1,3,5,0,4,3,1,0,83,0,2,21,2017-2018
Casemiro,14,br BRA,CM,25-338,90,67,66,1,1,0,4,0,0,0,0,0,0,59,0,2,21,2017-2018
Luka Modrić,10,hr CRO,RM,32-140,87,74,73,1,1,0,2,0,0,0,0,0,0,64,0,3,21,2017-2018
   Mateo Kovačić,23,hr CRO,RM,23-266,3,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,21,2017-2018
Marcelo,12,br BRA,LB,29-260,90,80,76,4,2,0,0,3,2,0,0,0,0,66,0,0,21,2017-2018
Nacho,6,es ESP,CB,28-009,90,32,30,2,2,0,1,0,0,0,0,0,0,31,0,0,21,2017-2018
Raphaël Varane,5,fr FRA,CB,24-277,90,40,36,4,4,0,3,0,0,0,0,0,0,38,0,0,21,2017-2018
Dani Carvajal,2,es ESP,RB,26-016,90,72,62,10,2,0,1,1,8,0,0,0,0,64,0,1,21,2017-2018
Keylor Navas,1,cr CRC,GK,31-043,90,34,22,12,4,0,0,0,0,0,0,0,0,26,0,0,21,2017-2018
Adrián González,8,es ESP,"FW,RM",29-247,90,40,40,0,0,0,0,2,0,0,0,0,0,34,0,3,21,2017-2018
Borja Bastón,9,es ESP,FW,25-155,59,14,13,1,0,0,0,0,0,0,0,0,0,13,0,0,21,2017-2018
   Youssef En-Nesyri,26,ma MAR,FW,20-240,31,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0,21,2017-2018
Chory Castro,11,uy URU,LM,33-135,77,43,40,3,0,0,0,8,1,2,1,1,0,22,0,2,21,2017-2018
