player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Adrián López,15,es ESP,"FW,LM",30-088,90,46,4,7,18,23,5,46,2,1,50.0,1,50.0,24,145,62,3,1,1,4,3,39,10,31,2017-2018
Lucas Pérez,7,es ESP,FW,29-208,90,27,0,1,7,21,8,26,5,3,60.0,2,40.0,13,56,32,1,0,1,1,1,14,5,31,2017-2018
Emre Çolak,8,tr TUR,AM,26-321,86,46,0,1,27,18,1,46,2,2,100.0,0,0.0,31,186,48,3,3,1,3,3,41,8,31,2017-2018
   Florin Andone,10,ro ROU,FW,24-360,4,2,0,0,0,2,0,2,0,0,,0,,1,0,0,0,0,0,2,0,1,1,31,2017-2018
Sulley Muntari,21,gh GHA,LM,33-222,45,11,4,6,4,1,0,11,0,0,,0,,4,17,8,0,0,0,0,0,5,0,31,2017-2018
   Celso Borges,22,cr CRC,"RM,CM",29-314,45,21,0,4,15,2,0,21,1,1,100.0,0,0.0,8,24,4,0,0,0,1,1,17,3,31,2017-2018
Pedro Mosquera,5,es ESP,"CM,LM",29-350,79,45,4,15,24,7,0,45,1,0,0.0,1,100.0,14,98,31,0,1,0,1,0,22,2,31,2017-2018
   Borja Valle,19,es ESP,"RM,LM",25-271,11,3,0,0,2,2,1,3,0,0,,0,,4,66,48,3,1,1,0,0,4,1,31,2017-2018
Guilherme,20,br BRA,"CM,RM",27-001,90,52,3,11,29,13,0,52,0,0,,0,,16,76,26,0,1,0,1,0,26,2,31,2017-2018
Fernando Navarro,3,es ESP,LB,35-285,90,57,5,14,38,6,1,57,4,4,100.0,0,0.0,26,163,85,1,0,0,0,2,35,3,31,2017-2018
Sidnei,12,br BRA,CB,28-226,90,41,10,28,12,1,0,41,0,0,,0,,13,59,13,0,0,0,0,0,22,1,31,2017-2018
Raúl Albentosa,6,es ESP,CB,29-211,90,46,8,35,11,1,1,46,0,0,,0,,14,30,17,0,0,0,0,0,23,0,31,2017-2018
Juanfran,2,es ESP,RB,29-207,90,67,5,31,23,15,0,67,4,4,100.0,0,0.0,32,225,149,5,1,0,0,1,36,4,31,2017-2018
Rubén,13,es ESP,GK,33-288,90,20,18,20,0,0,0,20,0,0,,0,,7,64,62,0,0,0,0,0,4,0,31,2017-2018
Youssef En-Nesyri,26,ma MAR,FW,20-309,90,30,4,6,9,16,2,30,3,2,66.7,1,33.3,19,94,18,0,0,0,2,4,23,6,31,2017-2018
Diego Rolán,24,uy URU,FW,25-013,90,42,0,4,24,17,3,42,4,4,100.0,0,0.0,27,149,66,2,1,0,1,1,32,12,31,2017-2018
Chory Castro,11,uy URU,LM,33-204,78,55,1,2,26,28,0,55,6,3,50.0,3,50.0,33,255,120,5,4,0,1,2,37,9,31,2017-2018
   Borja Bastón,9,es ESP,LM,25-224,12,1,0,0,0,1,1,1,0,0,,0,,1,32,0,0,1,1,1,0,1,0,31,2017-2018
Manuel Iturra,7,cl CHI,CM,33-287,90,42,2,8,30,5,1,42,1,1,100.0,0,0.0,25,129,77,0,0,0,2,1,28,0,31,2017-2018
Mehdi Lacen,25,dz ALG,CM,34-022,67,39,1,4,32,3,0,39,0,0,,0,,24,69,25,0,0,0,0,1,28,0,31,2017-2018
   Adrián González,8,es ESP,CM,29-316,23,17,1,4,11,4,0,17,0,0,,0,,8,57,49,2,1,0,0,0,7,0,31,2017-2018
Isaac Success,17,ng NGA,RM,22-089,55,32,0,5,10,17,3,32,4,2,50.0,2,50.0,24,198,92,3,0,1,4,2,25,9,31,2017-2018
   Samu García,21,es ESP,RM,27-267,35,16,0,4,7,5,0,16,1,1,100.0,0,0.0,10,27,12,0,0,0,2,0,10,2,31,2017-2018
Miguel Torres,23,es ESP,LB,32-068,90,55,5,16,32,7,0,55,0,0,,0,,24,85,50,1,2,0,0,0,27,3,31,2017-2018
Ignasi Miquel,2,es ESP,CB,25-190,90,47,7,26,19,4,4,47,3,3,100.0,0,0.0,28,176,99,1,0,0,0,0,27,0,31,2017-2018
Luis Hernández,4,es ESP,CB,28-357,90,49,3,24,24,1,0,49,0,0,,0,,24,104,53,0,0,0,0,0,28,1,31,2017-2018
Roberto Rosales,18,ve VEN,RB,29-137,90,75,3,11,44,20,2,75,1,0,0.0,1,100.0,33,132,78,4,1,0,2,0,40,6,31,2017-2018
Roberto,1,es ESP,GK,32-055,90,26,22,25,1,0,0,26,0,0,,0,,11,69,45,0,0,0,0,0,4,0,31,2017-2018
John Guidetti,10,se SWE,FW,25-357,89,37,1,1,13,23,7,37,1,0,0.0,1,100.0,23,72,26,2,1,1,2,3,28,5,31,2017-2018
   Wakaso,22,gh GHA,"LM,FW",27-256,1,1,0,0,0,1,1,1,0,0,,0,,1,25,25,1,1,1,0,0,1,1,31,2017-2018
Munir El Haddadi,24,ma MAR,FW,22-218,76,39,0,0,19,20,3,39,2,1,50.0,1,50.0,18,115,51,3,1,0,4,4,30,2,31,2017-2018
   Ibai Gómez,11,es ESP,"FW,RM",28-147,14,5,0,1,2,2,1,5,0,0,,0,,2,3,1,0,0,0,0,0,2,0,31,2017-2018
Burgui,14,es ESP,LM,24-160,85,36,0,4,16,16,1,36,3,3,100.0,0,0.0,20,150,94,3,2,1,5,2,28,5,31,2017-2018
   Alexis,4,es ESP,"CB,LM",32-246,5,3,0,1,2,0,0,3,0,0,,0,,1,3,3,0,0,0,0,0,0,0,31,2017-2018
Manu García,19,es ESP,CM,31-346,90,63,4,18,37,8,0,63,2,2,100.0,0,0.0,17,106,57,0,0,0,3,1,20,0,31,2017-2018
Tomás Pina Isla,18,es ESP,CM,30-175,90,45,1,6,30,10,0,45,1,1,100.0,0,0.0,20,115,17,0,1,0,1,1,19,0,31,2017-2018
Rubén Sobrino,7,es ESP,"RM,LM",25-310,90,31,0,5,14,12,2,31,2,1,50.0,1,50.0,12,25,8,0,0,0,5,3,23,1,31,2017-2018
Rubén Duarte,3,es ESP,LB,22-171,90,55,1,20,19,16,1,55,1,1,100.0,0,0.0,17,101,66,2,3,0,1,0,20,0,31,2017-2018
Rodrigo Ely,12,br BRA,CB,24-155,90,38,4,24,13,2,0,38,0,0,,0,,5,22,11,0,0,0,0,0,5,0,31,2017-2018
Víctor Laguardia,5,es ESP,CB,28-153,90,45,4,27,14,4,2,45,0,0,,0,,10,46,31,0,0,0,0,0,11,0,31,2017-2018
Martin Agirregabiria,32,es ESP,RB,21-332,90,49,1,21,20,8,0,49,1,0,0.0,1,100.0,13,52,15,0,0,0,1,0,16,1,31,2017-2018
Fernando Pacheco,1,es ESP,GK,25-324,90,28,22,28,0,0,0,28,0,0,,0,,10,99,92,0,0,0,0,0,7,0,31,2017-2018
Jorge Molina,19,es ESP,FW,35-350,72,25,0,2,10,14,2,25,0,0,,0,,15,72,21,0,0,0,3,0,24,6,31,2017-2018
   Loïc Rémy,11,fr FRA,FW,31-095,18,11,0,0,8,3,0,11,0,0,,0,,8,48,21,1,0,0,2,0,11,3,31,2017-2018
Ángel Rodríguez,9,es ESP,FW,30-346,90,17,0,0,11,6,1,17,0,0,,0,,9,43,8,0,0,0,1,1,14,2,31,2017-2018
Gaku Shibasaki,10,jp JPN,LM,25-314,61,26,0,6,12,8,1,26,1,0,0.0,1,100.0,8,80,49,1,0,0,1,0,11,3,31,2017-2018
   Daniel Pacheco,20,es ESP,LM,27-092,29,16,0,0,7,9,0,16,1,0,0.0,1,100.0,9,36,15,0,0,0,1,0,12,2,31,2017-2018
Fayçal Fajr,21,ma MAR,CM,29-249,90,55,2,13,36,8,0,55,2,1,50.0,1,50.0,16,70,21,0,0,0,2,0,28,0,31,2017-2018
Markel Bergara,5,es ESP,CM,31-337,50,20,0,1,15,4,0,20,0,0,,0,,4,33,18,1,0,0,1,0,6,1,31,2017-2018
   Mathieu Flamini,8,fr FRA,CM,34-031,40,32,1,7,19,6,0,32,0,0,,0,,7,14,6,0,0,0,0,0,16,1,31,2017-2018
Amath,23,sn SEN,RM,21-265,90,32,0,3,22,9,0,32,2,1,50.0,1,50.0,14,223,185,4,3,0,2,1,16,4,31,2017-2018
Vitorino Antunes,3,pt POR,LB,31-006,90,66,4,16,31,19,1,65,2,0,0.0,2,100.0,20,100,51,2,1,0,2,1,28,1,31,2017-2018
Leandro Cabrera,6,uy URU,CB,26-294,90,41,4,22,19,0,0,41,0,0,,0,,5,61,53,1,0,0,0,0,9,0,31,2017-2018
Djené,2,tg TOG,CB,26-097,90,49,6,26,21,2,1,49,2,1,50.0,1,50.0,17,84,28,0,0,0,0,0,20,0,31,2017-2018
Damián Suárez,22,uy URU,RB,29-345,90,73,3,18,40,15,0,73,1,0,0.0,1,100.0,16,74,29,0,1,0,2,1,28,1,31,2017-2018
Vicente Guaita,13,es ESP,GK,31-087,90,31,22,31,0,0,0,31,0,0,,0,,13,90,80,0,0,0,0,0,5,0,31,2017-2018
Iago Aspas,10,es ESP,FW,30-249,90,40,0,0,17,23,8,40,2,1,50.0,1,50.0,23,169,78,3,2,3,1,2,33,10,31,2017-2018
Pione Sisto,11,dk DEN,LW,23-062,90,43,2,4,18,22,2,43,7,6,85.7,1,14.3,30,309,164,6,4,0,0,3,35,5,31,2017-2018
Brais Méndez,26,es ESP,RW,21-090,90,62,0,5,32,26,3,62,3,2,66.7,1,33.3,29,204,107,4,6,1,3,2,49,8,31,2017-2018
Pablo Hernández,8,cl CHI,LM,31-165,82,55,4,13,32,11,1,55,0,0,,0,,23,127,52,0,0,0,1,0,34,2,31,2017-2018
   Lucas Boyé,9,ar ARG,LM,22-038,8,5,0,0,3,2,1,5,0,0,,0,,4,13,5,0,0,0,0,0,4,1,31,2017-2018
