player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Diego Rolán,24,uy URU,FW,24-252,90,21,27,77.8,266,86,14,16,87.5,4,7,57.1,2,2,100.0,0,0.0,0.1,1,3,1,1,1,14,2017-2018
Adalberto Peñaranda,16,ve VEN,FW,20-184,58,14,16,87.5,206,34,7,8,87.5,7,8,87.5,0,0,,0,0.1,0.1,1,1,1,0,3,14,2017-2018
   Borja Bastón,9,es ESP,FW,25-098,32,10,13,76.9,97,2,8,11,72.7,1,1,100.0,0,0,,0,0.0,0.0,1,0,0,0,0,14,2017-2018
Chory Castro,11,uy URU,LM,33-078,84,35,47,74.5,538,205,22,25,88.0,11,16,68.8,2,4,50.0,0,0.1,0.1,1,5,2,0,5,14,2017-2018
   Juanpi,10,ve VEN,LM,23-311,6,6,7,85.7,118,48,4,4,100.0,0,1,0.0,2,2,100.0,0,0.0,0.0,1,0,0,0,0,14,2017-2018
Adrián González,8,es ESP,CM,29-190,90,54,69,78.3,966,311,23,30,76.7,25,28,89.3,5,9,55.6,0,0.0,0.1,2,7,1,0,5,14,2017-2018
Recio,14,es ESP,CM,26-324,90,51,60,85.0,865,247,22,23,95.7,23,26,88.5,4,7,57.1,0,0.1,0.1,2,6,0,0,6,14,2017-2018
Keko,20,es ESP,RM,25-339,69,23,31,74.2,332,59,15,16,93.8,6,12,50.0,2,3,66.7,0,0.0,0.0,0,4,0,0,3,14,2017-2018
   Javier Ontiveros,17,es ESP,RM,20-083,21,9,14,64.3,167,105,4,4,100.0,4,6,66.7,1,3,33.3,0,0.2,0.3,1,2,1,1,2,14,2017-2018
Diego González,3,es ESP,LB,22-307,90,40,51,78.4,689,208,14,17,82.4,18,22,81.8,5,7,71.4,0,0.0,0.0,0,2,1,0,1,14,2017-2018
Paul Baysse,22,fr FRA,CB,29-197,90,50,55,90.9,1137,313,10,12,83.3,31,32,96.9,9,11,81.8,0,0.0,0.0,0,1,0,0,1,14,2017-2018
Luis Hernández,4,es ESP,CB,28-231,90,54,73,74.0,1293,659,14,15,93.3,25,30,83.3,15,27,55.6,0,0.0,0.1,0,8,1,0,6,14,2017-2018
Roberto Rosales,18,ve VEN,RB,29-011,90,66,84,78.6,1309,744,30,33,90.9,25,30,83.3,11,19,57.9,0,0.3,0.1,5,9,3,3,5,14,2017-2018
Roberto,1,es ESP,GK,31-294,90,18,23,78.3,565,453,1,1,100.0,9,9,100.0,8,13,61.5,0,0.0,0.0,0,0,0,0,0,14,2017-2018
Enes Ünal,12,tr TUR,FW,20-205,56,9,17,52.9,122,9,6,11,54.5,3,5,60.0,0,0,,0,0.0,0.0,1,0,0,0,1,14,2017-2018
   Nano,16,es ESP,FW,22-299,34,3,5,60.0,37,21,2,2,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,1,14,2017-2018
Jason,23,es ESP,LW,23-148,80,15,21,71.4,211,59,10,11,90.9,5,6,83.3,0,0,,0,0.0,0.0,1,0,1,0,1,14,2017-2018
   Ivi,14,es ESP,LW,23-155,10,1,1,100.0,29,17,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,14,2017-2018
Samu García,7,es ESP,RW,27-141,45,11,20,55.0,159,25,7,10,70.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,3,0,0,1,14,2017-2018
   Hacen,31,mr MTN,RW,19-335,45,8,18,44.4,150,49,3,6,50.0,5,9,55.6,0,2,0.0,0,0.0,0.0,0,0,0,0,0,14,2017-2018
José Luis Morales,11,es ESP,AM,30-131,90,13,21,61.9,243,52,4,7,57.1,6,8,75.0,3,5,60.0,0,0.5,0.1,1,0,1,0,1,14,2017-2018
José Campaña,24,es ESP,DM,24-184,90,28,38,73.7,416,150,13,17,76.5,12,12,100.0,1,3,33.3,0,0.0,0.0,0,3,0,0,4,14,2017-2018
