player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Cristhian Stuani,7,uy URU,FW,31-148,87,20,1,4,10,7,2,20,1,1,100.0,0,0.0,11,32,6,0,0,0,1,0,15,1,28,2017-2018
   Douglas Luiz,12,br BRA,"FW,RM",19-304,3,5,0,0,2,3,0,5,0,0,,0,,3,10,7,0,0,0,1,1,3,0,28,2017-2018
Borja García,24,es ESP,AM,27-127,71,40,0,5,19,16,0,40,0,0,,0,,25,109,35,1,3,1,0,4,28,5,28,2017-2018
   Aleix García,23,es ESP,"CM,AM",20-254,19,24,0,8,18,0,0,24,1,1,100.0,0,0.0,18,64,36,0,0,0,0,0,13,0,28,2017-2018
Portu,9,es ESP,"AM,FW",25-292,81,20,0,2,11,8,2,20,5,2,40.0,3,60.0,16,172,41,2,2,1,0,3,18,2,28,2017-2018
   Anthony Lozano,19,hn HON,FW,24-318,9,8,0,0,5,3,1,8,0,0,,0,,6,39,19,1,1,0,1,0,6,2,28,2017-2018
Álex Granell,6,es ESP,CM,29-219,90,81,2,17,53,11,0,81,1,1,100.0,0,0.0,59,181,98,0,0,0,3,1,57,2,28,2017-2018
Pere Pons,8,es ESP,CM,25-017,90,52,2,6,40,6,2,52,2,2,100.0,0,0.0,32,113,57,1,2,1,1,1,33,3,28,2017-2018
Johan Mojica,3,co COL,"WB,LB",25-200,90,72,6,17,35,20,2,72,3,2,66.7,1,33.3,45,273,109,6,4,0,3,3,46,2,28,2017-2018
Pablo Maffeo,25,es ESP,"WB,RB",20-240,90,60,1,13,30,18,3,60,0,0,,0,,35,194,134,4,2,1,1,0,35,7,28,2017-2018
Juanpe,15,es ESP,CB,26-313,90,51,4,34,17,1,1,51,0,0,,0,,28,97,59,0,0,0,0,0,27,0,28,2017-2018
Bernardo Espinosa,2,co COL,CB,28-241,90,44,7,32,9,3,2,44,1,0,0.0,1,100.0,24,64,27,0,0,0,1,0,23,1,28,2017-2018
Jonás Ramalho,4,es ESP,CB,24-272,90,32,5,23,11,0,0,32,1,1,100.0,0,0.0,20,141,49,0,0,0,0,1,15,0,28,2017-2018
Yassine Bounou,13,ma MAR,GK,26-338,90,31,24,30,1,0,0,31,0,0,,0,,15,91,74,0,0,0,0,0,8,0,28,2017-2018
