player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Gerard Moreno,7,es ESP,FW,25-189,90,37,0,1,18,18,8,37,2,1,50.0,1,50.0,19,71,28,1,0,0,1,2,32,10,8,2017-2018
Pablo Piatti,19,ar ARG,LW,28-196,90,53,0,3,16,34,2,53,3,2,66.7,1,33.3,33,291,186,6,1,1,0,1,33,9,8,2017-2018
Léo Baptistão,11,br BRA,RW,25-048,90,46,3,5,18,23,9,46,3,1,33.3,2,66.7,24,173,123,5,2,2,3,0,31,7,8,2017-2018
José Manuel Jurado,10,es ESP,AM,31-106,56,25,0,3,15,8,2,25,2,1,50.0,1,50.0,15,108,76,4,1,2,1,1,19,4,8,2017-2018
   Sergio García,9,es ESP,AM,34-126,34,14,0,0,1,13,2,14,3,1,33.3,2,66.7,11,73,19,1,0,0,1,1,11,5,8,2017-2018
Javi Fuego,18,es ESP,DM,33-282,72,44,0,10,31,3,0,44,1,1,100.0,0,0.0,19,104,22,0,1,0,2,0,25,0,8,2017-2018
   Esteban Granero,23,es ESP,DM,30-103,18,13,2,3,8,2,0,13,0,0,,0,,6,42,7,0,0,0,0,1,10,1,8,2017-2018
Sergi Darder,25,es ESP,DM,23-295,90,78,3,20,41,18,1,78,2,1,50.0,1,50.0,45,231,121,0,2,1,1,1,50,0,8,2017-2018
Aarón Martín,3,es ESP,LB,20-174,90,61,3,24,23,15,0,61,3,3,100.0,0,0.0,28,188,133,3,2,0,1,1,29,6,8,2017-2018
Mario Hermoso,22,es ESP,CB,22-117,90,59,5,31,28,1,1,59,0,0,,0,,38,198,129,1,0,0,1,0,43,0,8,2017-2018
David López,15,es ESP,CB,28-004,90,85,3,37,47,1,0,85,0,0,,0,,52,347,235,2,0,0,2,0,54,0,8,2017-2018
Marc Navarro,2,es ESP,RB,22-103,57,35,0,7,19,9,0,35,0,0,,0,,16,40,18,0,0,0,0,1,19,4,8,2017-2018
   Sergio Sánchez,24,es ESP,RB,31-193,33,24,0,8,8,8,0,24,0,0,,0,,9,60,30,1,2,0,1,0,10,3,8,2017-2018
Pau López,1,es ESP,GK,22-304,90,27,25,27,0,0,0,27,0,0,,0,,12,54,31,0,0,0,0,0,7,0,8,2017-2018
Nano,16,es ESP,FW,22-250,66,16,1,2,6,8,1,16,0,0,,0,,11,38,18,0,0,0,0,2,10,5,8,2017-2018
   Emmanuel Boateng,21,gh GHA,FW,21-143,24,10,1,1,2,7,0,10,0,0,,0,,4,18,9,0,0,0,2,0,5,2,8,2017-2018
Ivi,14,es ESP,LW,23-106,90,53,2,7,28,22,1,53,7,5,71.4,2,28.6,36,297,204,4,4,0,1,3,36,4,8,2017-2018
José Luis Morales,11,es ESP,RW,30-082,90,25,0,2,10,13,3,25,4,1,25.0,3,75.0,18,117,65,3,1,1,3,1,19,7,8,2017-2018
José Campaña,24,es ESP,AM,24-135,90,63,1,10,39,15,2,63,2,1,50.0,1,50.0,43,198,103,4,1,0,2,0,39,3,8,2017-2018
Jefferson Lerma,8,co COL,DM,22-353,90,57,5,18,30,9,2,57,0,0,,0,,22,69,22,0,0,0,2,1,25,1,8,2017-2018
Cheick Doukouré,5,ci CIV,DM,25-032,37,16,1,4,10,2,1,16,0,0,,0,,5,29,2,0,0,0,0,0,7,0,8,2017-2018
   Rober,4,es ESP,DM,22-239,53,22,2,10,11,1,0,22,0,0,,0,,9,21,12,0,0,0,0,0,9,0,8,2017-2018
Antonio Luna,22,es ESP,LB,26-210,90,71,8,29,28,15,1,71,1,1,100.0,0,0.0,28,201,90,2,4,1,0,0,30,5,8,2017-2018
Chema,6,es ESP,CB,25-224,90,36,8,17,20,0,0,36,1,1,100.0,0,0.0,19,81,57,0,0,0,1,0,19,0,8,2017-2018
Sergio Postigo,15,es ESP,CB,28-343,79,39,11,20,18,1,0,39,0,0,,0,,16,92,58,1,0,0,1,0,13,0,8,2017-2018
   Enis Bardhi,10,mk MKD,CB,22-103,11,9,0,3,2,4,0,9,0,0,,0,,5,24,16,0,0,0,0,0,5,0,8,2017-2018
Pedro López Muñoz,19,es ESP,RB,33-346,90,38,3,11,16,12,0,38,1,0,0.0,1,100.0,22,100,47,0,2,0,1,1,21,4,8,2017-2018
Raúl Fernández,1,es ESP,GK,29-214,90,35,27,35,0,0,0,35,0,0,,0,,16,153,136,0,0,0,0,0,6,0,8,2017-2018
Aritz Aduriz,20,es ESP,FW,36-245,90,35,1,1,12,22,5,35,2,1,50.0,1,50.0,14,106,35,2,0,0,0,0,25,7,8,2017-2018
Iñigo Córdoba,28,es ESP,LM,20-215,83,34,1,5,13,19,4,34,6,4,66.7,2,33.3,26,224,104,3,2,1,3,2,24,7,8,2017-2018
   Ander Iturraspe,8,es ESP,LM,28-220,7,6,0,1,3,2,1,6,0,0,,0,,4,11,0,0,0,0,0,0,5,1,8,2017-2018
Mikel Vesga,21,es ESP,CM,24-146,90,45,3,8,20,17,4,45,1,1,100.0,0,0.0,17,95,28,2,1,1,1,2,20,1,8,2017-2018
Raúl García,22,es ESP,CM,31-095,70,35,0,3,18,14,7,35,2,1,50.0,1,50.0,19,109,47,2,0,0,0,1,20,4,8,2017-2018
   Iñaki Williams,11,gh GHA,CM,23-121,20,11,1,2,4,6,3,11,3,2,66.7,1,33.3,6,54,33,1,1,0,1,1,6,1,8,2017-2018
Markel Susaeta,14,es ESP,RM,29-304,89,46,3,6,14,27,2,46,3,1,33.3,2,66.7,25,193,84,2,3,2,2,2,24,3,8,2017-2018
   Sabin Merino,19,es ESP,RM,25-283,1,6,1,2,1,3,0,6,0,0,,0,,6,31,14,1,0,0,0,2,6,1,8,2017-2018
Mikel San José,6,es ESP,DM,28-137,90,32,2,6,24,2,0,32,1,0,0.0,1,100.0,9,30,9,0,0,0,2,1,11,0,8,2017-2018
Mikel Balenziaga,24,es ESP,LB,29-227,90,50,3,10,22,18,0,50,0,0,,0,,16,67,32,2,0,0,1,1,21,3,8,2017-2018
Aymeric Laporte,4,es ESP,CB,23-140,90,50,5,25,24,2,0,50,0,0,,0,,22,150,120,1,1,0,0,0,23,1,8,2017-2018
Unai Núñez,30,es ESP,CB,20-257,90,37,5,22,12,3,2,37,0,0,,0,,18,60,31,0,0,0,2,0,17,0,8,2017-2018
Iñigo Lekue,15,es ESP,RB,24-163,90,49,8,17,16,17,3,49,5,3,60.0,2,40.0,21,140,76,4,1,2,1,1,21,5,8,2017-2018
Kepa Arrizabalaga,1,es ESP,GK,23-011,90,29,27,29,0,0,0,29,0,0,,0,,16,103,61,0,0,0,0,0,9,0,8,2017-2018
Wissam Ben Yedder,9,fr FRA,FW,27-063,90,30,0,1,17,12,6,30,1,1,100.0,0,0.0,25,101,45,2,1,1,5,5,28,9,8,2017-2018
Joaquín Correa,11,ar ARG,"LW,RW",23-062,76,40,2,5,22,14,2,40,1,0,0.0,1,100.0,27,137,53,1,0,0,3,3,29,8,8,2017-2018
   Luis Muriel,20,co COL,RW,26-181,14,3,0,0,0,3,1,3,0,0,,0,,3,27,20,1,0,1,1,0,3,2,8,2017-2018
Jesús Navas,16,es ESP,"RW,RB",31-327,90,51,1,13,20,18,4,51,2,0,0.0,2,100.0,28,151,92,5,2,2,0,0,27,7,8,2017-2018
Franco Vázquez,22,ar ARG,AM,28-234,90,51,3,7,25,20,6,51,1,1,100.0,0,0.0,30,103,56,2,0,1,4,1,34,9,8,2017-2018
Guido Pizarro,14,ar ARG,DM,27-230,90,88,3,27,62,1,0,88,0,0,,0,,48,218,124,1,0,0,0,0,55,0,8,2017-2018
Steven Nzonzi,15,fr FRA,DM,28-303,20,18,0,4,12,2,0,18,0,0,,0,,11,61,20,0,0,0,0,0,13,1,8,2017-2018
   Michael Krohn-Dehli,7,dk DEN,DM,34-130,70,50,1,7,29,15,0,50,1,1,100.0,0,0.0,27,185,127,5,2,0,1,1,31,3,8,2017-2018
Lionel Carole,3,fr FRA,LB,26-185,90,62,7,19,29,14,2,62,2,2,100.0,0,0.0,32,155,94,2,0,0,1,0,39,6,8,2017-2018
Clément Lenglet,5,fr FRA,CB,22-119,90,66,8,40,25,2,2,66,1,1,100.0,0,0.0,42,199,127,0,0,0,0,2,46,0,8,2017-2018
