player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Maxi Gómez,7,uy URU,FW,21-046,90,30,0,1,20,9,3,30,0,0,,0,,13,83,48,4,2,2,2,2,26,6,7,2017-2018
Pione Sisto,11,dk DEN,LW,22-237,72,37,0,0,17,21,1,37,4,1,25.0,3,75.0,31,160,70,1,2,0,0,4,36,10,7,2017-2018
   Emre Mor,21,tr TUR,LW,20-067,18,5,0,1,3,1,0,5,2,1,50.0,1,50.0,3,2,0,0,0,0,0,1,3,2,7,2017-2018
Iago Aspas,10,es ESP,RW,30-059,90,51,0,1,28,23,3,51,2,1,50.0,1,50.0,26,133,74,2,0,1,3,1,37,7,7,2017-2018
Jozabed,16,es ESP,LM,26-205,90,58,2,6,49,3,0,58,1,0,0.0,1,100.0,29,158,54,0,1,0,2,0,43,2,7,2017-2018
Stanislav Lobotka,14,sk SVK,CM,22-308,90,67,3,17,51,1,0,67,3,3,100.0,0,0.0,37,243,156,2,1,0,1,1,45,0,7,2017-2018
Daniel Wass,18,dk DEN,RM,28-121,90,51,1,8,31,12,3,51,1,0,0.0,1,100.0,28,110,51,2,0,1,2,0,42,6,7,2017-2018
Jonny Castro,19,es ESP,LB,23-210,90,48,1,13,28,8,1,48,1,0,0.0,1,100.0,19,77,45,1,1,0,1,1,23,4,7,2017-2018
Andreu Fontàs,3,es ESP,CB,27-319,57,73,3,19,53,1,0,73,0,0,,0,,42,188,152,0,0,0,0,0,57,0,7,2017-2018
   Facundo Roncaglia,24,ar ARG,CB,30-231,33,22,2,11,7,4,2,22,0,0,,0,,13,193,54,1,0,0,0,1,14,3,7,2017-2018
Sergi Gómez,20,es ESP,CB,25-185,90,96,6,32,63,1,1,96,0,0,,0,,58,286,180,0,0,0,1,0,77,0,7,2017-2018
Hugo Mallo,2,es ESP,RB,26-099,64,78,1,25,44,10,2,78,1,0,0.0,1,100.0,39,226,50,0,2,0,2,0,53,6,7,2017-2018
   Gustavo Cabral,22,ar ARG,RB,31-350,26,20,0,7,12,1,1,20,0,0,,0,,12,52,21,0,0,0,0,0,14,0,7,2017-2018
Rubén Blanco,13,es ESP,GK,22-066,90,33,26,31,2,0,0,33,0,0,,0,,18,98,28,0,0,0,0,0,17,0,7,2017-2018
Cristhian Stuani,7,uy URU,FW,30-352,67,23,2,2,10,11,2,23,0,0,,0,,7,44,25,1,0,0,2,1,14,1,7,2017-2018
   Olarenwaju Kayode,18,ng NGA,FW,24-144,23,9,0,1,5,3,1,9,0,0,,0,,4,29,16,1,2,0,2,1,7,4,7,2017-2018
Borja García,24,es ESP,AM,26-331,74,33,0,2,23,8,0,33,0,0,,0,,20,72,28,0,1,0,4,0,29,2,7,2017-2018
   Michael Olunga,14,ke KEN,AM,23-187,16,3,0,1,2,0,0,3,0,0,,0,,2,10,0,0,0,0,0,0,5,1,7,2017-2018
Portu,9,es ESP,AM,25-131,90,26,0,2,9,16,2,26,2,2,100.0,0,0.0,14,153,91,4,1,1,0,2,16,9,7,2017-2018
Aleix García,23,es ESP,CM,20-093,82,52,2,12,31,11,0,52,0,0,,0,,21,95,43,1,2,0,2,0,34,1,7,2017-2018
   Douglas Luiz,12,br BRA,CM,19-143,8,9,0,0,4,5,0,9,0,0,,0,,3,31,29,0,0,0,0,0,5,0,7,2017-2018
Pere Pons,8,es ESP,CM,24-221,90,38,1,8,28,2,0,38,1,1,100.0,0,0.0,22,139,69,1,0,0,3,2,27,1,7,2017-2018
Johan Mojica,3,co COL,WB,25-039,90,54,2,18,24,15,3,54,3,1,33.3,2,66.7,27,222,90,3,0,1,1,2,22,3,7,2017-2018
Pablo Maffeo,25,es ESP,WB,20-079,90,38,1,6,23,9,1,38,4,3,75.0,1,25.0,17,70,33,1,0,0,1,2,20,3,7,2017-2018
Juanpe,15,es ESP,CB,26-152,90,39,1,21,12,6,4,39,0,0,,0,,13,37,4,0,0,0,0,0,21,0,7,2017-2018
Bernardo Espinosa,2,co COL,CB,28-080,90,32,1,20,9,3,3,32,0,0,,0,,6,22,13,0,0,0,0,0,14,0,7,2017-2018
Pedro Alcalá,5,es ESP,CB,28-194,90,34,3,17,16,1,1,34,0,0,,0,,11,37,22,0,0,0,0,0,15,0,7,2017-2018
Gorka Iraizoz,1,es ESP,GK,36-207,90,35,32,35,0,0,0,35,0,0,,0,,16,92,75,0,0,0,0,0,6,0,7,2017-2018
Lucas Pérez,7,es ESP,"FW,AM",29-020,90,35,0,0,10,25,4,35,1,0,0.0,1,100.0,17,59,8,0,0,0,2,3,21,7,7,2017-2018
Federico Valverde,17,uy URU,LW,19-070,83,47,2,5,25,17,4,47,1,0,0.0,1,100.0,24,165,72,2,1,0,1,1,30,8,7,2017-2018
   Zakaria Bakkali,18,be BEL,LW,21-247,7,7,0,2,2,3,0,7,0,0,,0,,5,56,42,1,0,0,0,0,6,1,7,2017-2018
Federico Cartabia,9,ar ARG,RW,24-253,90,52,1,8,21,25,6,52,5,3,60.0,2,40.0,33,211,87,3,3,1,0,1,40,9,7,2017-2018
Emre Çolak,8,tr TUR,AM,26-133,66,37,0,3,17,18,0,37,2,1,50.0,1,50.0,21,142,77,1,2,0,1,1,30,5,7,2017-2018
   Florin Andone,10,ro ROU,"FW,AM",24-172,24,8,0,1,1,6,2,8,2,1,50.0,1,50.0,7,55,36,1,0,1,1,0,8,2,7,2017-2018
Guilherme,20,br BRA,DM,26-178,90,65,2,20,43,2,0,65,2,0,0.0,2,100.0,35,140,70,0,0,0,0,1,43,1,7,2017-2018
Celso Borges,22,cr CRC,DM,29-126,90,75,4,22,46,7,4,75,0,0,,0,,33,157,76,1,2,0,2,2,48,3,7,2017-2018
Luisinho,16,pt POR,LB,32-148,90,75,2,28,28,20,0,75,6,3,50.0,3,50.0,30,187,94,3,3,0,0,0,35,7,7,2017-2018
Sidnei,12,br BRA,CB,28-038,90,74,5,39,33,2,2,74,0,0,,0,,37,209,137,1,0,0,2,1,41,0,7,2017-2018
Fabian Schär,24,ch SUI,CB,25-284,90,62,9,36,21,6,3,62,1,0,0.0,1,100.0,28,204,104,2,2,0,0,0,38,0,7,2017-2018
Juanfran,2,es ESP,RB,29-019,83,59,3,13,26,21,4,59,3,1,33.3,2,66.7,22,113,44,1,1,1,0,0,31,13,7,2017-2018
   Gerard Valentín,23,es ESP,RB,24-064,7,2,0,1,1,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,7,2017-2018
Costel Pantilimon,25,ro ROU,GK,30-241,90,25,22,25,0,0,0,25,0,0,,0,,10,62,35,0,0,0,0,0,9,0,7,2017-2018
Jorge Molina,19,es ESP,FW,35-161,77,34,2,3,15,17,2,34,0,0,,0,,14,55,40,1,1,0,1,1,26,5,7,2017-2018
   Sergio Mora,14,es ESP,FW,38-031,13,10,0,1,6,3,0,10,0,0,,0,,4,11,7,0,0,0,0,0,4,0,7,2017-2018
Ángel Rodríguez,9,es ESP,FW,30-157,55,11,1,2,3,6,0,11,0,0,,0,,7,19,2,0,0,0,1,1,8,1,7,2017-2018
   Francisco Molinero,15,es ESP,"LB,FW",32-066,35,9,1,3,3,3,0,9,0,0,,0,,4,21,9,0,0,0,1,0,3,0,7,2017-2018
Amath,23,sn SEN,"LM,FW",21-076,90,31,2,5,12,16,4,31,5,4,80.0,1,20.0,21,151,97,4,4,2,4,2,20,3,7,2017-2018
Mauro Arambarri,18,uy URU,CM,22-000,87,26,0,3,16,9,1,26,1,0,0.0,1,100.0,13,32,12,0,1,0,0,0,9,0,7,2017-2018
   Francisco Portillo,12,es ESP,CM,27-109,3,10,0,1,4,5,0,10,0,0,,0,,8,24,15,0,1,0,0,0,9,4,7,2017-2018
Markel Bergara,5,es ESP,CM,31-148,90,36,3,7,18,11,4,36,0,0,,0,,7,29,2,0,1,0,2,0,11,2,7,2017-2018
Álvaro Jiménez,7,es ESP,RM,22-134,90,34,0,6,14,15,3,34,6,2,33.3,4,66.7,24,124,65,4,4,3,1,3,23,6,7,2017-2018
Vitorino Antunes,3,pt POR,"LB,LM",30-182,90,46,3,16,17,14,0,46,1,0,0.0,1,100.0,14,42,15,1,0,0,0,1,14,1,7,2017-2018
Cala,16,es ESP,CB,27-308,90,33,3,12,20,2,2,33,0,0,,0,,13,47,7,0,0,0,1,1,14,1,7,2017-2018
Djené,2,tg TOG,CB,25-273,90,35,8,17,15,4,2,35,0,0,,0,,12,38,25,0,1,0,1,0,6,2,7,2017-2018
Damián Suárez,22,uy URU,RB,29-156,90,70,3,22,32,16,0,70,0,0,,0,,25,71,27,1,0,0,3,0,20,1,7,2017-2018
