player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Gerard Moreno,7,es ESP,FW,25-189,90,0,0,0,1,2,5,3,0,0,0,0,0,2,5,5,50.0,8,2017-2018
Pablo Piatti,19,ar ARG,LW,28-196,90,0,0,0,1,2,0,15,0,0,0,0,0,5,4,2,66.7,8,2017-2018
Léo Baptistão,11,br BRA,RW,25-048,90,0,0,0,2,3,0,1,1,1,0,0,0,4,4,1,80.0,8,2017-2018
José Manuel Jurado,10,es ESP,AM,31-106,56,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,,8,2017-2018
   Sergio García,9,es ESP,AM,34-126,34,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,8,2017-2018
Javi Fuego,18,es ESP,DM,33-282,72,1,0,0,2,1,0,0,2,2,0,0,0,5,4,1,80.0,8,2017-2018
   Esteban Granero,23,es ESP,DM,30-103,18,0,0,0,0,2,0,1,0,0,0,0,0,2,1,1,50.0,8,2017-2018
Sergi Darder,25,es ESP,DM,23-295,90,0,0,0,0,1,0,3,0,0,0,0,0,10,5,0,100.0,8,2017-2018
Aarón Martín,3,es ESP,LB,20-174,90,0,0,0,0,2,0,5,1,2,0,0,0,6,2,1,66.7,8,2017-2018
Mario Hermoso,22,es ESP,CB,22-117,90,1,0,0,1,0,0,0,0,1,0,0,0,4,1,0,100.0,8,2017-2018
David López,15,es ESP,CB,28-004,90,0,0,0,1,0,0,1,4,1,0,0,0,7,0,2,0.0,8,2017-2018
Marc Navarro,2,es ESP,RB,22-103,57,0,0,0,0,0,0,4,0,1,0,0,0,4,1,3,25.0,8,2017-2018
   Sergio Sánchez,24,es ESP,RB,31-193,33,0,0,0,1,0,0,1,2,0,0,0,0,1,1,0,100.0,8,2017-2018
Pau López,1,es ESP,GK,22-304,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,8,2017-2018
Nano,16,es ESP,FW,22-250,66,1,0,0,2,1,0,0,0,2,0,0,0,3,2,3,40.0,8,2017-2018
   Emmanuel Boateng,21,gh GHA,FW,21-143,24,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,25.0,8,2017-2018
Ivi,14,es ESP,LW,23-106,90,0,0,0,2,1,0,4,1,2,0,0,0,5,1,3,25.0,8,2017-2018
José Luis Morales,11,es ESP,RW,30-082,90,1,0,0,1,0,0,1,0,0,0,0,0,2,1,5,16.7,8,2017-2018
José Campaña,24,es ESP,AM,24-135,90,0,0,0,0,2,0,2,1,0,0,0,0,8,1,2,33.3,8,2017-2018
Jefferson Lerma,8,co COL,DM,22-353,90,0,0,0,1,0,0,0,2,2,0,0,0,9,5,2,71.4,8,2017-2018
Cheick Doukouré,5,ci CIV,DM,25-032,37,0,0,0,1,0,0,0,1,2,0,0,0,2,3,1,75.0,8,2017-2018
   Rober,4,es ESP,DM,22-239,53,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0.0,8,2017-2018
Antonio Luna,22,es ESP,LB,26-210,90,0,0,0,1,1,0,2,2,1,0,0,0,6,0,2,0.0,8,2017-2018
Chema,6,es ESP,CB,25-224,90,0,0,0,2,0,0,0,2,0,0,0,0,3,0,2,0.0,8,2017-2018
Sergio Postigo,15,es ESP,CB,28-343,79,1,0,0,1,0,0,0,1,1,0,0,0,5,2,0,100.0,8,2017-2018
   Enis Bardhi,10,mk MKD,CB,22-103,11,0,0,0,1,0,0,1,0,2,0,0,0,2,0,0,,8,2017-2018
Pedro López Muñoz,19,es ESP,RB,33-346,90,0,0,0,1,2,0,6,1,1,0,0,0,1,0,3,0.0,8,2017-2018
Raúl Fernández,1,es ESP,GK,29-214,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,8,2017-2018
Aritz Aduriz,20,es ESP,FW,36-245,90,1,0,0,3,1,0,1,0,0,0,0,0,3,10,1,90.9,8,2017-2018
Iñigo Córdoba,28,es ESP,LM,20-215,83,1,0,0,2,1,0,1,0,0,0,0,0,3,0,4,0.0,8,2017-2018
   Ander Iturraspe,8,es ESP,LM,28-220,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,50.0,8,2017-2018
Mikel Vesga,21,es ESP,CM,24-146,90,1,0,0,3,1,0,1,2,0,0,0,0,5,3,1,75.0,8,2017-2018
Raúl García,22,es ESP,CM,31-095,70,0,0,0,1,1,0,0,2,3,0,0,0,6,3,1,75.0,8,2017-2018
   Iñaki Williams,11,gh GHA,CM,23-121,20,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,8,2017-2018
Markel Susaeta,14,es ESP,RM,29-304,89,0,0,0,2,2,1,11,1,1,0,0,0,6,0,2,0.0,8,2017-2018
   Sabin Merino,19,es ESP,RM,25-283,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,8,2017-2018
Mikel San José,6,es ESP,DM,28-137,90,0,0,0,0,1,0,0,0,1,0,0,0,3,5,2,71.4,8,2017-2018
Mikel Balenziaga,24,es ESP,LB,29-227,90,0,0,0,0,0,0,2,2,1,0,0,0,3,2,1,66.7,8,2017-2018
Aymeric Laporte,4,es ESP,CB,23-140,90,1,0,0,3,0,0,1,0,1,0,0,0,3,4,0,100.0,8,2017-2018
Unai Núñez,30,es ESP,CB,20-257,90,1,0,0,1,1,0,0,2,1,0,0,0,4,3,1,75.0,8,2017-2018
Iñigo Lekue,15,es ESP,RB,24-163,90,0,0,0,2,0,0,4,1,0,0,0,0,4,0,1,0.0,8,2017-2018
Kepa Arrizabalaga,1,es ESP,GK,23-011,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,8,2017-2018
Wissam Ben Yedder,9,fr FRA,FW,27-063,90,0,0,0,1,3,0,1,0,1,0,0,0,2,2,3,40.0,8,2017-2018
Joaquín Correa,11,ar ARG,"LW,RW",23-062,76,1,0,0,2,3,0,2,0,0,0,0,0,3,1,3,25.0,8,2017-2018
   Luis Muriel,20,co COL,RW,26-181,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,2017-2018
Jesús Navas,16,es ESP,"RW,RB",31-327,90,0,0,0,0,0,0,3,0,2,0,0,0,3,1,3,25.0,8,2017-2018
Franco Vázquez,22,ar ARG,AM,28-234,90,1,0,0,2,5,0,1,0,2,0,0,0,4,2,5,28.6,8,2017-2018
Guido Pizarro,14,ar ARG,DM,27-230,90,1,0,0,1,1,0,0,0,2,0,0,0,5,2,1,66.7,8,2017-2018
Steven Nzonzi,15,fr FRA,DM,28-303,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,66.7,8,2017-2018
   Michael Krohn-Dehli,7,dk DEN,DM,34-130,70,0,0,0,1,0,0,6,0,1,0,0,0,4,0,5,0.0,8,2017-2018
Lionel Carole,3,fr FRA,LB,26-185,90,0,0,0,0,1,0,0,0,1,0,0,0,7,2,3,40.0,8,2017-2018
Clément Lenglet,5,fr FRA,CB,22-119,90,1,0,0,1,0,0,0,1,1,0,0,0,5,1,3,25.0,8,2017-2018
