player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Simone Zaza,9,it ITA,FW,26-086,66,15,15,0,0,0,0,0,0,0,0,0,0,9,0,1,5,2017-2018
   Rodrigo,19,es ESP,FW,26-197,24,11,11,0,0,0,0,0,0,0,0,0,0,9,0,0,5,2017-2018
Santi Mina,22,es ESP,FW,21-286,90,40,38,2,1,0,2,0,0,0,0,0,0,32,0,0,5,2017-2018
Gonçalo Guedes,7,pt POR,"LM,RM",20-294,90,30,30,0,0,1,1,0,0,0,0,0,0,25,0,1,5,2017-2018
Daniel Parejo,10,es ESP,CM,28-156,72,57,52,5,1,0,2,3,1,3,1,1,0,47,0,1,5,2017-2018
   Nemanja Maksimović,6,rs SRB,CM,22-236,18,12,12,0,0,0,0,0,0,0,0,0,0,11,0,0,5,2017-2018
Geoffrey Kondogbia,16,cf CTA,CM,24-216,64,40,39,1,1,0,0,0,0,0,0,0,0,33,0,0,5,2017-2018
   Andreas Pereira,11,br BRA,"CM,LM",21-261,26,10,9,1,0,0,0,1,0,1,1,0,0,7,0,0,5,2017-2018
Carlos Soler,18,es ESP,"RM,CM",20-260,90,39,38,1,1,0,2,2,0,0,0,0,0,33,0,0,5,2017-2018
Toni Lato,26,es ESP,LB,19-302,90,55,43,10,2,0,0,1,8,0,0,0,0,39,2,0,5,2017-2018
Jeison Murillo,4,co COL,CB,25-115,90,58,58,0,0,0,1,0,0,0,0,0,0,52,0,0,5,2017-2018
Gabriel Paulista,5,br BRA,CB,26-297,90,58,58,0,0,0,1,0,0,0,0,0,0,53,0,0,5,2017-2018
Martín Montoya,21,es ESP,RB,26-158,90,56,47,9,1,0,0,4,8,0,0,0,0,44,0,1,5,2017-2018
Neto,13,br BRA,GK,28-062,90,23,14,9,2,0,0,0,0,0,0,0,0,15,0,0,5,2017-2018
