player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Cristhian Stuani,7,uy URU,FW,31-036,90,32,0,1,13,18,3,32,1,0,0.0,1,100.0,21,77,2,0,0,0,1,2,29,7,12,2017-2018
Borja García,24,es ESP,AM,27-015,90,67,0,1,41,26,4,67,3,1,33.3,2,66.7,58,268,51,1,2,0,3,0,57,6,12,2017-2018
Portu,9,es ESP,AM,25-180,90,38,0,4,15,19,5,38,4,2,50.0,2,50.0,34,214,89,6,1,1,1,1,30,11,12,2017-2018
Álex Granell,6,es ESP,CM,29-107,90,66,1,11,34,22,0,66,4,3,75.0,1,25.0,44,205,89,0,0,0,0,1,41,4,12,2017-2018
David Timor,16,es ESP,CM,28-031,90,39,3,10,26,4,0,39,1,0,0.0,1,100.0,22,60,17,0,0,0,0,0,18,0,12,2017-2018
Johan Mojica,3,co COL,WB,25-088,79,47,2,10,17,22,1,47,1,1,100.0,0,0.0,30,202,104,4,2,1,1,1,30,4,12,2017-2018
   Aday,11,es ESP,WB,29-336,11,9,0,1,3,5,0,9,0,0,,0,,8,62,38,1,2,0,2,0,8,2,12,2017-2018
Pablo Maffeo,25,es ESP,WB,20-128,90,72,2,17,30,26,1,72,4,1,25.0,3,75.0,52,289,76,1,2,0,2,2,43,9,12,2017-2018
Marc Muniesa,20,es ESP,CB,25-235,90,58,5,27,30,3,0,58,1,1,100.0,0,0.0,36,170,121,2,0,0,2,0,31,1,12,2017-2018
Bernardo Espinosa,2,co COL,CB,28-129,90,61,8,31,29,1,0,61,0,0,,0,,32,178,99,0,0,0,0,0,29,0,12,2017-2018
Juanpe,15,es ESP,CB,26-201,90,50,4,20,25,5,2,50,2,2,100.0,0,0.0,32,181,125,1,0,0,1,1,31,0,12,2017-2018
Yassine Bounou,13,ma MAR,GK,26-226,90,27,22,26,1,0,0,27,0,0,,0,,16,85,57,0,0,0,0,0,11,0,12,2017-2018
Willian José,12,br BRA,FW,25-359,90,36,1,4,20,12,4,36,3,3,100.0,0,0.0,28,113,43,2,0,1,5,0,29,7,12,2017-2018
Mikel Oyarzabal,18,es ESP,LW,20-210,88,33,1,3,11,19,4,33,1,0,0.0,1,100.0,25,133,76,3,2,0,3,0,25,5,12,2017-2018
   Sergio Canales,16,es ESP,LW,26-274,2,2,0,0,1,1,0,2,0,0,,0,,1,5,3,0,0,0,0,0,1,1,12,2017-2018
Adnan Januzaj,8,be BEL,RW,22-285,80,27,0,1,9,17,7,27,5,5,100.0,0,0.0,20,172,87,5,2,2,2,3,22,7,12,2017-2018
   Juanmi,7,es ESP,RW,24-181,10,2,0,0,2,0,0,2,0,0,,0,,2,3,3,0,0,0,0,0,1,0,12,2017-2018
David Zurutuza,17,es ESP,LM,31-121,64,38,3,11,26,2,0,38,0,0,,0,,19,110,49,2,0,0,1,1,17,1,12,2017-2018
   Igor Zubeldia,5,es ESP,LM,20-232,26,13,0,3,8,2,0,13,0,0,,0,,7,52,32,1,0,0,3,1,7,0,12,2017-2018
Asier Illarramendi,4,es ESP,CM,27-254,90,72,2,19,43,12,1,72,9,7,77.8,2,22.2,46,336,204,5,4,1,1,0,38,0,12,2017-2018
Xabi Prieto,10,es ESP,RM,34-080,90,35,1,5,24,6,0,35,1,1,100.0,0,0.0,24,108,33,1,0,0,0,0,22,5,12,2017-2018
Kévin Rodrigues,20,pt POR,LB,23-257,90,36,1,7,20,10,0,36,2,1,50.0,1,50.0,19,108,55,1,1,0,1,1,20,3,12,2017-2018
Iñigo Martínez,6,es ESP,CB,26-184,90,66,7,36,29,2,2,66,1,0,0.0,1,100.0,25,155,81,1,0,0,0,0,32,1,12,2017-2018
Diego Llorente,3,es ESP,CB,24-093,90,50,11,33,16,1,1,50,0,0,,0,,22,98,66,0,0,0,0,0,21,0,12,2017-2018
Álvaro Odriozola,19,es ESP,RB,21-338,90,40,1,15,14,11,2,40,0,0,,0,,22,133,65,2,0,1,0,2,19,1,12,2017-2018
Gerónimo Rulli,1,ar ARG,GK,25-181,90,51,42,51,0,0,0,51,0,0,,0,,25,113,73,0,0,0,0,0,28,0,12,2017-2018
Ángel Rodríguez,9,es ESP,FW,30-206,77,25,0,1,9,15,6,25,3,2,66.7,1,33.3,18,101,48,1,0,1,3,2,22,8,12,2017-2018
   Álvaro Jiménez,7,es ESP,RW,22-183,13,7,0,0,5,2,1,7,1,1,100.0,0,0.0,3,40,31,1,0,0,0,0,3,0,12,2017-2018
Jorge Molina,19,es ESP,FW,35-210,90,42,2,3,21,19,8,41,4,2,50.0,2,50.0,29,92,50,3,0,1,1,2,35,8,12,2017-2018
Amath,23,sn SEN,LM,21-125,64,29,1,5,17,10,0,29,2,2,100.0,0,0.0,16,130,99,3,3,0,2,2,15,3,12,2017-2018
   Fayçal Fajr,21,ma MAR,"LW,LM",29-109,26,15,1,2,8,5,1,15,0,0,,0,,11,25,12,0,0,0,0,1,12,3,12,2017-2018
Mauro Arambarri,18,uy URU,"CM,DM",22-049,90,40,2,13,21,7,1,40,0,0,,0,,17,89,31,0,0,0,0,3,14,1,12,2017-2018
Markel Bergara,5,es ESP,CM,31-197,59,19,1,3,14,2,2,19,0,0,,0,,10,42,6,0,0,0,1,1,10,0,12,2017-2018
   Sergio Mora,14,es ESP,"CM,DM",38-080,31,28,1,6,19,4,0,28,0,0,,0,,14,45,16,0,1,0,0,0,12,2,12,2017-2018
Francisco Portillo,12,es ESP,"RM,AM",27-158,90,49,1,6,26,17,1,49,0,0,,0,,32,140,64,1,3,0,6,1,34,4,12,2017-2018
Vitorino Antunes,3,pt POR,LB,30-231,90,48,1,13,22,14,0,48,1,1,100.0,0,0.0,21,110,66,2,1,0,0,1,23,3,12,2017-2018
Cala,16,es ESP,CB,27-357,90,31,3,18,13,0,0,31,0,0,,0,,10,41,17,0,0,0,0,0,10,0,12,2017-2018
