player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Gerard Moreno,7,es ESP,FW,25-288,90,18,31,58.1,267,64,10,13,76.9,5,10,50.0,1,4,25.0,0,0.4,0.4,1,0,1,0,4,20,2017-2018
Léo Baptistão,11,br BRA,"FW,RM",25-147,90,16,22,72.7,247,76,11,11,100.0,4,5,80.0,1,2,50.0,0,0.0,0.0,0,2,1,0,5,20,2017-2018
Sergi Darder,25,es ESP,LM,24-029,90,35,48,72.9,526,115,17,18,94.4,14,21,66.7,2,6,33.3,0,0.0,0.0,1,3,0,0,5,20,2017-2018
David López,15,es ESP,CM,28-103,90,54,68,79.4,996,358,33,36,91.7,11,16,68.8,10,14,71.4,0,0.1,0.0,2,9,1,0,12,20,2017-2018
Javi Fuego,18,es ESP,CM,34-016,45,24,27,88.9,416,166,13,14,92.9,9,11,81.8,2,2,100.0,0,0.0,0.0,0,4,0,0,5,20,2017-2018
   Víctor Sánchez,4,es ESP,CM,30-134,45,16,22,72.7,299,71,8,8,100.0,6,8,75.0,2,5,40.0,0,0.1,0.0,1,2,1,0,3,20,2017-2018
Óscar Melendo,14,es ESP,RM,20-150,45,10,12,83.3,161,11,4,5,80.0,6,6,100.0,0,0,,0,0.0,0.0,0,1,0,0,0,20,2017-2018
   Sergio García,9,es ESP,FW,34-225,45,11,16,68.8,206,50,6,7,85.7,3,3,100.0,2,3,66.7,0,0.0,0.0,1,2,0,0,2,20,2017-2018
Dídac Vilà,12,es ESP,LB,28-225,90,36,50,72.0,663,192,21,24,87.5,10,13,76.9,5,8,62.5,0,0.4,0.2,1,1,2,1,1,20,2017-2018
Mario Hermoso,22,es ESP,CB,22-216,90,47,69,68.1,1235,434,9,9,100.0,25,34,73.5,13,25,52.0,0,0.0,0.0,0,5,0,0,2,20,2017-2018
Óscar Duarte,6,cr CRC,CB,28-231,90,54,65,83.1,1294,408,13,14,92.9,21,23,91.3,19,27,70.4,0,0.0,0.0,0,1,1,0,3,20,2017-2018
Javi López,16,es ESP,RB,31-364,62,27,37,73.0,402,155,16,19,84.2,9,14,64.3,2,3,66.7,0,0.0,0.0,0,3,1,1,1,20,2017-2018
   Marc Navarro,2,es ESP,RB,22-202,28,7,15,46.7,101,47,4,5,80.0,3,6,50.0,0,3,0.0,0,0.0,0.0,0,0,0,0,0,20,2017-2018
Diego López,13,es ESP,GK,36-078,90,21,29,72.4,607,415,1,1,100.0,12,12,100.0,8,16,50.0,0,0.0,0.0,0,0,0,0,0,20,2017-2018
Luis Muriel,20,co COL,FW,26-279,90,14,23,60.9,191,52,7,11,63.6,5,6,83.3,1,2,50.0,1,0.2,0.2,2,3,2,0,3,20,2017-2018
Joaquín Correa,11,ar ARG,"LW,LM",23-160,78,12,16,75.0,200,72,8,9,88.9,2,3,66.7,2,2,100.0,0,0.0,0.0,0,1,0,0,1,20,2017-2018
   Johannes Geis,12,de GER,"DM,LM",24-156,12,4,6,66.7,105,28,1,1,100.0,2,3,66.7,1,2,50.0,0,0.0,0.0,0,0,0,0,0,20,2017-2018
Pablo Sarabia,17,es ESP,"RW,FW,LW,AM",25-254,90,19,25,76.0,205,86,11,14,78.6,6,8,75.0,0,0,,1,0.1,0.1,2,1,2,0,4,20,2017-2018
Franco Vázquez,22,ar ARG,AM,28-332,65,17,27,63.0,186,51,15,19,78.9,2,2,100.0,0,2,0.0,0,0.0,0.0,0,3,0,0,2,20,2017-2018
   Jesús Navas,16,es ESP,"RW,RM,AM",32-060,25,4,6,66.7,63,22,3,3,100.0,1,3,33.3,0,0,,0,0.0,0.0,0,0,0,0,1,20,2017-2018
Steven Nzonzi,15,fr FRA,"DM,CM",29-036,90,46,55,83.6,588,181,28,32,87.5,12,15,80.0,1,2,50.0,0,0.0,0.0,0,3,0,0,5,20,2017-2018
Éver Banega,10,ar ARG,"DM,CM,AM",29-205,85,51,66,77.3,925,361,23,25,92.0,19,26,73.1,7,11,63.6,0,0.1,0.1,2,4,1,0,6,20,2017-2018
   Nolito,24,es ESP,"LW,AM",31-097,5,3,4,75.0,47,40,2,2,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,1,20,2017-2018
Sergio Escudero,18,es ESP,LB,28-140,90,22,41,53.7,328,147,16,19,84.2,3,10,30.0,2,9,22.2,0,0.0,0.0,0,1,0,0,0,20,2017-2018
Clément Lenglet,5,fr FRA,CB,22-217,90,36,47,76.6,789,533,14,15,93.3,15,18,83.3,7,13,53.8,0,0.0,0.0,0,2,0,0,0,20,2017-2018
Gabriel Mercado,25,ar ARG,CB,30-308,90,32,37,86.5,545,116,13,16,81.3,18,19,94.7,1,2,50.0,0,0.0,0.0,0,2,0,0,2,20,2017-2018
Sébastien Corchia,2,fr FRA,RB,27-080,90,29,42,69.0,361,141,20,24,83.3,7,12,58.3,0,3,0.0,0,0.0,0.0,0,2,0,0,2,20,2017-2018
Sergio Rico,1,es ESP,GK,24-141,90,22,38,57.9,614,479,5,5,100.0,11,11,100.0,6,22,27.3,0,0.0,0.0,0,0,0,0,0,20,2017-2018
Diego Costa,18,es ESP,FW,29-105,60,21,26,80.8,206,38,13,15,86.7,3,5,60.0,0,1,0.0,1,0.5,0.2,1,2,1,0,1,20,2017-2018
   Kévin Gameiro,21,fr FRA,FW,30-256,30,3,4,75.0,40,26,2,2,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,2,20,2017-2018
Antoine Griezmann,7,fr FRA,AM,26-305,70,39,44,88.6,602,215,22,24,91.7,11,11,100.0,3,6,50.0,0,0.4,0.2,1,3,4,0,7,20,2017-2018
   Koke,6,es ESP,"CM,AM",26-012,20,22,24,91.7,373,120,10,10,100.0,10,11,90.9,2,2,100.0,0,0.1,0.1,1,4,1,0,5,20,2017-2018
Ángel Correa,11,ar ARG,AM,22-317,90,32,41,78.0,440,120,19,22,86.4,8,10,80.0,3,5,60.0,0,0.0,0.1,0,3,1,0,9,20,2017-2018
Saúl Ñíguez,8,es ESP,"CM,WB",23-060,90,71,84,84.5,1011,319,41,45,91.1,25,30,83.3,3,7,42.9,0,0.4,0.2,1,4,1,0,7,20,2017-2018
Thomas Partey,5,gh GHA,CM,24-221,90,64,76,84.2,1164,403,33,37,89.2,20,22,90.9,9,12,75.0,0,0.0,0.4,0,10,3,0,6,20,2017-2018
Yannick Carrasco,10,be BEL,WB,24-138,90,26,38,68.4,378,120,16,20,80.0,8,9,88.9,1,5,20.0,0,0.0,0.1,0,1,1,1,2,20,2017-2018
Šime Vrsaljko,16,hr CRO,WB,26-010,79,25,38,65.8,416,119,13,14,92.9,11,16,68.8,1,5,20.0,0,0.0,0.0,0,1,0,0,1,20,2017-2018
   Vitolo,23,es ESP,AM,28-079,11,5,7,71.4,57,3,4,6,66.7,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,20,2017-2018
Lucas Hernández,19,fr FRA,CB,21-340,90,53,57,93.0,766,299,31,32,96.9,16,17,94.1,4,5,80.0,0,0.0,0.0,0,2,0,0,2,20,2017-2018
José María Giménez,24,uy URU,CB,23-000,90,42,51,82.4,989,465,11,12,91.7,17,21,81.0,12,16,75.0,0,0.0,0.0,0,6,0,0,4,20,2017-2018
Stefan Savić,15,me MNE,CB,27-012,90,52,62,83.9,915,256,22,22,100.0,27,29,93.1,2,8,25.0,0,0.0,0.0,0,0,0,0,2,20,2017-2018
Jan Oblak,13,si SVN,GK,25-013,90,8,19,42.1,212,176,2,2,100.0,4,4,100.0,2,13,15.4,0,0.0,0.0,0,1,0,0,0,20,2017-2018
Michael Olunga,14,ke KEN,FW,23-300,90,15,25,60.0,188,19,9,14,64.3,5,6,83.3,0,0,,0,0.0,0.0,0,1,0,0,1,20,2017-2018
Borja García,24,es ESP,AM,27-079,90,42,54,77.8,619,104,26,30,86.7,9,11,81.8,5,8,62.5,0,0.0,0.2,0,4,0,0,5,20,2017-2018
Portu,9,es ESP,AM,25-244,90,23,29,79.3,427,149,10,14,71.4,11,11,100.0,2,2,100.0,0,0.1,0.1,1,1,3,1,6,20,2017-2018
Álex Granell,6,es ESP,CM,29-171,83,46,57,80.7,867,283,19,22,86.4,18,18,100.0,6,12,50.0,0,0.0,0.0,0,5,0,0,6,20,2017-2018
   David Timor,16,es ESP,CM,28-095,7,4,4,100.0,48,13,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,20,2017-2018
Pere Pons,8,es ESP,CM,24-334,90,43,49,87.8,718,155,20,21,95.2,19,23,82.6,3,3,100.0,0,0.0,0.0,0,3,0,0,4,20,2017-2018
Johan Mojica,3,co COL,WB,25-152,90,40,49,81.6,523,210,31,34,91.2,5,7,71.4,3,5,60.0,0,0.0,0.0,0,2,0,0,3,20,2017-2018
Aday,11,es ESP,WB,30-035,90,25,42,59.5,401,116,13,18,72.2,11,17,64.7,1,4,25.0,0,0.0,0.0,0,0,0,0,0,20,2017-2018
Juanpe,15,es ESP,CB,26-265,90,34,43,79.1,681,232,12,13,92.3,16,19,84.2,5,9,55.6,0,0.0,0.0,0,2,0,0,1,20,2017-2018
Bernardo Espinosa,2,co COL,CB,28-193,90,43,50,86.0,873,327,11,11,100.0,27,29,93.1,4,9,44.4,1,0.5,0.3,2,0,0,0,1,20,2017-2018
