player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Aritz Aduriz,20,es ESP,FW,37-083,90,26,33,78.8,374,98,15,17,88.2,8,11,72.7,1,2,50.0,0,0.0,0.0,0,2,2,0,8,36,2017-2018
Iker Muniain,10,es ESP,AM,25-137,82,33,39,84.6,526,131,15,16,93.8,14,15,93.3,2,5,40.0,0,0.0,0.0,0,8,0,0,7,36,2017-2018
   Markel Susaeta,14,es ESP,LM,30-142,8,3,3,100.0,87,10,1,1,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1,36,2017-2018
Iñaki Williams,11,gh GHA,"AM,RM",23-324,90,24,31,77.4,383,46,12,14,85.7,9,11,81.8,2,2,100.0,1,0.3,0.6,4,2,1,0,2,36,2017-2018
Mikel Rico,17,es ESP,CM,33-182,90,32,38,84.2,608,79,16,19,84.2,10,12,83.3,6,7,85.7,0,0.0,0.0,0,0,0,0,1,36,2017-2018
Beñat Etxebarria,7,es ESP,CM,31-075,61,38,49,77.6,851,250,6,9,66.7,25,32,78.1,7,8,87.5,0,0.1,0.3,1,4,1,0,7,36,2017-2018
   Ander Iturraspe,8,es ESP,CM,29-058,29,16,19,84.2,349,97,5,6,83.3,6,8,75.0,4,4,100.0,0,0.0,0.0,1,4,0,0,2,36,2017-2018
Enric Saborit,3,es ESP,WB,26-008,72,22,27,81.5,439,106,9,11,81.8,9,10,90.0,4,5,80.0,0,0.1,0.1,2,2,4,1,3,36,2017-2018
   Iñigo Córdoba,28,es ESP,"LB,WB",21-053,18,4,5,80.0,73,37,2,2,100.0,1,1,100.0,1,1,100.0,0,0.0,0.1,0,0,1,1,0,36,2017-2018
Iñigo Lekue,15,es ESP,"WB,RB",25-001,90,38,51,74.5,642,204,21,25,84.0,14,17,82.4,3,6,50.0,1,0.5,0.4,2,5,3,1,6,36,2017-2018
Iñigo Martínez,4,es ESP,CB,26-353,90,38,50,76.0,807,358,12,13,92.3,21,26,80.8,5,7,71.4,0,0.1,0.1,1,6,1,0,1,36,2017-2018
Yeray Álvarez,5,es ESP,CB,23-101,90,39,47,83.0,929,419,6,7,85.7,26,29,89.7,6,10,60.0,0,0.0,0.0,0,4,1,0,4,36,2017-2018
Unai Núñez,12,es ESP,CB,21-095,90,36,39,92.3,708,385,14,16,87.5,17,18,94.4,5,5,100.0,0,0.0,0.0,0,4,0,0,2,36,2017-2018
Kepa Arrizabalaga,1,es ESP,GK,23-214,90,18,28,64.3,685,475,0,0,,4,6,66.7,14,21,66.7,0,0.0,0.0,0,0,0,0,0,36,2017-2018
Loren Morón,16,es ESP,FW,24-126,90,13,17,76.5,134,39,9,9,100.0,2,4,50.0,0,0,,0,0.4,0.1,1,0,0,0,0,36,2017-2018
Antonio Sanabria,9,py PAR,FW,22-062,62,5,8,62.5,47,6,4,6,66.7,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,36,2017-2018
   Rubén Castro,24,es ESP,FW,36-312,28,4,4,100.0,37,0,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,36,2017-2018
Joaquín,17,es ESP,CM,36-288,73,38,44,86.4,648,98,19,22,86.4,14,15,93.3,4,5,80.0,0,0.1,0.1,1,3,0,0,7,36,2017-2018
   Ryad Boudebouz,10,dz ALG,CM,28-075,17,12,17,70.6,212,26,6,7,85.7,4,6,66.7,2,4,50.0,0,0.0,0.0,1,1,0,0,0,36,2017-2018
Javi García,3,es ESP,"CB,CM",31-086,90,70,75,93.3,1274,422,25,26,96.2,43,46,93.5,2,2,100.0,0,0.0,0.0,1,0,0,0,2,36,2017-2018
Fabián Ruiz Peña,6,es ESP,CM,22-032,90,58,74,78.4,980,177,28,32,87.5,25,32,78.1,5,8,62.5,0,0.0,0.0,0,1,0,0,2,36,2017-2018
Riza Durmisi,14,dk DEN,LB,24-117,90,38,48,79.2,578,108,21,24,87.5,12,17,70.6,3,3,100.0,0,0.0,0.0,0,1,0,0,2,36,2017-2018
Junior Firpo,28,es ESP,CB,21-256,19,15,16,93.8,281,60,5,6,83.3,8,8,100.0,2,2,100.0,0,0.0,0.0,0,1,0,0,1,36,2017-2018
   Víctor Camarasa,8,es ESP,"CM,CB",23-342,71,31,34,91.2,381,74,22,22,100.0,6,6,100.0,1,1,100.0,0,0.0,0.0,1,4,0,0,4,36,2017-2018
Marc Bartra,15,es ESP,CB,27-110,90,64,77,83.1,1167,282,21,23,91.3,39,42,92.9,4,10,40.0,0,0.0,0.0,0,5,0,0,5,36,2017-2018
Jordi Amat,5,id IDN,CB,26-045,90,77,84,91.7,1226,433,38,39,97.4,34,35,97.1,3,7,42.9,0,0.0,0.0,0,5,0,0,4,36,2017-2018
Cristian Tello,20,es ESP,RB,26-267,90,53,63,84.1,779,145,31,33,93.9,19,25,76.0,2,3,66.7,0,0.0,0.0,0,0,0,0,1,36,2017-2018
