player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Wissam Ben Yedder,9,fr FRA,FW,27-125,90,22,29,75.9,266,44,16,17,94.1,6,9,66.7,0,1,0.0,0,0.0,0.0,1,1,0,0,2,16,2017-2018
Joaquín Correa,11,ar ARG,LW,23-124,79,22,23,95.7,381,91,11,11,100.0,7,8,87.5,3,3,100.0,0,0.1,0.2,2,1,1,0,2,16,2017-2018
   Luis Muriel,20,co COL,LW,26-243,11,2,4,50.0,32,3,1,1,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,16,2017-2018
Pablo Sarabia,17,es ESP,RW,25-218,90,41,53,77.4,777,194,16,20,80.0,18,23,78.3,6,7,85.7,0,0.5,0.5,2,0,3,2,4,16,2017-2018
Éver Banega,10,ar ARG,LM,29-169,90,92,111,82.9,2115,971,27,29,93.1,42,48,87.5,23,30,76.7,0,0.4,0.4,4,14,4,0,17,16,2017-2018
Guido Pizarro,14,ar ARG,CM,27-292,90,50,65,76.9,967,356,22,26,84.6,23,31,74.2,5,6,83.3,0,0.0,0.1,0,5,1,0,5,16,2017-2018
Ganso,19,br BRA,RM,28-064,66,31,38,81.6,375,140,23,25,92.0,6,6,100.0,0,2,0.0,0,0.0,0.0,1,5,1,0,6,16,2017-2018
   Franco Vázquez,22,ar ARG,RM,28-296,24,5,7,71.4,58,1,4,5,80.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,1,16,2017-2018
Sergio Escudero,18,es ESP,LB,28-104,90,33,46,71.7,540,182,16,17,94.1,13,18,72.2,3,7,42.9,0,0.0,0.0,1,2,0,0,4,16,2017-2018
Clément Lenglet,5,fr FRA,CB,22-181,90,38,43,88.4,646,287,16,16,100.0,19,21,90.5,1,4,25.0,0,0.0,0.0,0,1,0,0,1,16,2017-2018
