player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Florin Andone,10,ro ROU,FW,24-318,88,12,12,0,0,0,0,0,0,0,0,0,0,7,0,1,25,2017-2018
   Borja Valle,19,es ESP,FW,25-229,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2017-2018
Adrián López,15,es ESP,LW,30-046,90,38,38,0,0,0,1,0,0,0,0,0,0,30,0,1,25,2017-2018
Federico Cartabia,9,ar ARG,RW,25-034,64,24,24,0,0,0,0,3,0,0,0,0,0,17,0,1,25,2017-2018
   Emre Çolak,8,tr TUR,RW,26-279,26,24,24,0,0,0,0,3,0,0,0,0,0,20,0,2,25,2017-2018
Lucas Pérez,7,es ESP,AM,29-166,90,45,39,6,0,1,0,4,1,4,2,1,0,30,0,0,25,2017-2018
Pedro Mosquera,5,es ESP,DM,29-308,81,60,57,3,3,1,2,2,0,0,0,0,0,48,0,0,25,2017-2018
   Sulley Muntari,21,gh GHA,DM,33-180,9,8,8,0,0,0,0,1,0,0,0,0,0,4,0,0,25,2017-2018
Guilherme,20,br BRA,DM,26-324,90,56,53,3,3,0,0,2,0,0,0,0,0,42,0,2,25,2017-2018
Luisinho,16,pt POR,LB,32-294,90,68,50,18,0,0,0,5,18,0,0,0,0,50,0,4,25,2017-2018
Eneko Bóveda,4,es ESP,CB,29-071,90,53,52,1,1,0,1,0,0,0,0,0,0,46,0,0,25,2017-2018
Fabian Schär,24,ch SUI,CB,26-065,90,53,49,3,3,0,0,0,0,0,0,0,0,46,1,0,25,2017-2018
Juanfran,2,es ESP,RB,29-165,90,69,55,13,1,0,0,4,12,0,0,0,0,45,1,1,25,2017-2018
Rubén,13,es ESP,GK,33-246,90,20,10,10,1,0,0,0,0,0,0,0,0,8,0,0,25,2017-2018
Gerard Moreno,7,es ESP,FW,25-322,90,35,35,0,0,0,0,1,0,0,0,0,0,23,0,0,25,2017-2018
Léo Baptistão,11,br BRA,FW,25-181,68,20,19,1,0,0,0,0,0,0,0,0,0,13,0,3,25,2017-2018
