player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Jonathan Calleri,9,ar ARG,FW,24-147,90,0,0,0,1,0,4,2,0,0,0,0,0,0,5,3,62.5,24,2017-2018
Nacho Gil,15,es ESP,LW,22-161,57,0,0,0,0,2,0,2,0,0,0,0,0,3,2,0,100.0,24,2017-2018
   Alen Halilović,8,hr CRO,LW,21-244,33,0,0,0,1,2,0,4,0,0,1,0,0,0,0,0,,24,2017-2018
Jairo Samperio,16,es ESP,RW,24-221,45,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,24,2017-2018
   Tana,24,es ESP,RW,27-150,45,0,0,0,0,2,0,2,0,0,0,0,0,3,0,0,,24,2017-2018
Jonathan Viera,21,es ESP,AM,28-119,90,1,0,0,0,2,0,2,0,1,0,0,0,4,1,2,33.3,24,2017-2018
Gabriel Peñalba,7,ar ARG,DM,33-147,41,1,0,0,1,0,0,0,0,1,0,0,0,5,1,1,50.0,24,2017-2018
   Imoh Ezekiel,14,ng NGA,DM,24-116,49,0,0,0,0,0,1,2,0,1,0,0,0,2,0,2,0.0,24,2017-2018
Oghenekaro Etebo,6,ng NGA,DM,22-100,90,0,0,0,5,3,0,0,5,0,0,0,0,9,1,2,33.3,24,2017-2018
Matías Aguirregaray,3,uy URU,LB,28-322,90,0,0,0,1,2,0,3,0,1,0,0,0,2,1,0,100.0,24,2017-2018
David García,5,es ESP,CB,35-357,90,0,0,0,0,2,0,0,5,1,0,0,0,7,1,3,25.0,24,2017-2018
Álex Gálvez,20,es ESP,CB,28-256,90,0,0,0,4,1,2,0,3,3,0,0,0,6,1,0,100.0,24,2017-2018
Michel,12,br BRA,RB,28-002,90,0,0,0,2,2,0,8,1,0,0,0,0,3,1,1,50.0,24,2017-2018
Leandro Chichizola,13,ar ARG,GK,27-327,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,24,2017-2018
Wissam Ben Yedder,9,fr FRA,FW,27-189,85,0,0,0,0,2,1,0,0,0,0,0,0,5,1,0,100.0,24,2017-2018
   Sergio Escudero,18,es ESP,LW,28-168,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.0,24,2017-2018
Joaquín Correa,11,ar ARG,LW,23-188,42,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,,24,2017-2018
   Sandro Ramírez,23,es ESP,"LW,FW",22-223,48,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,,24,2017-2018
Pablo Sarabia,17,es ESP,RW,25-282,90,0,0,0,2,2,2,5,1,0,0,0,0,2,0,1,0.0,24,2017-2018
Franco Vázquez,22,ar ARG,AM,28-360,75,0,0,0,2,3,0,3,2,1,0,0,0,4,1,2,33.3,24,2017-2018
   Roque Mesa,7,es ESP,AM,28-255,15,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,50.0,24,2017-2018
Guido Pizarro,14,ar ARG,DM,27-356,90,1,0,0,3,1,0,0,0,2,0,0,0,6,2,1,66.7,24,2017-2018
