player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Charles,19,br BRA,FW,33-305,74,16,0,1,7,8,4,16,0,0,,0,,10,23,6,0,0,0,1,2,16,1,22,2017-2018
   Gonzalo Escalante,5,ar ARG,"AM,FW,DM",24-313,16,8,1,2,5,1,0,8,1,1,100.0,0,0.0,2,3,0,0,0,0,0,0,5,0,22,2017-2018
Kiké,17,es ESP,FW,28-070,90,26,0,0,7,19,4,26,2,1,50.0,1,50.0,23,92,42,3,1,1,5,1,28,6,22,2017-2018
Takashi Inui,8,jp JPN,"LM,LW",29-246,90,35,0,4,15,18,7,35,6,3,50.0,3,50.0,17,231,117,5,2,5,0,1,24,7,22,2017-2018
Papakouli Diop,3,sn SEN,CM,31-321,80,39,2,4,24,11,3,39,1,0,0.0,1,100.0,18,34,14,0,0,0,2,0,20,3,22,2017-2018
   Joan Jordán,24,es ESP,"DM,AM",23-212,10,7,0,0,0,7,0,7,0,0,,0,,3,28,7,0,1,0,0,1,4,1,22,2017-2018
Dani García,14,es ESP,"CM,DM",27-255,90,39,1,2,30,7,0,39,0,0,,0,,16,27,7,0,1,0,0,0,18,3,22,2017-2018
Fabián Orellana,2,cl CHI,"RM,RW",32-007,87,52,2,9,13,31,8,52,7,3,42.9,4,57.1,33,245,155,7,0,4,2,2,32,11,22,2017-2018
   Ander Capa,7,es ESP,"RB,RW",25-360,3,2,0,0,0,2,0,2,0,0,,0,,1,1,0,0,0,0,1,0,1,1,22,2017-2018
José Ángel,15,es ESP,LB,28-151,90,64,2,17,22,26,2,64,2,1,50.0,1,50.0,28,102,42,1,2,1,0,1,27,2,22,2017-2018
Anaitz Arbilla,18,es ESP,CB,30-264,90,50,7,28,20,2,0,50,0,0,,0,,21,92,36,0,0,0,2,0,13,0,22,2017-2018
Iván Ramis,4,es ESP,CB,33-101,90,43,3,21,21,2,2,43,1,1,100.0,0,0.0,17,72,33,0,0,0,1,0,17,0,22,2017-2018
Rubén Peña,11,es ESP,"RB,RW",26-200,90,57,2,16,24,17,1,57,1,1,100.0,0,0.0,20,84,18,0,0,0,0,0,20,2,22,2017-2018
Marko Dmitrović,25,rs SRB,GK,26-010,90,35,27,34,1,0,0,35,0,0,,0,,17,107,61,0,0,0,0,0,12,0,22,2017-2018
Wissam Ben Yedder,9,fr FRA,FW,27-175,90,25,1,2,13,10,2,25,0,0,,0,,16,52,29,0,1,0,0,2,16,7,22,2017-2018
Sandro Ramírez,23,es ESP,"LW,AM",22-209,65,32,0,5,20,8,2,32,1,0,0.0,1,100.0,24,99,25,1,0,1,3,0,25,6,22,2017-2018
   Luis Muriel,20,co COL,AM,26-293,25,13,0,0,8,5,0,13,1,1,100.0,0,0.0,6,43,38,1,0,0,0,0,8,2,22,2017-2018
Pablo Sarabia,17,es ESP,RW,25-268,74,33,1,6,16,11,3,32,2,0,0.0,2,100.0,14,54,11,1,0,0,0,1,13,6,22,2017-2018
   Jesús Navas,16,es ESP,RW,32-074,16,8,2,2,2,4,0,8,0,0,,0,,2,9,6,0,0,0,0,0,4,3,22,2017-2018
Nolito,24,es ESP,"AM,LW",31-111,90,37,2,6,20,12,1,37,7,4,57.1,3,42.9,23,96,41,2,1,1,1,0,27,5,22,2017-2018
Roque Mesa,7,es ESP,DM,28-241,52,24,1,9,13,3,0,24,1,1,100.0,0,0.0,13,87,22,0,0,0,0,0,18,0,22,2017-2018
   Éver Banega,10,ar ARG,DM,29-219,38,28,0,4,22,4,0,28,3,3,100.0,0,0.0,15,154,74,1,2,0,0,1,20,0,22,2017-2018
Steven Nzonzi,15,fr FRA,DM,29-050,90,66,2,17,40,10,2,66,0,0,,0,,31,134,27,0,1,0,1,1,41,1,22,2017-2018
Sergio Escudero,18,es ESP,LB,28-154,90,69,2,27,32,10,0,69,0,0,,0,,22,63,17,0,0,0,1,0,27,1,22,2017-2018
Clément Lenglet,5,fr FRA,CB,22-231,90,65,6,44,21,1,1,65,2,1,50.0,1,50.0,34,134,66,1,0,0,1,0,44,0,22,2017-2018
Nicolás Pareja,21,ar ARG,CB,34-015,90,67,8,43,21,3,3,67,0,0,,0,,26,90,24,0,0,0,0,0,34,1,22,2017-2018
Miguel Layún,3,mx MEX,RB,29-223,90,60,7,17,31,12,0,60,1,1,100.0,0,0.0,24,131,64,2,3,0,0,1,27,3,22,2017-2018
Sergio Rico,1,es ESP,GK,24-155,90,36,34,36,0,0,0,36,0,0,,0,,16,91,36,0,0,0,0,0,15,0,22,2017-2018
Loren Morón,16,es ESP,FW,24-035,90,35,2,2,16,17,4,35,1,0,0.0,1,100.0,23,71,25,0,0,0,4,1,25,10,22,2017-2018
Rubén Castro,24,es ESP,FW,36-221,63,15,0,2,10,3,0,15,0,0,,0,,11,20,2,0,0,0,1,1,11,3,22,2017-2018
   Sergio León,7,es ESP,FW,29-028,27,12,0,1,6,5,2,12,0,0,,0,,10,39,23,1,0,1,1,0,10,3,22,2017-2018
