player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Miguel Ángel Guerrero,9,es ESP,FW,27-058,90,36,1,1,17,18,6,35,0,0,,0,,25,56,16,0,0,0,7,4,30,4,3,2017-2018
Alexander,11,ar ARG,"LW,LM",28-330,90,33,0,1,12,20,3,33,0,0,,0,,24,100,42,1,2,0,2,2,24,6,3,2017-2018
Omar Ramos,23,es ESP,RW,29-225,61,25,1,2,8,17,0,25,2,1,50.0,1,50.0,20,91,20,0,1,0,1,1,19,5,3,2017-2018
   Nabil El Zhar,10,ma MAR,"RW,RM",31-012,29,7,0,1,4,2,1,7,2,1,50.0,1,50.0,7,48,23,2,0,0,0,0,6,1,3,2017-2018
Javier Eraso,17,es ESP,AM,27-170,52,35,1,4,19,13,4,35,1,1,100.0,0,0.0,23,65,14,1,0,0,1,2,23,3,3,2017-2018
   Erik Morán,4,es ESP,"AM,DM,CM",26-106,38,24,1,4,16,4,0,24,0,0,,0,,10,69,41,0,0,0,0,0,16,0,3,2017-2018
Gabriel,8,br BRA,"DM,AM",23-355,83,50,0,3,27,20,3,50,2,1,50.0,1,50.0,28,89,14,0,0,0,3,3,39,4,3,2017-2018
   Claudio Beauvue,12,gp GLP,"FW,AM",29-145,7,4,0,0,3,1,1,4,0,0,,0,,1,0,0,0,0,0,1,0,3,0,3,2017-2018
Rubén Pérez,21,es ESP,"DM,CM",28-135,90,77,1,14,59,7,0,77,2,2,100.0,0,0.0,48,190,72,0,2,0,0,0,41,1,3,2017-2018
Diego Rico,15,es ESP,LB,24-197,90,80,2,22,49,11,3,80,3,1,33.3,2,66.7,38,150,76,2,1,1,1,2,38,4,3,2017-2018
Martín Mantovani,5,ar ARG,CB,33-063,90,57,2,28,30,0,0,57,0,0,,0,,30,184,131,1,1,0,0,0,30,0,3,2017-2018
Ezequiel Muñoz,19,ar ARG,CB,26-335,90,58,2,27,31,0,0,58,0,0,,0,,31,138,78,1,0,0,0,0,29,0,3,2017-2018
Joseba Zaldúa,20,es ESP,RB,25-076,90,79,1,12,48,19,3,79,6,4,66.7,2,33.3,37,224,144,6,1,1,2,0,42,9,3,2017-2018
Iván Cuéllar,1,es ESP,GK,33-104,90,34,26,32,2,0,0,34,0,0,,0,,23,199,147,0,0,0,0,0,16,0,3,2017-2018
Jorge Molina,19,es ESP,FW,35-139,90,36,0,2,23,11,0,36,1,0,0.0,1,100.0,22,55,2,0,1,0,2,2,31,6,3,2017-2018
Gaku Shibasaki,10,jp JPN,FW,25-103,62,21,0,3,9,9,1,21,2,1,50.0,1,50.0,12,71,17,1,0,0,1,2,11,3,3,2017-2018
   Álvaro Jiménez,7,es ESP,"RM,RW,FW",22-112,28,13,0,1,5,7,2,13,1,0,0.0,1,100.0,8,28,8,0,0,0,0,0,10,2,3,2017-2018
Amath,23,sn SEN,LM,21-054,77,26,0,5,14,8,1,26,2,0,0.0,2,100.0,12,68,18,0,1,1,3,1,13,1,3,2017-2018
   Sergio Mora,14,es ESP,"CM,LM",38-009,13,9,0,0,6,3,0,9,1,0,0.0,1,100.0,4,15,2,0,1,0,0,1,4,0,3,2017-2018
Mauro Arambarri,18,uy URU,CM,21-343,88,42,1,14,24,4,2,42,1,1,100.0,0,0.0,18,85,29,1,0,1,1,2,21,0,3,2017-2018
   Bruno González,4,es ESP,"CB,CM",27-107,2,1,0,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,3,2017-2018
Markel Bergara,5,es ESP,CM,31-126,90,36,1,12,21,3,0,36,0,0,,0,,5,18,10,0,1,0,0,0,11,0,3,2017-2018
Fayçal Fajr,21,ma MAR,"RM,FW,LW,LM",29-038,90,47,3,9,23,15,1,47,1,0,0.0,1,100.0,21,77,24,1,1,0,2,1,29,2,3,2017-2018
Vitorino Antunes,3,pt POR,LB,30-160,90,45,3,17,23,6,0,45,0,0,,0,,11,44,21,0,1,0,1,1,12,2,3,2017-2018
Cala,16,es ESP,CB,27-286,90,45,8,24,19,2,2,45,0,0,,0,,13,21,3,0,0,0,0,0,14,0,3,2017-2018
Djené,2,tg TOG,CB,25-251,90,29,4,17,9,3,2,29,0,0,,0,,5,23,1,0,0,0,0,0,7,0,3,2017-2018
Damián Suárez,22,uy URU,RB,29-134,90,50,3,24,22,4,0,50,1,0,0.0,1,100.0,11,20,6,0,0,0,0,0,12,1,3,2017-2018
Vicente Guaita,13,es ESP,GK,30-241,90,37,29,37,0,0,0,37,0,0,,0,,15,127,86,0,0,0,0,0,9,0,3,2017-2018
Karim Benzema,9,fr FRA,FW,29-264,27,6,0,0,2,4,3,6,0,0,,0,,4,16,3,0,0,0,0,2,4,2,3,2017-2018
   Gareth Bale,11,wls WAL,FW,28-055,63,22,1,1,5,16,6,22,0,0,,0,,10,44,34,3,0,2,0,1,17,6,3,2017-2018
Marcelo,12,br BRA,LW,29-120,88,85,0,3,42,40,4,85,5,2,40.0,3,60.0,62,240,129,4,0,0,1,0,69,15,3,2017-2018
Lucas Vázquez,17,es ESP,RW,26-070,71,37,0,4,13,20,3,37,2,1,50.0,1,50.0,29,122,43,3,1,0,2,3,29,11,3,2017-2018
   Mateo Kovačić,23,hr CRO,"RW,DM",23-126,19,4,0,0,2,2,0,4,0,0,,0,,4,15,9,0,0,0,0,0,4,0,3,2017-2018
Marco Asensio,20,es ESP,"AM,RW",21-231,90,49,0,1,28,22,4,49,2,2,100.0,0,0.0,35,232,132,4,4,1,1,2,41,9,3,2017-2018
Toni Kroos,8,de GER,DM,27-248,90,102,0,5,64,33,2,102,1,1,100.0,0,0.0,68,352,230,3,6,0,1,0,80,6,3,2017-2018
Marcos Llorente,18,es ESP,DM,22-222,61,55,1,11,36,9,0,55,1,1,100.0,0,0.0,49,228,70,0,2,0,0,0,46,0,3,2017-2018
   Isco,22,es ESP,"DM,AM",25-141,29,34,0,0,13,23,1,34,1,1,100.0,0,0.0,28,194,134,4,3,0,3,0,30,8,3,2017-2018
Theo Hernández,15,fr FRA,LB,19-338,90,69,1,7,24,38,6,69,1,0,0.0,1,100.0,46,187,143,5,6,2,3,0,55,17,3,2017-2018
Sergio Ramos,4,es ESP,CB,31-163,90,111,0,30,76,7,3,111,0,0,,0,,83,488,320,1,1,0,0,0,85,2,3,2017-2018
Nacho,6,es ESP,CB,27-234,90,63,0,21,38,6,4,63,0,0,,0,,40,154,92,1,1,0,1,1,41,1,3,2017-2018
Dani Carvajal,2,es ESP,RB,25-241,90,84,1,16,39,30,1,84,1,1,100.0,0,0.0,41,172,94,2,1,0,2,1,45,11,3,2017-2018
Kiko Casilla,13,es ESP,GK,30-342,90,15,12,15,0,0,0,15,0,0,,0,,8,38,28,0,0,0,0,0,4,0,3,2017-2018
Álex Alegría,17,es ESP,FW,24-334,54,28,2,3,14,11,0,28,0,0,,0,,17,48,8,0,0,0,4,3,21,2,3,2017-2018
   Emmanuel Boateng,21,gh GHA,FW,21-109,36,13,3,3,9,1,0,13,0,0,,0,,7,42,3,0,0,0,2,2,10,0,3,2017-2018
Ivi,14,es ESP,LW,23-072,67,27,3,10,7,10,3,27,1,1,100.0,0,0.0,15,133,61,1,0,0,2,2,17,3,3,2017-2018
   Samu García,7,es ESP,LW,27-058,23,12,0,4,3,5,0,12,0,0,,0,,7,34,22,1,0,0,0,0,8,2,3,2017-2018
Jason,23,es ESP,RW,23-065,90,33,1,14,9,10,0,33,1,0,0.0,1,100.0,20,116,26,1,1,0,3,1,19,2,3,2017-2018
Jefferson Lerma,8,co COL,CM,22-319,90,31,4,15,14,2,0,31,0,0,,0,,12,44,20,1,0,0,2,1,12,0,3,2017-2018
Rober,4,es ESP,CM,22-205,90,25,5,12,12,1,0,25,0,0,,0,,12,35,13,0,0,0,0,0,13,0,3,2017-2018
José Campaña,24,es ESP,CM,24-101,90,31,1,7,16,8,0,31,0,0,,0,,19,111,81,2,2,0,0,1,24,0,3,2017-2018
Toño,3,es ESP,LB,27-306,90,40,3,16,15,11,0,40,2,1,50.0,1,50.0,23,147,101,2,1,0,1,0,26,0,3,2017-2018
Chema,6,es ESP,CB,25-190,90,25,7,16,9,0,0,25,0,0,,0,,14,77,11,0,0,0,0,0,15,0,3,2017-2018
Sergio Postigo,15,es ESP,CB,28-309,90,36,13,27,9,0,0,36,0,0,,0,,16,61,34,0,0,0,0,0,16,0,3,2017-2018
Iván López,2,es ESP,RB,24-017,19,14,2,5,7,2,0,14,2,2,100.0,0,0.0,6,55,40,1,0,0,1,0,5,0,3,2017-2018
   Pedro López Muñoz,19,es ESP,RB,33-312,71,30,1,13,11,6,1,30,2,2,100.0,0,0.0,12,34,29,1,0,0,0,0,14,1,3,2017-2018
Raúl Fernández,1,es ESP,GK,29-180,90,62,57,62,0,0,0,62,0,0,,0,,27,239,202,0,0,0,0,0,13,0,3,2017-2018
Simone Zaza,9,it ITA,FW,26-076,90,29,3,3,12,14,3,29,1,0,0.0,1,100.0,17,51,12,0,1,0,2,2,22,6,3,2017-2018
Rodrigo,19,es ESP,FW,26-187,69,21,0,2,6,13,3,21,1,0,0.0,1,100.0,13,75,34,1,1,0,3,1,14,4,3,2017-2018
   Santi Mina,22,es ESP,FW,21-276,21,10,0,0,3,7,0,10,1,1,100.0,0,0.0,7,54,12,0,0,0,0,2,8,1,3,2017-2018
Andreas Pereira,11,br BRA,LM,21-251,60,34,1,5,14,15,0,34,1,0,0.0,1,100.0,25,100,56,2,1,0,0,1,28,5,3,2017-2018
   Gonçalo Guedes,7,pt POR,LM,20-284,30,23,2,4,9,12,2,23,3,2,66.7,1,33.3,18,98,50,2,1,1,1,1,20,7,3,2017-2018
Geoffrey Kondogbia,16,cf CTA,CM,24-206,90,81,3,17,53,13,1,81,0,0,,0,,52,210,82,2,2,1,2,4,48,4,3,2017-2018
Daniel Parejo,10,es ESP,CM,28-146,90,90,1,11,61,19,0,90,2,1,50.0,1,50.0,64,315,184,4,3,0,2,1,65,1,3,2017-2018
Carlos Soler,18,es ESP,RM,20-250,90,40,1,7,13,20,2,40,5,1,20.0,4,80.0,23,119,37,1,0,1,0,0,27,5,3,2017-2018
