player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Gerard Moreno,7,es ESP,FW,25-288,90,0,0,0,0,4,0,0,0,43,0,1,0,0.6,0.6,0.4,2,0,18,31,58.1,4,27,2,4,1,20,2017-2018
Léo Baptistão,11,br BRA,"FW,RM",25-147,90,0,0,0,0,1,0,1,0,27,0,0,1,0.4,0.4,0.0,2,0,16,22,72.7,5,18,3,1,0,20,2017-2018
Sergi Darder,25,es ESP,LM,24-029,90,0,0,0,0,0,0,0,0,51,2,0,1,0.0,0.0,0.0,3,0,35,48,72.9,5,35,2,2,2,20,2017-2018
David López,15,es ESP,CM,28-103,90,0,0,0,0,0,0,0,0,73,3,0,2,0.0,0.0,0.1,5,0,54,68,79.4,12,50,0,0,0,20,2017-2018
Javi Fuego,18,es ESP,CM,34-016,45,0,0,0,0,1,0,1,0,34,2,2,1,0.0,0.0,0.0,1,0,24,27,88.9,5,18,0,1,1,20,2017-2018
   Víctor Sánchez,4,es ESP,CM,30-134,45,0,0,0,0,0,0,1,0,27,1,0,2,0.0,0.0,0.1,1,0,16,22,72.7,3,17,0,1,1,20,2017-2018
Óscar Melendo,14,es ESP,RM,20-150,45,0,0,0,0,0,0,0,0,17,0,1,0,0.0,0.0,0.0,0,0,10,12,83.3,0,12,1,2,1,20,2017-2018
   Sergio García,9,es ESP,FW,34-225,45,0,0,0,0,1,0,0,0,20,1,0,0,0.1,0.1,0.0,1,0,11,16,68.8,2,12,1,0,0,20,2017-2018
Dídac Vilà,12,es ESP,LB,28-225,90,0,0,0,0,1,0,0,0,65,3,2,1,0.0,0.0,0.4,2,0,36,50,72.0,1,35,4,1,1,20,2017-2018
Mario Hermoso,22,es ESP,CB,22-216,90,0,0,0,0,0,0,0,0,77,0,1,1,0.0,0.0,0.0,0,0,47,69,68.1,2,52,1,0,0,20,2017-2018
Óscar Duarte,6,cr CRC,CB,28-231,90,0,0,0,0,1,0,0,0,72,1,0,0,0.1,0.1,0.0,1,0,54,65,83.1,3,46,0,1,1,20,2017-2018
Javi López,16,es ESP,RB,31-364,62,0,0,0,0,0,0,1,0,44,8,0,0,0.0,0.0,0.0,0,0,27,37,73.0,1,25,1,0,0,20,2017-2018
   Marc Navarro,2,es ESP,RB,22-202,28,0,0,0,0,0,0,0,0,23,1,4,0,0.0,0.0,0.0,0,0,7,15,46.7,0,7,1,0,0,20,2017-2018
Diego López,13,es ESP,GK,36-078,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,21,29,72.4,0,16,0,0,0,20,2017-2018
Luis Muriel,20,co COL,FW,26-279,90,1,1,0,0,2,1,0,0,33,0,1,2,0.1,0.1,0.2,3,2,14,23,60.9,3,26,6,2,2,20,2017-2018
