player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Cristhian Stuani,7,uy URU,FW,31-183,90,2,1,0,1,1,0,2,0.0,2,0,0,0,0,2,0,0,32,2017-2018
Borja García,24,es ESP,AM,27-162,45,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,1,0,32,2017-2018
   Aday,11,es ESP,"LB,AM",30-118,45,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,32,2017-2018
Portu,9,es ESP,"AM,RM",25-327,90,2,2,1,0,1,1,2,50.0,1,0,0,0,1,3,0,0,32,2017-2018
Álex Granell,6,es ESP,CM,29-254,90,3,1,2,1,0,1,3,33.3,2,2,0,2,2,5,0,0,32,2017-2018
Pere Pons,8,es ESP,CM,25-052,90,0,0,0,0,0,0,3,0.0,3,3,0,3,1,1,0,0,32,2017-2018
Johan Mojica,3,co COL,"WB,LM",25-235,85,1,0,0,1,0,0,0,,0,1,0,1,0,1,1,0,32,2017-2018
   Kévin Soni,27,cm CMR,LM,19-361,5,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,32,2017-2018
Pablo Maffeo,25,es ESP,WB,20-275,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32,2017-2018
   Anthony Lozano,19,hn HON,"FW,WB",24-353,45,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,32,2017-2018
Juanpe,15,es ESP,CB,26-348,90,2,2,1,1,0,0,1,0.0,1,2,0,2,1,3,2,0,32,2017-2018
Bernardo Espinosa,2,co COL,CB,28-276,90,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,2,0,32,2017-2018
Jonás Ramalho,4,es ESP,"CB,RB",24-307,90,1,0,1,0,0,0,3,0.0,3,1,1,0,2,3,2,0,32,2017-2018
Yassine Bounou,13,ma MAR,GK,27-008,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32,2017-2018
Sergio León,7,es ESP,FW,29-097,62,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,32,2017-2018
   Cristian Tello,20,es ESP,FW,26-245,28,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0,32,2017-2018
Loren Morón,16,es ESP,FW,24-104,73,1,1,0,0,1,0,1,0.0,1,2,0,2,0,1,2,0,32,2017-2018
   Antonio Sanabria,9,py PAR,FW,22-040,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32,2017-2018
Joaquín,17,es ESP,CM,36-266,82,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,32,2017-2018
   Joel Campbell,12,cr CRC,CM,25-291,8,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,32,2017-2018
