player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Willian José,12,br BRA,FW,26-156,90,35,32,2,0,1,0,0,0,0,0,0,0,22,1,3,35,2017-2018
Mikel Oyarzabal,18,es ESP,LW,21-007,90,33,33,0,0,0,0,1,0,0,0,0,0,23,0,3,35,2017-2018
Adnan Januzaj,8,be BEL,RW,23-082,89,28,27,1,1,0,0,0,0,0,0,0,0,23,0,2,35,2017-2018
   Igor Zubeldia,5,es ESP,RW,21-029,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,35,2017-2018
Sergio Canales,16,es ESP,AM,27-071,78,44,35,9,6,1,1,7,0,3,2,1,0,33,0,3,35,2017-2018
   Rubén Pardo,14,es ESP,AM,25-188,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,35,2017-2018
David Zurutuza,17,es ESP,DM,31-283,90,42,42,0,0,0,0,0,0,0,0,0,0,37,0,0,35,2017-2018
Asier Illarramendi,4,es ESP,DM,28-051,90,46,45,1,1,0,0,0,0,0,0,0,0,44,0,0,35,2017-2018
Alberto de la Bella,24,es ESP,LB,32-147,90,60,42,18,0,0,1,1,18,0,0,0,0,44,0,2,35,2017-2018
Raúl Navas,22,es ESP,CB,29-352,90,59,54,4,4,0,2,0,0,0,0,0,0,47,1,0,35,2017-2018
Diego Llorente,3,es ESP,CB,24-255,90,36,34,1,1,0,0,0,0,0,0,0,0,33,1,0,35,2017-2018
Aritz Elustondo,15,es ESP,RB,24-031,82,42,32,10,0,0,0,1,10,0,0,0,0,29,0,0,35,2017-2018
   Álvaro Odriozola,19,es ESP,RB,22-135,8,4,3,1,0,0,0,0,1,0,0,0,0,1,0,0,35,2017-2018
Miguel Ángel Moyá,25,es ESP,GK,34-026,90,40,31,9,4,0,0,0,0,0,0,0,0,30,0,0,35,2017-2018
Iñaki Williams,11,gh GHA,FW,23-317,90,20,20,0,0,0,0,0,0,0,0,0,0,15,0,1,35,2017-2018
Iñigo Córdoba,28,es ESP,LW,21-046,67,14,14,0,0,0,0,1,0,0,0,0,0,10,0,0,35,2017-2018
   Iker Muniain,10,es ESP,LW,25-130,23,12,12,0,0,0,1,0,0,0,0,0,0,9,0,0,35,2017-2018
Iñigo Lekue,15,es ESP,RW,24-359,49,22,20,2,2,0,0,1,0,0,0,0,0,17,0,2,35,2017-2018
