player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Sergi Enrich,9,es ESP,FW,27-201,90,0,0,0,1,3,3,1,0,0,0,0,0,4,5,8,38.5,4,2017-2018
Kiké,17,es ESP,FW,27-294,76,0,0,0,4,3,1,0,0,0,0,0,0,4,0,3,0.0,4,2017-2018
   Gonzalo Escalante,5,ar ARG,"CM,FW",24-172,14,0,0,0,0,0,0,0,2,0,0,0,0,2,1,2,33.3,4,2017-2018
Takashi Inui,8,jp JPN,LM,29-105,90,0,0,0,3,5,0,5,1,0,0,0,0,7,1,1,50.0,4,2017-2018
Dani García,14,es ESP,CM,27-114,90,1,0,0,1,2,0,0,4,1,0,0,0,6,0,2,0.0,4,2017-2018
Joan Jordán,24,es ESP,"CM,FW",23-071,86,0,0,0,1,3,0,5,1,1,0,0,0,6,1,2,33.3,4,2017-2018
   Charles,19,br BRA,FW,33-164,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,66.7,4,2017-2018
Bebé,10,cv CPV,RM,27-065,61,0,0,0,2,0,0,8,3,2,0,0,0,5,2,2,50.0,4,2017-2018
   Anaitz Arbilla,18,es ESP,"RB,RM",30-123,29,0,0,0,1,1,0,2,1,2,0,0,0,2,0,0,,4,2017-2018
José Ángel,15,es ESP,LB,28-010,90,0,0,0,0,1,0,2,1,3,0,0,0,3,0,2,0.0,4,2017-2018
Álex Gálvez,3,es ESP,CB,28-101,90,0,0,0,0,1,0,0,5,1,0,0,0,5,5,0,100.0,4,2017-2018
Paulo Oliveira,12,pt POR,CB,25-250,90,1,0,0,1,0,0,0,2,0,0,0,0,6,5,2,71.4,4,2017-2018
Ander Capa,7,es ESP,"RB,RM",25-219,90,0,0,0,1,0,1,2,2,3,0,0,0,4,1,0,100.0,4,2017-2018
Marko Dmitrović,25,rs SRB,GK,25-234,90,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,4,2017-2018
Miguel Ángel Guerrero,9,es ESP,FW,27-065,90,1,0,0,1,1,2,0,2,0,0,0,0,1,3,4,42.9,4,2017-2018
