player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Maxi Gómez,7,uy URU,FW,21-102,69,0,0,0,0,1,1,0,0,16,0,0,0,0.0,0.0,0.0,1,0,9,12,75.0,0,13,3,0,0,13,2017-2018
   John Guidetti,9,se SWE,FW,25-223,21,0,0,0,0,2,1,0,0,11,0,0,0,0.6,0.6,0.0,1,0,7,8,87.5,1,11,0,1,1,13,2017-2018
Iago Aspas,10,es ESP,FW,30-115,90,1,0,1,1,4,3,0,0,43,0,1,0,1.0,0.2,0.0,6,0,25,31,80.6,3,40,4,3,2,13,2017-2018
Pione Sisto,11,dk DEN,LM,22-293,76,0,0,0,0,3,0,0,0,42,0,0,0,0.1,0.1,0.0,3,0,31,35,88.6,5,34,1,4,1,13,2017-2018
   Emre Mor,21,tr TUR,LM,20-123,14,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.1,1,0,6,6,100.0,2,7,1,0,0,13,2017-2018
Jozabed,16,es ESP,CM,26-261,82,0,0,0,0,0,0,0,0,61,1,2,0,0.0,0.0,0.1,2,0,51,56,91.1,8,45,0,0,0,13,2017-2018
   Nemanja Radoja,6,rs SRB,CM,24-291,8,0,0,0,0,0,0,0,0,3,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,13,2017-2018
Stanislav Lobotka,14,sk SVK,CM,22-364,90,0,0,0,0,0,0,0,0,71,2,3,0,0.0,0.0,0.0,1,0,55,62,88.7,8,51,2,2,1,13,2017-2018
Daniel Wass,18,dk DEN,RM,28-177,90,0,0,0,0,0,0,0,0,52,2,1,0,0.0,0.0,0.7,5,0,38,50,76.0,7,35,2,0,0,13,2017-2018
Jonny Castro,19,es ESP,LB,23-266,90,0,0,0,0,1,1,1,0,75,1,5,1,0.0,0.0,0.0,2,2,49,63,77.8,3,47,4,4,3,13,2017-2018
Andreu Fontàs,3,es ESP,CB,28-010,90,0,0,0,0,0,0,1,0,85,2,2,1,0.0,0.0,0.0,1,0,62,73,84.9,3,64,1,0,0,13,2017-2018
Gustavo Cabral,22,ar ARG,CB,32-041,90,0,0,0,0,1,0,0,0,87,0,3,0,0.0,0.0,0.0,0,0,67,74,90.5,3,58,0,0,0,13,2017-2018
Hugo Mallo,2,es ESP,RB,26-155,90,0,0,0,0,1,0,0,0,75,2,1,2,0.0,0.0,0.0,2,0,38,63,60.3,3,43,6,1,1,13,2017-2018
Rubén Blanco,13,es ESP,GK,22-122,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,21,38,55.3,0,23,0,0,0,13,2017-2018
Nordin Amrabat,25,ma MAR,"FW,RM",30-238,90,0,0,0,0,0,0,0,0,38,1,0,0,0.0,0.0,0.1,4,0,19,33,57.6,2,32,4,4,3,13,2017-2018
Miguel Ángel Guerrero,9,es ESP,FW,27-135,90,0,0,0,0,2,0,0,0,31,0,0,0,0.6,0.6,0.0,2,0,15,23,65.2,1,12,1,0,0,13,2017-2018
Alexander,11,ar ARG,LM,29-042,90,0,0,0,0,3,0,0,0,35,0,1,0,0.2,0.2,0.4,2,0,19,26,73.1,1,23,2,1,0,13,2017-2018
Gerard Gumbau,6,es ESP,CM,22-341,90,0,0,0,0,1,1,1,0,57,2,1,0,0.0,0.0,0.0,1,0,39,46,84.8,6,31,2,0,0,13,2017-2018
Erik Morán,4,es ESP,CM,26-183,90,0,0,0,0,0,0,1,0,39,2,2,0,0.0,0.0,0.0,0,0,25,34,73.5,6,14,0,0,0,13,2017-2018
Darko Brašanac,24,rs SRB,RM,25-285,22,0,0,0,0,0,0,0,0,8,0,1,0,0.0,0.0,0.0,0,0,4,7,57.1,0,7,0,0,0,13,2017-2018
   Nabil El Zhar,10,ma MAR,"FW,RM",31-089,68,0,0,0,0,1,0,0,0,26,1,0,0,0.0,0.0,0.0,1,0,14,19,73.7,2,20,1,2,1,13,2017-2018
Raúl García,14,es ESP,"LB,CB",28-208,90,0,0,0,0,2,1,0,0,68,2,1,2,0.0,0.0,0.1,2,0,39,57,68.4,2,30,1,2,1,13,2017-2018
Dimitris Siovas,22,gr GRE,CB,29-069,57,0,0,0,0,0,0,0,0,25,2,2,0,0.0,0.0,0.0,0,0,15,20,75.0,0,6,0,0,0,13,2017-2018
   Tito,2,es ESP,LB,32-136,33,0,0,0,0,0,0,0,0,26,1,0,0,0.0,0.0,0.0,1,0,20,24,83.3,2,17,2,0,0,13,2017-2018
Ezequiel Muñoz,19,ar ARG,CB,27-047,45,0,0,0,0,1,0,0,0,18,1,3,0,0.0,0.0,0.0,0,0,7,8,87.5,0,8,0,0,0,13,2017-2018
   Mauro dos Santos,16,ar ARG,CB,28-140,45,0,0,0,0,0,0,1,0,34,3,1,0,0.0,0.0,0.0,0,0,24,28,85.7,2,17,0,0,0,13,2017-2018
Joseba Zaldúa,20,es ESP,RB,25-153,90,0,0,0,0,0,0,0,0,54,2,5,0,0.0,0.0,0.0,2,0,36,46,78.3,4,28,2,1,1,13,2017-2018
Iván Cuéllar,1,es ESP,GK,33-181,90,0,0,0,0,0,0,0,0,48,1,1,0,0.0,0.0,0.0,1,0,18,39,46.2,0,18,0,0,0,13,2017-2018
Christian Santos,9,ve VEN,FW,29-246,44,0,0,0,0,1,0,2,1,19,0,0,0,0.1,0.1,0.0,0,0,8,15,53.3,1,4,0,0,0,13,2017-2018
Rubén Sobrino,7,es ESP,FW,25-177,58,0,0,0,0,0,0,0,0,17,2,0,0,0.0,0.0,0.3,5,0,13,13,100.0,0,9,2,2,2,13,2017-2018
   Burgui,14,es ESP,FW,24-027,32,1,0,0,0,1,1,0,0,10,1,0,0,0.0,0.0,0.0,1,1,8,9,88.9,2,4,0,2,2,13,2017-2018
Wakaso,22,gh GHA,LM,27-123,90,0,0,0,0,0,0,0,0,40,4,0,3,0.0,0.0,0.0,1,0,13,27,48.1,2,21,0,7,5,13,2017-2018
Manu García,19,es ESP,CM,31-213,90,0,0,0,0,1,0,1,0,44,3,0,1,0.0,0.0,0.0,0,0,20,34,58.8,2,14,0,1,1,13,2017-2018
Tomás Pina Isla,18,es ESP,CM,30-042,65,0,0,0,0,1,0,0,0,29,2,1,0,0.0,0.0,0.0,0,0,17,26,65.4,0,11,0,0,0,13,2017-2018
   Munir El Haddadi,24,ma MAR,CM,22-085,25,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,1,0,5,8,62.5,0,6,0,1,0,13,2017-2018
Ibai Gómez,11,es ESP,RM,28-014,90,0,1,0,0,1,1,0,0,43,0,0,0,0.0,0.0,0.0,3,1,17,37,45.9,3,25,1,4,4,13,2017-2018
Rubén Duarte,3,es ESP,LB,22-038,90,0,0,0,0,0,0,0,0,46,3,4,0,0.0,0.0,0.0,0,0,13,33,39.4,0,6,1,0,0,13,2017-2018
Guillermo Maripán,6,cl CHI,CB,23-203,90,0,0,0,0,0,0,0,0,32,1,2,1,0.0,0.0,0.0,0,0,13,23,56.5,3,11,0,1,1,13,2017-2018
