player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Florin Andone,10,ro ROU,FW,24-291,90,41,0,4,23,15,4,41,4,2,50.0,2,50.0,21,150,80,3,1,1,2,1,27,6,21,2017-2018
Adrián López,15,es ESP,"LW,RW",30-019,90,46,2,10,18,18,4,46,3,1,33.3,2,66.7,18,139,49,2,0,2,2,3,30,4,21,2017-2018
Lucas Pérez,7,es ESP,RW,29-139,40,13,0,1,6,6,0,13,0,0,,0,,8,43,7,0,1,0,1,0,9,2,21,2017-2018
   Federico Valverde,17,uy URU,"DM,RW",19-189,50,26,0,9,15,3,1,26,1,1,100.0,0,0.0,8,98,73,0,1,0,1,0,15,1,21,2017-2018
Carles Gil,11,es ESP,"AM,RW",25-066,75,31,1,4,12,15,2,31,2,2,100.0,0,0.0,21,85,50,2,1,1,3,0,24,5,21,2017-2018
   Fernando Navarro,3,es ESP,LB,35-216,15,9,0,2,7,0,0,9,0,0,,0,,3,30,7,0,0,0,0,0,4,0,21,2017-2018
Celso Borges,22,cr CRC,DM,29-245,33,20,0,5,12,3,0,20,0,0,,0,,7,28,12,0,0,0,0,2,12,0,21,2017-2018
Guilherme,20,br BRA,DM,26-297,90,45,4,25,17,3,1,45,0,0,,0,,22,75,35,0,0,0,1,0,28,1,21,2017-2018
Luisinho,16,pt POR,"LB,LW",32-267,90,52,4,24,21,9,0,52,5,4,80.0,1,20.0,21,148,61,0,2,0,1,0,23,2,21,2017-2018
Sidnei,12,br BRA,CB,28-157,23,20,1,9,11,0,0,20,0,0,,0,,14,84,54,0,0,0,0,0,13,0,21,2017-2018
   Eneko Bóveda,4,es ESP,CB,29-044,67,21,6,14,6,1,0,21,0,0,,0,,6,31,16,0,1,0,0,0,6,0,21,2017-2018
Fabian Schär,24,ch SUI,CB,26-038,90,41,10,29,13,0,0,41,2,1,50.0,1,50.0,12,110,70,1,0,0,1,0,12,0,21,2017-2018
