Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Florin Andone,10,ro ROU,FW,24-291,90,1,0,0,0,2,1,1,0,41,1,0,2,0.4,0.4,0.1,3,1,23,30,76.7,1,21,3,4,2,21,2017-2018
Adrián López,15,es ESP,"LW,RW",30-019,90,1,0,0,0,3,1,0,0,46,0,1,2,0.5,0.5,0.0,2,0,16,29,55.2,0,18,2,3,1,21,2017-2018
Lucas Pérez,7,es ESP,RW,29-139,40,0,1,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.3,1,1,8,12,66.7,2,8,0,0,0,21,2017-2018
   Federico Valverde,17,uy URU,"DM,RW",19-189,50,0,0,0,0,0,0,0,0,26,0,1,0,0.0,0.0,0.0,2,1,15,23,65.2,4,8,0,1,1,21,2017-2018
Carles Gil,11,es ESP,"AM,RW",25-066,75,0,1,0,0,1,0,0,0,31,2,0,1,0.0,0.0,0.4,3,1,18,23,78.3,4,21,2,2,2,21,2017-2018
   Fernando Navarro,3,es ESP,LB,35-216,15,0,0,0,0,0,0,0,0,9,1,1,0,0.0,0.0,0.0,0,0,3,7,42.9,0,3,0,0,0,21,2017-2018
Celso Borges,22,cr CRC,DM,29-245,33,0,0,0,0,0,0,2,1,20,2,1,2,0.0,0.0,0.0,0,0,10,16,62.5,2,7,0,0,0,21,2017-2018
Guilherme,20,br BRA,DM,26-297,90,0,0,0,0,1,0,1,0,45,1,4,3,0.0,0.0,0.0,0,0,23,32,71.9,1,22,0,0,0,21,2017-2018
Luisinho,16,pt POR,"LB,LW",32-267,90,0,0,0,0,0,0,1,0,52,2,1,1,0.0,0.0,0.0,0,0,30,41,73.2,4,21,0,5,4,21,2017-2018
Sidnei,12,br BRA,CB,28-157,23,0,0,0,0,0,0,0,0,20,0,1,0,0.0,0.0,0.0,0,0,16,18,88.9,1,14,0,0,0,21,2017-2018
   Eneko Bóveda,4,es ESP,CB,29-044,67,0,0,0,0,0,0,0,0,21,1,2,1,0.0,0.0,0.0,0,0,9,14,64.3,1,6,0,0,0,21,2017-2018
Fabian Schär,24,ch SUI,CB,26-038,90,0,0,0,0,0,0,1,0,41,3,7,4,0.0,0.0,0.0,0,0,17,22,77.3,0,12,1,2,1,21,2017-2018
Juanfran,2,es ESP,RB,29-138,90,0,0,0,0,1,0,0,0,47,2,2,2,0.0,0.0,0.1,1,0,22,31,71.0,2,17,2,1,1,21,2017-2018
Rubén,13,es ESP,GK,33-219,90,0,0,0,0,0,0,1,0,35,0,0,0,0.0,0.0,0.0,0,0,14,34,41.2,0,12,0,0,0,21,2017-2018
Florin Andone,10,ro ROU,FW,24-291,90,1,0,0,0,2,1,1,0,41,1,0,2,0.4,0.4,0.1,3,1,23,30,76.7,1,21,3,4,2,21,2017-2018
