player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Jonathan Calleri,9,ar ARG,FW,24-147,90,10,15,66.7,204,36,3,6,50.0,6,7,85.7,1,1,100.0,0,0.0,0.1,0,0,2,0,2,24,2017-2018
Nacho Gil,15,es ESP,LW,22-161,57,15,18,83.3,216,55,11,11,100.0,3,4,75.0,1,2,50.0,0,0.0,0.0,0,1,0,0,2,24,2017-2018
   Alen Halilović,8,hr CRO,LW,21-244,33,8,12,66.7,128,35,3,3,100.0,4,5,80.0,1,4,25.0,0,0.0,0.0,0,2,0,0,1,24,2017-2018
Jairo Samperio,16,es ESP,RW,24-221,45,4,14,28.6,60,11,2,4,50.0,2,6,33.3,0,1,0.0,0,0.0,0.0,0,0,0,0,2,24,2017-2018
   Tana,24,es ESP,RW,27-150,45,17,20,85.0,275,69,10,11,90.9,6,7,85.7,1,2,50.0,0,0.2,0.2,3,2,1,1,2,24,2017-2018
Jonathan Viera,21,es ESP,AM,28-119,90,37,48,77.1,564,140,18,21,85.7,13,15,86.7,2,6,33.3,0,0.1,0.0,1,3,2,0,5,24,2017-2018
Gabriel Peñalba,7,ar ARG,DM,33-147,41,18,20,90.0,275,74,11,11,100.0,6,6,100.0,1,3,33.3,0,0.0,0.0,0,2,0,0,0,24,2017-2018
   Imoh Ezekiel,14,ng NGA,DM,24-116,49,8,12,66.7,93,5,5,6,83.3,2,2,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,24,2017-2018
Oghenekaro Etebo,6,ng NGA,DM,22-100,90,36,50,72.0,667,197,14,17,82.4,16,19,84.2,4,8,50.0,0,0.0,0.0,0,8,1,0,6,24,2017-2018
Matías Aguirregaray,3,uy URU,LB,28-322,90,34,48,70.8,526,210,19,22,86.4,11,18,61.1,3,6,50.0,0,0.0,0.1,1,3,1,0,5,24,2017-2018
David García,5,es ESP,CB,35-357,90,46,55,83.6,978,371,13,15,86.7,23,27,85.2,9,12,75.0,0,0.0,0.0,0,1,0,0,3,24,2017-2018
Álex Gálvez,20,es ESP,CB,28-256,90,41,50,82.0,1038,446,12,12,100.0,19,21,90.5,10,17,58.8,0,0.0,0.0,0,6,0,0,4,24,2017-2018
Michel,12,br BRA,RB,28-002,90,35,45,77.8,576,226,20,21,95.2,10,11,90.9,5,10,50.0,0,0.1,0.1,2,2,2,2,4,24,2017-2018
Leandro Chichizola,13,ar ARG,GK,27-327,90,28,40,70.0,704,415,5,5,100.0,16,16,100.0,7,18,38.9,0,0.0,0.0,0,1,0,0,0,24,2017-2018
Wissam Ben Yedder,9,fr FRA,FW,27-189,85,13,18,72.2,105,21,9,10,90.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0,1,0,0,1,24,2017-2018
   Sergio Escudero,18,es ESP,LW,28-168,5,1,2,50.0,20,1,0,1,0.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,24,2017-2018
Joaquín Correa,11,ar ARG,LW,23-188,42,5,8,62.5,68,27,4,5,80.0,1,2,50.0,0,1,0.0,0,0.4,0.0,2,0,1,0,1,24,2017-2018
   Sandro Ramírez,23,es ESP,"LW,FW",22-223,48,12,15,80.0,157,69,7,7,100.0,3,4,75.0,1,2,50.0,0,0.0,0.0,0,1,1,0,3,24,2017-2018
Pablo Sarabia,17,es ESP,RW,25-282,90,16,27,59.3,220,41,10,14,71.4,4,7,57.1,1,5,20.0,0,0.1,0.1,1,0,0,0,0,24,2017-2018
Franco Vázquez,22,ar ARG,AM,28-360,75,21,30,70.0,317,180,12,15,80.0,6,7,85.7,2,5,40.0,1,0.9,0.3,3,4,3,2,5,24,2017-2018
   Roque Mesa,7,es ESP,AM,28-255,15,6,8,75.0,94,17,4,5,80.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1,24,2017-2018
Guido Pizarro,14,ar ARG,DM,27-356,90,34,40,85.0,471,206,22,23,95.7,10,12,83.3,1,3,33.3,0,0.7,0.2,1,2,0,0,3,24,2017-2018
Steven Nzonzi,15,fr FRA,DM,29-064,90,35,42,83.3,523,125,17,19,89.5,14,17,82.4,2,4,50.0,0,0.0,0.0,0,0,0,0,3,24,2017-2018
Miguel Layún,3,mx MEX,LB,29-237,90,36,49,73.5,579,374,16,17,94.1,15,18,83.3,3,9,33.3,0,0.3,0.3,2,0,0,0,2,24,2017-2018
Clément Lenglet,5,fr FRA,CB,22-245,90,18,21,85.7,337,163,9,9,100.0,6,6,100.0,3,5,60.0,0,0.0,0.0,0,0,0,0,0,24,2017-2018
Gabriel Mercado,25,ar ARG,CB,30-336,90,20,27,74.1,301,149,10,10,100.0,9,11,81.8,0,4,0.0,0,0.0,0.0,0,0,0,0,0,24,2017-2018
