player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Maxi Gómez,7,uy URU,FW,21-102,69,16,1,1,10,5,4,16,0,0,,0,,13,73,42,3,0,3,2,2,15,5,13,2017-2018
   John Guidetti,9,se SWE,FW,25-223,21,11,0,1,2,8,3,11,1,1,100.0,0,0.0,11,65,4,0,2,1,0,4,12,4,13,2017-2018
Iago Aspas,10,es ESP,FW,30-115,90,43,0,1,15,27,7,42,3,2,66.7,1,33.3,40,247,129,4,6,3,2,3,36,7,13,2017-2018
Pione Sisto,11,dk DEN,LM,22-293,76,42,0,3,21,20,3,42,4,1,25.0,3,75.0,34,265,77,1,3,0,0,0,34,10,13,2017-2018
   Emre Mor,21,tr TUR,LM,20-123,14,7,0,1,5,2,0,7,0,0,,0,,7,66,37,1,1,0,0,0,5,1,13,2017-2018
Jozabed,16,es ESP,CM,26-261,82,61,3,11,38,12,0,61,0,0,,0,,45,154,26,0,0,0,0,0,43,1,13,2017-2018
   Nemanja Radoja,6,rs SRB,CM,24-291,8,3,2,2,1,0,0,3,0,0,,0,,1,3,0,0,0,0,0,0,0,0,13,2017-2018
Stanislav Lobotka,14,sk SVK,CM,22-364,90,71,1,13,52,7,0,71,2,1,50.0,1,50.0,51,217,102,2,2,0,0,1,46,1,13,2017-2018
Daniel Wass,18,dk DEN,RM,28-177,90,52,0,7,33,14,4,52,0,0,,0,,35,133,75,2,3,2,0,1,38,9,13,2017-2018
Jonny Castro,19,es ESP,LB,23-266,90,75,3,23,36,16,1,75,4,3,75.0,1,25.0,47,271,136,4,3,0,1,1,42,2,13,2017-2018
Andreu Fontàs,3,es ESP,CB,28-010,90,85,7,39,46,1,0,85,0,0,,0,,64,230,144,1,0,0,0,0,65,0,13,2017-2018
Gustavo Cabral,22,ar ARG,CB,32-041,90,87,7,51,35,1,1,87,0,0,,0,,58,210,119,0,0,0,0,0,58,0,13,2017-2018
Hugo Mallo,2,es ESP,RB,26-155,90,75,3,21,29,26,1,75,1,1,100.0,0,0.0,43,246,164,6,4,1,1,0,42,6,13,2017-2018
