player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Wissam Ben Yedder,9,fr FRA,FW,27-125,90,29,28,1,0,0,0,2,0,0,0,0,0,22,0,1,16,2017-2018
Joaquín Correa,11,ar ARG,LW,23-124,79,23,22,1,0,0,1,0,0,1,0,0,0,22,0,0,16,2017-2018
   Luis Muriel,20,co COL,LW,26-243,11,4,4,0,0,0,0,1,0,0,0,0,0,2,0,1,16,2017-2018
Pablo Sarabia,17,es ESP,RW,25-218,90,53,49,4,0,1,0,8,3,1,0,1,0,41,0,3,16,2017-2018
Éver Banega,10,ar ARG,LM,29-169,90,111,93,16,10,0,2,9,0,6,4,2,0,92,2,0,16,2017-2018
Guido Pizarro,14,ar ARG,CM,27-292,90,65,63,2,2,0,0,0,0,0,0,0,0,50,0,1,16,2017-2018
Ganso,19,br BRA,RM,28-064,66,38,36,2,1,0,0,0,1,0,0,0,0,31,0,0,16,2017-2018
   Franco Vázquez,22,ar ARG,RM,28-296,24,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0,16,2017-2018
Sergio Escudero,18,es ESP,LB,28-104,90,46,36,9,1,0,0,0,8,0,0,0,0,33,1,2,16,2017-2018
Clément Lenglet,5,fr FRA,CB,22-181,90,43,43,0,0,0,1,0,0,0,0,0,0,38,0,0,16,2017-2018
Simon Kjær,4,dk DEN,CB,28-264,90,48,48,0,0,0,1,1,0,0,0,0,0,45,0,1,16,2017-2018
Gabriel Mercado,25,ar ARG,RB,30-272,75,41,38,2,0,0,0,2,2,0,0,0,0,32,1,2,16,2017-2018
   Jesús Navas,16,es ESP,RB,32-024,15,13,10,3,0,0,0,2,3,0,0,0,0,6,0,0,16,2017-2018
Sergio Rico,1,es ESP,GK,24-105,90,22,16,6,0,0,0,0,0,0,0,0,0,18,0,0,16,2017-2018
Enes Ünal,12,tr TUR,FW,20-219,90,21,20,1,0,0,0,0,0,0,0,0,0,15,0,0,16,2017-2018
José Luis Morales,11,es ESP,LW,30-145,90,27,27,0,0,0,0,3,0,0,0,0,0,18,0,1,16,2017-2018
Jason,23,es ESP,RW,23-162,88,22,21,1,0,0,1,3,0,1,0,1,0,15,0,1,16,2017-2018
   Samu García,7,es ESP,RW,27-155,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2017-2018
José Campaña,24,es ESP,AM,24-198,90,45,38,7,3,0,0,5,0,4,0,3,1,29,0,3,16,2017-2018
