player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Cristhian Stuani,7,uy URU,FW,31-036,90,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,1,0,12,2017-2018
Borja García,24,es ESP,AM,27-015,90,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,0,0,12,2017-2018
Portu,9,es ESP,AM,25-180,90,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,12,2017-2018
Álex Granell,6,es ESP,CM,29-107,90,4,3,1,1,2,2,4,50.0,2,4,0,4,3,7,1,0,12,2017-2018
David Timor,16,es ESP,CM,28-031,90,1,0,1,0,0,1,4,25.0,3,1,1,0,0,1,1,1,12,2017-2018
Johan Mojica,3,co COL,WB,25-088,79,2,1,1,1,0,0,2,0.0,2,1,0,1,1,3,0,0,12,2017-2018
   Aday,11,es ESP,WB,29-336,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2017-2018
Pablo Maffeo,25,es ESP,WB,20-128,90,0,0,0,0,0,0,1,0.0,1,2,2,0,2,2,0,0,12,2017-2018
Marc Muniesa,20,es ESP,CB,25-235,90,2,2,2,0,0,0,1,0.0,1,0,0,0,2,4,4,0,12,2017-2018
Bernardo Espinosa,2,co COL,CB,28-129,90,0,0,0,0,0,0,3,0.0,3,1,1,0,2,2,6,0,12,2017-2018
Juanpe,15,es ESP,CB,26-201,90,2,1,2,0,0,2,2,100.0,0,2,2,0,2,4,0,0,12,2017-2018
Yassine Bounou,13,ma MAR,GK,26-226,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2017-2018
Willian José,12,br BRA,FW,25-359,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,12,2017-2018
Mikel Oyarzabal,18,es ESP,LW,20-210,88,1,0,0,0,1,0,0,,0,0,0,0,0,1,1,0,12,2017-2018
   Sergio Canales,16,es ESP,LW,26-274,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2017-2018
Adnan Januzaj,8,be BEL,RW,22-285,80,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,12,2017-2018
   Juanmi,7,es ESP,RW,24-181,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2017-2018
David Zurutuza,17,es ESP,LM,31-121,64,4,3,3,1,0,3,5,60.0,2,0,0,0,2,6,3,0,12,2017-2018
   Igor Zubeldia,5,es ESP,LM,20-232,26,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0,12,2017-2018
Asier Illarramendi,4,es ESP,CM,27-254,90,3,3,2,1,0,1,3,33.3,2,1,0,1,3,6,1,0,12,2017-2018
Xabi Prieto,10,es ESP,RM,34-080,90,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,1,0,12,2017-2018
Kévin Rodrigues,20,pt POR,LB,23-257,90,2,2,1,1,0,1,3,33.3,2,0,0,0,0,2,1,0,12,2017-2018
Iñigo Martínez,6,es ESP,CB,26-184,90,3,2,2,1,0,2,2,100.0,0,0,0,0,3,6,7,0,12,2017-2018
Diego Llorente,3,es ESP,CB,24-093,90,1,1,0,1,0,0,1,0.0,1,2,2,0,0,1,8,0,12,2017-2018
Álvaro Odriozola,19,es ESP,RB,21-338,90,1,0,0,1,0,1,2,50.0,1,1,0,1,1,2,3,0,12,2017-2018
Gerónimo Rulli,1,ar ARG,GK,25-181,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2017-2018
Ángel Rodríguez,9,es ESP,FW,30-206,77,2,1,0,2,0,0,0,,0,0,0,0,0,2,0,0,12,2017-2018
   Álvaro Jiménez,7,es ESP,RW,22-183,13,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,12,2017-2018
Jorge Molina,19,es ESP,FW,35-210,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,12,2017-2018
Amath,23,sn SEN,LM,21-125,64,1,0,0,0,1,0,2,0.0,2,3,0,3,1,2,1,0,12,2017-2018
   Fayçal Fajr,21,ma MAR,"LW,LM",29-109,26,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,12,2017-2018
Mauro Arambarri,18,uy URU,"CM,DM",22-049,90,2,2,0,2,0,0,0,,0,3,0,3,0,2,4,0,12,2017-2018
Markel Bergara,5,es ESP,CM,31-197,59,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0,12,2017-2018
   Sergio Mora,14,es ESP,"CM,DM",38-080,31,3,2,1,2,0,0,0,,0,1,0,1,1,4,1,0,12,2017-2018
Francisco Portillo,12,es ESP,"RM,AM",27-158,90,0,0,0,0,0,0,1,0.0,1,3,0,3,0,0,1,0,12,2017-2018
Vitorino Antunes,3,pt POR,LB,30-231,90,2,1,1,1,0,1,2,50.0,1,1,0,1,1,3,2,0,12,2017-2018
Cala,16,es ESP,CB,27-357,90,1,1,1,0,0,1,1,100.0,0,0,0,0,4,5,4,0,12,2017-2018
Djené,2,tg TOG,CB,25-322,90,0,0,0,0,0,0,0,,0,1,1,0,2,2,10,0,12,2017-2018
