player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Willian José,12,br BRA,FW,26-156,90,22,35,62.9,263,21,12,16,75.0,7,11,63.6,0,1,0.0,0,0.4,0.0,4,0,1,0,1,35,2017-2018
Mikel Oyarzabal,18,es ESP,LW,21-007,90,23,33,69.7,281,67,12,14,85.7,9,13,69.2,0,0,,0,0.0,0.0,0,1,1,0,3,35,2017-2018
Adnan Januzaj,8,be BEL,RW,23-082,89,23,28,82.1,389,101,11,11,100.0,6,9,66.7,3,3,100.0,1,0.5,0.3,3,2,0,0,4,35,2017-2018
   Igor Zubeldia,5,es ESP,RW,21-029,1,1,1,100.0,8,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,35,2017-2018
Sergio Canales,16,es ESP,AM,27-071,78,33,44,75.0,596,265,16,17,94.1,10,14,71.4,7,8,87.5,0,0.3,0.5,5,2,1,0,4,35,2017-2018
   Rubén Pardo,14,es ESP,AM,25-188,6,1,1,100.0,4,3,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,35,2017-2018
David Zurutuza,17,es ESP,DM,31-283,90,37,42,88.1,524,78,23,27,85.2,12,13,92.3,1,1,100.0,0,0.0,0.0,0,6,0,0,0,35,2017-2018
Asier Illarramendi,4,es ESP,DM,28-051,90,44,46,95.7,734,138,23,24,95.8,15,15,100.0,5,5,100.0,0,0.1,0.0,1,3,0,0,3,35,2017-2018
Alberto de la Bella,24,es ESP,LB,32-147,90,44,60,73.3,744,276,24,28,85.7,15,22,68.2,4,8,50.0,0,0.0,0.0,0,1,1,0,3,35,2017-2018
Raúl Navas,22,es ESP,CB,29-352,90,47,59,79.7,1014,404,16,18,88.9,24,27,88.9,7,12,58.3,0,0.0,0.0,0,1,0,0,2,35,2017-2018
Diego Llorente,3,es ESP,CB,24-255,90,33,36,91.7,707,362,10,11,90.9,19,19,100.0,4,5,80.0,0,0.0,0.0,0,0,0,0,1,35,2017-2018
Aritz Elustondo,15,es ESP,RB,24-031,82,29,42,69.0,486,238,13,17,76.5,13,21,61.9,3,3,100.0,0,0.0,0.0,0,2,2,1,2,35,2017-2018
   Álvaro Odriozola,19,es ESP,RB,22-135,8,1,4,25.0,13,0,1,1,100.0,0,2,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,35,2017-2018
Miguel Ángel Moyá,25,es ESP,GK,34-026,90,30,40,75.0,987,664,0,0,,16,17,94.1,14,23,60.9,0,0.0,0.0,0,1,0,0,0,35,2017-2018
Iñaki Williams,11,gh GHA,FW,23-317,90,15,20,75.0,161,4,7,9,77.8,4,4,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,35,2017-2018
Iñigo Córdoba,28,es ESP,LW,21-046,67,10,14,71.4,130,54,7,10,70.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0,0,1,0,2,35,2017-2018
   Iker Muniain,10,es ESP,LW,25-130,23,9,12,75.0,117,17,5,6,83.3,3,3,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,1,35,2017-2018
Iñigo Lekue,15,es ESP,RW,24-359,49,17,22,77.3,317,95,6,7,85.7,3,4,75.0,5,5,100.0,0,0.0,0.1,1,1,2,1,3,35,2017-2018
   Markel Susaeta,14,es ESP,RW,30-135,41,20,27,74.1,303,80,13,14,92.9,5,6,83.3,2,7,28.6,0,0.1,0.1,2,6,0,0,1,35,2017-2018
Raúl García,22,es ESP,AM,31-291,90,8,21,38.1,92,29,6,9,66.7,2,8,25.0,0,2,0.0,0,0.0,0.0,0,0,0,0,1,35,2017-2018
Mikel San José,6,es ESP,DM,28-333,90,30,42,71.4,517,148,13,18,72.2,12,13,92.3,4,5,80.0,0,0.1,0.1,1,2,1,0,6,35,2017-2018
Ander Iturraspe,8,es ESP,DM,29-051,72,38,48,79.2,844,254,12,16,75.0,16,17,94.1,9,13,69.2,0,0.2,0.2,3,2,1,1,4,35,2017-2018
   Mikel Rico,17,es ESP,DM,33-175,18,6,9,66.7,121,19,3,4,75.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0,0,0,0,0,35,2017-2018
Mikel Balenziaga,24,es ESP,LB,30-058,90,29,40,72.5,419,110,20,23,87.0,8,10,80.0,1,5,20.0,0,0.0,0.0,0,2,1,1,2,35,2017-2018
Iñigo Martínez,4,es ESP,CB,26-346,90,35,47,74.5,825,394,10,13,76.9,17,20,85.0,8,12,66.7,0,0.0,0.0,0,9,0,0,6,35,2017-2018
Unai Núñez,12,es ESP,CB,21-088,90,33,41,80.5,642,244,8,12,66.7,22,25,88.0,2,3,66.7,0,0.0,0.0,0,1,0,0,3,35,2017-2018
Óscar de Marcos,18,es ESP,RB,29-014,90,46,58,79.3,873,351,17,19,89.5,17,22,77.3,7,11,63.6,0,0.0,0.2,0,7,1,1,8,35,2017-2018
Kepa Arrizabalaga,1,es ESP,GK,23-207,90,23,37,62.2,763,591,0,0,,13,13,100.0,10,24,41.7,0,0.0,0.0,0,0,0,0,0,35,2017-2018
Karim Benzema,9,fr FRA,FW,30-130,61,23,29,79.3,282,52,10,13,76.9,6,8,75.0,1,1,100.0,0,0.0,0.0,1,4,0,0,2,35,2017-2018
   Marco Asensio,20,es ESP,LW,22-097,29,7,8,87.5,99,4,2,2,100.0,4,5,80.0,0,0,,0,0.1,0.0,1,0,0,0,0,35,2017-2018
Borja Mayoral,21,es ESP,FW,21-023,90,23,30,76.7,248,21,15,20,75.0,4,5,80.0,0,0,,0,0.0,0.0,0,0,0,0,0,35,2017-2018
Dani Ceballos,24,es ESP,"LM,AM",21-264,90,68,77,88.3,1031,244,36,40,90.0,17,19,89.5,8,9,88.9,0,0.1,0.0,1,6,0,0,5,35,2017-2018
Mateo Kovačić,23,hr CRO,CM,23-357,61,62,65,95.4,1046,281,31,31,100.0,25,26,96.2,4,6,66.7,0,0.0,0.0,0,4,1,0,4,35,2017-2018
   Toni Kroos,8,de GER,DM,28-114,29,23,26,88.5,462,86,11,13,84.6,8,9,88.9,4,4,100.0,0,0.0,0.0,0,3,0,0,1,35,2017-2018
Marcos Llorente,18,es ESP,"CM,DM",23-088,90,58,62,93.5,863,218,27,28,96.4,23,23,100.0,3,5,60.0,0,0.0,0.0,0,5,0,0,4,35,2017-2018
Gareth Bale,11,wls WAL,"RM,RW",28-286,90,35,47,74.5,588,145,15,22,68.2,13,15,86.7,4,6,66.7,0,0.1,0.1,2,3,1,0,4,35,2017-2018
Theo Hernández,15,fr FRA,LB,20-204,90,50,60,83.3,820,177,29,31,93.5,11,13,84.6,6,10,60.0,0,0.0,0.0,0,5,1,0,5,35,2017-2018
Casemiro,14,br BRA,CB,26-064,90,43,54,79.6,904,356,16,16,100.0,16,20,80.0,9,14,64.3,0,0.0,0.0,0,2,0,0,2,35,2017-2018
Jesús Vallejo,3,es ESP,CB,21-113,90,61,68,89.7,1237,570,21,23,91.3,31,32,96.9,9,12,75.0,0,0.0,0.0,0,1,0,0,6,35,2017-2018
Achraf Hakimi,19,ma MAR,RB,19-175,90,48,61,78.7,652,227,27,29,93.1,15,19,78.9,3,8,37.5,0,0.2,0.3,2,3,2,2,3,35,2017-2018
Kiko Casilla,13,es ESP,GK,31-208,90,31,43,72.1,959,624,1,1,100.0,15,16,93.8,15,26,57.7,0,0.0,0.0,0,0,0,0,0,35,2017-2018
Miguel Ángel Guerrero,9,es ESP,FW,27-290,61,21,23,91.3,325,60,13,15,86.7,7,7,100.0,1,1,100.0,0,0.0,0.0,1,2,0,0,2,35,2017-2018
   Claudio Beauvue,12,gp GLP,FW,30-012,29,2,4,50.0,31,6,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,1,1,0,0,0,35,2017-2018
