player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Nano,16,es ESP,FW,22-258,52,6,5,1,0,0,0,0,0,0,0,0,0,2,0,0,9,2017-2018
   Álex Alegría,17,es ESP,FW,25-011,38,11,10,1,0,0,0,0,0,0,0,0,0,8,0,0,9,2017-2018
Ivi,14,es ESP,"LM,RM,LW",23-114,90,34,32,2,0,0,0,3,1,1,0,1,0,25,0,0,9,2017-2018
José Campaña,24,es ESP,"CM,DM",24-143,85,45,42,3,2,0,3,2,0,1,0,1,0,36,0,1,9,2017-2018
   Cheick Doukouré,5,ci CIV,CM,25-040,5,7,6,1,0,0,0,1,1,0,0,0,0,5,0,1,9,2017-2018
Jefferson Lerma,8,co COL,"DM,CM",22-361,90,52,49,3,3,0,1,0,0,0,0,0,0,45,0,0,9,2017-2018
José Luis Morales,11,es ESP,"RM,LM,RW",30-090,90,21,20,1,0,0,0,3,1,0,0,0,0,10,0,1,9,2017-2018
Rober,4,es ESP,"RB,DM",22-247,90,47,43,4,1,0,1,1,3,0,0,0,0,32,0,3,9,2017-2018
Antonio Luna,22,es ESP,LB,26-218,90,52,39,13,2,0,0,2,11,0,0,0,0,35,0,0,9,2017-2018
Chema,6,es ESP,CB,25-232,90,35,29,6,6,0,0,0,0,0,0,0,0,23,0,0,9,2017-2018
Sergio Postigo,15,es ESP,CB,28-351,90,51,49,2,2,0,0,0,0,0,0,0,0,34,0,0,9,2017-2018
Pedro López Muñoz,19,es ESP,RB,33-354,45,25,15,9,1,0,0,0,8,0,0,0,0,16,1,0,9,2017-2018
   Enis Bardhi,10,mk MKD,"CM,AM",22-111,45,16,15,1,0,1,0,1,0,1,0,1,0,14,0,1,9,2017-2018
Raúl Fernández,1,es ESP,GK,29-222,90,26,14,12,4,0,0,0,0,0,0,0,0,19,0,0,9,2017-2018
