player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Roger Martí,9,es ESP,FW,27-072,90,25,1,3,14,8,6,25,2,1,50.0,1,50.0,21,76,43,1,0,0,3,2,20,7,29,2017-2018
Giampaolo Pazzini,17,it ITA,FW,33-226,59,12,0,1,6,5,2,12,0,0,,0,,11,58,19,1,1,1,2,4,11,2,29,2017-2018
   Emmanuel Boateng,21,gh GHA,FW,21-297,31,12,0,1,6,5,1,12,1,1,100.0,0,0.0,8,52,10,1,1,1,2,2,10,1,29,2017-2018
Ivi,14,es ESP,LM,23-260,90,38,4,15,13,12,2,38,2,1,50.0,1,50.0,23,171,88,3,3,1,3,2,21,7,29,2017-2018
José Campaña,24,es ESP,CM,24-289,44,22,4,10,11,2,0,22,1,1,100.0,0,0.0,10,64,24,1,1,0,0,0,6,0,29,2017-2018
   Saša Lukić,20,rs SRB,CM,21-215,46,21,2,7,12,3,0,21,3,3,100.0,0,0.0,13,104,35,1,0,0,0,1,9,1,29,2017-2018
Jefferson Lerma,8,co COL,CM,23-142,90,27,3,12,15,1,0,27,3,3,100.0,0,0.0,14,60,34,2,1,0,0,0,13,0,29,2017-2018
José Luis Morales,11,es ESP,RM,30-236,90,34,0,14,14,6,1,34,4,1,25.0,3,75.0,24,137,63,2,0,0,2,4,15,2,29,2017-2018
Antonio Luna,22,es ESP,LB,26-364,54,33,4,22,10,1,0,33,0,0,,0,,14,46,5,0,1,0,0,0,12,0,29,2017-2018
   Pedro López Muñoz,19,es ESP,RB,34-135,36,19,1,9,5,6,0,19,1,1,100.0,0,0.0,9,55,22,1,1,0,0,1,6,0,29,2017-2018
Rober,4,es ESP,CB,23-028,90,29,6,20,8,1,1,29,0,0,,0,,13,31,7,0,0,0,1,0,9,0,29,2017-2018
Erick Cabaco,18,uy URU,CB,22-331,90,40,12,25,14,1,1,40,0,0,,0,,20,49,23,0,0,0,0,0,15,0,29,2017-2018
Coke,12,es ESP,"RB,LB",30-324,90,42,6,20,14,8,0,42,0,0,,0,,14,68,34,1,0,0,2,2,13,1,29,2017-2018
Oier Olazábal,13,es ESP,GK,28-183,90,34,28,34,0,0,0,34,0,0,,0,,18,142,103,0,0,0,0,0,9,0,29,2017-2018
Kiké,17,es ESP,FW,28-111,90,34,1,1,15,19,5,34,0,0,,0,,24,80,15,0,1,0,3,1,27,6,29,2017-2018
Pedro León,21,es ESP,"LW,RM",31-112,90,46,0,0,12,35,3,46,2,0,0.0,2,100.0,27,166,63,1,2,0,2,0,27,10,29,2017-2018
Iván Alejo,20,es ESP,RW,23-034,57,34,0,0,9,26,6,34,2,0,0.0,2,100.0,26,227,136,8,3,2,1,2,27,7,29,2017-2018
   Charles,19,br BRA,FW,33-346,33,13,0,1,6,6,4,13,0,0,,0,,11,32,5,0,0,0,2,1,10,2,29,2017-2018
Joan Jordán,24,es ESP,"LM,CM",23-253,90,60,1,4,37,19,4,60,4,4,100.0,0,0.0,52,214,85,1,2,1,1,0,50,5,29,2017-2018
Dani García,14,es ESP,CM,27-296,90,72,2,9,57,6,0,72,0,0,,0,,56,168,88,0,2,0,0,1,52,0,29,2017-2018
Gonzalo Escalante,5,ar ARG,RM,24-354,57,30,0,4,19,7,2,30,0,0,,0,,20,35,9,0,0,0,1,0,23,0,29,2017-2018
   Takashi Inui,8,jp JPN,LM,29-287,33,21,0,0,9,12,1,21,1,0,0.0,1,100.0,16,77,42,0,1,0,1,0,18,4,29,2017-2018
José Ángel,15,es ESP,LB,28-192,72,58,0,9,35,15,1,58,2,2,100.0,0,0.0,33,177,99,3,3,1,2,0,24,3,29,2017-2018
   David Juncà,23,es ESP,LB,24-120,18,23,1,3,18,2,0,23,0,0,,0,,17,111,64,3,0,0,0,0,18,2,29,2017-2018
Anaitz Arbilla,18,es ESP,CB,30-305,90,78,3,18,53,7,1,78,0,0,,0,,58,309,161,1,4,0,0,0,51,0,29,2017-2018
Iván Ramis,4,es ESP,CB,33-142,90,68,6,16,52,0,0,68,0,0,,0,,49,217,110,1,0,0,0,0,43,1,29,2017-2018
Ander Capa,7,es ESP,RB,26-036,90,93,2,15,46,33,2,93,3,2,66.7,1,33.3,57,345,238,4,9,1,2,1,52,2,29,2017-2018
Marko Dmitrović,25,rs SRB,GK,26-051,90,28,19,28,0,0,0,28,0,0,,0,,19,132,101,0,0,0,0,0,15,0,29,2017-2018
Lucas Pérez,7,es ESP,FW,29-188,83,44,0,4,21,20,2,44,2,2,100.0,0,0.0,17,75,24,1,0,0,3,3,21,3,29,2017-2018
   Carles Gil,11,es ESP,FW,25-115,7,13,0,0,6,8,0,13,0,0,,0,,7,64,32,1,1,0,1,0,7,1,29,2017-2018
Florin Andone,10,ro ROU,FW,24-340,90,25,0,0,9,17,3,25,6,3,50.0,3,50.0,15,98,52,2,1,1,5,1,22,6,29,2017-2018
Adrián López,15,es ESP,AM,30-068,90,39,2,6,19,14,3,39,0,0,,0,,18,143,80,3,3,0,3,4,26,6,29,2017-2018
Emre Çolak,8,tr TUR,LM,26-301,69,41,0,5,25,12,1,41,3,2,66.7,1,33.3,25,164,66,1,1,1,2,1,25,2,29,2017-2018
   Zakaria Bakkali,18,be BEL,LM,22-050,21,12,0,0,5,7,0,12,2,2,100.0,0,0.0,12,73,29,2,0,0,1,4,14,4,29,2017-2018
Guilherme,20,br BRA,"RM,DM",26-346,90,49,2,10,32,7,3,49,0,0,,0,,26,209,117,3,1,0,0,2,33,0,29,2017-2018
Sulley Muntari,21,gh GHA,DM,33-202,74,30,1,7,19,4,0,30,0,0,,0,,14,54,10,0,0,0,0,0,18,0,29,2017-2018
   Celso Borges,22,cr CRC,"RM,DM",29-294,16,11,0,1,8,2,0,11,1,1,100.0,0,0.0,9,56,22,0,0,0,0,0,9,2,29,2017-2018
