player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Sergio León,7,es ESP,FW,28-301,90,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0.0,11,2017-2018
Cristian Tello,20,es ESP,"LM,RM",26-084,90,0,0,0,0,2,0,3,2,0,0,0,0,2,0,0,,11,2017-2018
Andrés Guardado,18,mx MEX,"CM,LB",31-036,90,0,0,0,0,1,0,9,0,1,0,0,0,7,1,0,100.0,11,2017-2018
Víctor Camarasa,8,es ESP,CM,23-159,62,0,0,0,2,3,0,0,1,3,0,0,0,4,0,1,0.0,11,2017-2018
   Antonio Sanabria,9,py PAR,FW,21-244,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,11,2017-2018
Joaquín,17,es ESP,"RM,LM",36-105,90,0,0,0,1,2,0,9,0,1,0,0,0,2,1,0,100.0,11,2017-2018
Javi García,3,es ESP,"DM,CB",30-268,90,1,0,0,1,0,0,0,1,0,0,0,0,8,2,0,100.0,11,2017-2018
Alin Toșca,21,ro ROU,LB,25-234,62,0,0,0,2,0,0,4,0,0,0,0,0,2,2,1,66.7,11,2017-2018
   Ryad Boudebouz,10,dz ALG,CM,27-257,28,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0.0,11,2017-2018
Jordi Amat,5,id IDN,CB,25-227,79,1,0,0,2,0,0,0,0,3,0,0,0,4,1,1,50.0,11,2017-2018
   Fabián Ruiz Peña,6,es ESP,DM,21-214,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,11,2017-2018
Aïssa Mandi,23,dz ALG,CB,26-012,90,0,0,0,0,1,0,0,1,1,0,0,0,7,4,0,100.0,11,2017-2018
Antonio Barragán,19,es ESP,RB,30-144,90,0,0,0,2,1,0,7,1,3,0,0,0,5,3,0,100.0,11,2017-2018
Antonio Adán,13,es ESP,GK,30-174,90,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,11,2017-2018
Ángel Rodríguez,9,es ESP,FW,30-191,71,0,0,0,0,2,2,1,0,0,0,0,0,2,0,3,0.0,11,2017-2018
   Fayçal Fajr,21,ma MAR,"LW,AM",29-094,19,1,0,0,1,1,0,0,0,0,0,0,0,2,1,0,100.0,11,2017-2018
Jorge Molina,19,es ESP,FW,35-195,90,0,0,0,0,1,0,0,0,0,0,0,0,4,1,4,20.0,11,2017-2018
Amath,23,sn SEN,"LM,AM,LW",21-110,80,0,0,0,0,0,0,1,1,1,0,0,0,8,0,3,0.0,11,2017-2018
   Sergio Mora,14,es ESP,"DM,AM",38-065,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,11,2017-2018
