player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Cristhian Stuani,7,uy URU,FW,31-148,87,11,15,73.3,135,17,5,7,71.4,2,3,66.7,1,1,100.0,0,0.0,0.0,0,1,0,0,2,28,2017-2018
   Douglas Luiz,12,br BRA,"FW,RM",19-304,3,2,2,100.0,71,46,0,0,,1,1,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0,28,2017-2018
Borja García,24,es ESP,AM,27-127,71,29,34,85.3,468,104,18,20,90.0,4,5,80.0,5,6,83.3,0,0.2,0.1,4,0,0,0,3,28,2017-2018
   Aleix García,23,es ESP,"CM,AM",20-254,19,18,23,78.3,345,90,9,10,90.0,4,5,80.0,5,8,62.5,0,0.0,0.0,0,1,0,0,2,28,2017-2018
Portu,9,es ESP,"AM,FW",25-292,81,12,13,92.3,117,13,9,9,100.0,2,3,66.7,0,0,,0,0.0,0.0,0,2,0,0,0,28,2017-2018
   Anthony Lozano,19,hn HON,FW,24-318,9,3,6,50.0,38,0,3,4,75.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,28,2017-2018
Álex Granell,6,es ESP,CM,29-219,90,60,72,83.3,1251,439,21,23,91.3,23,27,85.2,14,18,77.8,1,0.2,0.1,3,4,0,0,5,28,2017-2018
Pere Pons,8,es ESP,CM,25-017,90,32,42,76.2,569,172,15,20,75.0,11,15,73.3,6,6,100.0,0,0.0,0.0,0,4,1,0,6,28,2017-2018
Johan Mojica,3,co COL,"WB,LB",25-200,90,46,57,80.7,570,186,40,43,93.0,4,7,57.1,2,4,50.0,0,0.0,0.0,0,1,0,0,2,28,2017-2018
Pablo Maffeo,25,es ESP,"WB,RB",20-240,90,32,49,65.3,408,129,20,23,87.0,9,15,60.0,1,8,12.5,0,0.0,0.0,0,2,1,0,2,28,2017-2018
